"Municipio";"0 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"260230 BONITO";3253;3223;3469;3712;6508;5364;4607;3267;2425;1568;809;38205
"260240 BREJAO";805;767;762;931;1528;1307;1054;743;579;367;175;9018
"260250 BREJINHO";595;611;632;634;1340;1114;915;660;482;350;150;7483
"260260 BREJO DA MADRE DE DEUS";4422;4345;4566;5023;9145;7137;5371;3647;2667;1645;830;48798
"260270 BUENOS AIRES";1035;1081;1153;1119;2102;2124;1585;1290;862;479;184;13014
"260280 BUIQUE";5835;5685;5899;5837;9460;7358;5867;4303;3051;2005;897;56197
"260290 CABO DE SANTO AGOSTINHO";14764;15349;16645;18296;35378;35286;26857;18364;11136;5372;1967;199414
"260300 CABROBO";3134;3111;3236;3297;5802;5031;3738;2617;1599;1002;521;33088
"260310 CACHOEIRINHA";1477;1522;1736;1714;3452;3005;2438;1857;1223;964;508;19896
"260320 CAETES";2669;2616;2620;2793;5147;3925;2839;2152;1681;1124;508;28074
"260330 CALCADO";1027;1029;955;1064;1894;1621;1280;956;695;472;203;11196
"260340 CALUMBI";462;470;514;466;958;827;745;503;409;283;126;5763
"260345 CAMARAGIBE";10207;10608;12069;13212;25672;26470;22782;15661;9867;5047;1923;153518
"260350 CAMOCIM DE SAO FELIX";1334;1358;1584;1698;3100;2705;2319;1665;1223;819;415;18220
"260360 CAMUTANGA";654;671;703;779;1377;1272;1131;752;547;385;197;8468
"260370 CANHOTINHO";2069;2064;2184;2357;4288;3775;2846;2132;1593;1084;535;24927
"260380 CAPOEIRAS";1753;1759;1711;1950;3584;2722;2209;1759;1330;864;407;20048
"260390 CARNAIBA";1559;1622;1619;1676;3288;2720;2387;1792;1362;886;405;19316
"260392 CARNAUBEIRA DA PENHA";1474;1387;1352;1359;2312;1627;1116;740;651;348;188;12554
"260400 CARPINA";5755;6060;6500;7080;13329;13583;10951;8261;5154;2688;1246;80607
"260410 CARUARU";25936;27259;29155;31106;62944;56351;45053;31225;19101;11150;5087;344367
"260415 CASINHAS";1157;1179;1286;1300;2606;2088;1506;1258;902;583;366;14231
"260420 CATENDE";3686;3760;3877;4036;7202;5839;4933;3570;2259;1332;592;41086
"260430 CEDRO";998;989;1042;1131;2273;1593;1238;972;634;414;188;11472
"260440 CHA DE ALEGRIA";1039;1031;1154;1211;2379;2121;1576;1108;866;436;192;13113
"260450 CHA GRANDE";1661;1666;1825;2030;3588;3464;2555;1864;1399;817;358;21227
"260460 CONDADO";2151;2151;2306;2492;4125;3896;3220;2389;1597;982;434;25743
"260470 CORRENTES";1539;1521;1581;1634;3245;2681;1921;1527;1207;696;408;17960
"260480 CORTES";1060;1078;1268;1270;2325;1992;1501;1063;629;325;137;12648
"260490 CUMARU";961;1022;1063;1227;2225;2048;1656;1420;1069;730;361;13782
"260500 CUPIRA";1788;1818;2097;2229;4241;3618;2783;2086;1638;1021;526;23845
"260510 CUSTODIA";2859;3022;2943;3057;6153;5401;4444;3415;2395;1535;823;36047
"260515 DORMENTES";1633;1621;1588;1722;3218;2660;2165;1555;1120;617;321;18220
"260520 ESCADA";5259;5383;5985;6332;12113;11052;8519;6149;3471;2101;826;67190
"260530 EXU";3011;2945;2912;3039;5548;4364;3575;2738;1930;1315;683;32060
"260540 FEIRA NOVA";1661;1706;1876;1944;3638;3291;2625;2023;1537;890;474;21665
"260545 FERNANDO DE NORONHA";209;202;183;201;501;615;500;358;97;22;14;2902
"260550 FERREIROS";934;941;1038;1054;1952;1986;1416;1092;824;479;218;11934
"260560 FLORES";1730;1775;1988;1819;3670;3188;2744;2230;1668;1190;648;22650
"260570 FLORESTA";3059;3061;3021;3154;5794;4624;3422;2315;1634;1009;528;31621
"260580 FREI MIGUELINHO";1050;1100;1129;1151;2489;2271;1770;1491;1243;891;514;15099
"260590 GAMELEIRA";2441;2508;3100;3210;5606;4804;3510;2251;1415;863;271;29979
"260600 GARANHUNS";11184;11526;11663;12501;23499;21609;16497;12391;8570;4886;2286;136612
"260610 GLORIA DO GOITA";2382;2387;2594;2784;5428;4662;3676;2655;1966;1158;568;30260
"260620 GOIANA";6059;6291;6676;6846;13308;12724;10511;7601;4710;2620;1215;78561
"260630 GRANITO";622;622;743;696;1280;1000;829;594;421;323;153;7283
"260640 GRAVATA";5835;6085;6722;7271;14020;13040;10744;7764;5250;3244;1584;81559
"260650 IATI";1861;1796;1870;1882;3225;2620;1962;1535;1187;738;344;19020
"260660 IBIMIRIM";2708;2674;2773;2724;5490;3858;3026;2289;1655;872;453;28522
"260670 IBIRAJUBA";622;616;674;693;1255;1085;868;712;558;423;233;7739
"260680 IGARASSU";8254;8554;9439;9956;19201;18280;16025;10778;6348;3355;1390;111580
"260690 IGUARACY";975;1016;915;1000;1925;1674;1495;1327;937;566;323;12153
"260700 INAJA";2460;2413;2452;2234;4168;2921;1993;1443;882;456;221;21643
"260710 INGAZEIRA";329;331;403;406;789;631;572;450;348;217;95;4571
"260720 IPOJUCA";8224;8399;8894;9051;16957;15187;10803;6700;3594;1786;711;90306
"260730 IPUBI";3126;3036;3116;3143;5092;4082;3008;2032;1432;978;461;29506
"260740 ITACURUBA";450;460;492;457;806;699;507;394;250;151;60;4726
"260750 ITAIBA";2475;2377;2553;2645;4612;3475;2903;2158;1780;1021;513;26512
"260760 ILHA DE ITAMARACA";1629;1716;1978;2361;4612;4576;3365;2225;1290;611;230;24593
"260765 ITAMBE";3080;3048;3156;3475;6341;5877;4236;3097;2145;1319;576;36350
"260770 ITAPETIM";994;1058;1042;1048;2262;2033;1669;1397;1198;766;402;13869
"260775 ITAPISSUMA";2022;2010;2407;2451;4715;4321;3177;2191;1356;712;285;25647
"260780 ITAQUITINGA";1472;1489;1596;1564;2897;2685;1991;1417;919;519;201;16750
"260790 JABOATAO DOS GUARARAPES";47886;50244;54274;59431;114776;114258;97784;72557;43548;20948;8200;683906
"260795 JAQUEIRA";1092;1095;1163;1225;2181;1717;1268;905;573;348;137;11704
"260800 JATAUBA";1430;1391;1640;1716;2971;2184;1867;1482;1052;738;362;16833
"260805 JATOBA";1177;1240;1289;1310;2453;2210;1647;1445;1012;549;245;14577
"260810 JOAO ALFREDO";2338;2388;2644;2928;5543;5025;3769;2878;2296;1475;800;32084
"260820 JOAQUIM NABUCO";1482;1462;1582;1614;2920;2452;1840;1312;790;447;173;16074
"260825 JUCATI";1066;1033;1022;1081;1925;1622;1260;836;704;431;197;11177
"260830 JUPI";1209;1215;1293;1328;2621;2047;1682;1262;970;594;265;14486
"260840 JUREMA";1381;1323;1441;1482;2378;2021;1626;1300;1055;765;391;15163
"260845 LAGOA DO CARRO";1432;1455;1439;1518;2839;2896;2268;1604;1071;581;239;17342
"260850 LAGOA DE ITAENGA";1795;1827;1852;2101;3699;3401;2426;1836;1301;709;357;21304
"260860 LAGOA DO OURO";1148;1103;1185;1247;2034;1855;1508;1053;946;537;214;12830
"260870 LAGOA DOS GATOS";1431;1387;1446;1593;2790;2211;1769;1404;1091;711;344;16177
"260875 LAGOA GRANDE";2447;2342;2544;2652;4497;3531;2651;1829;1150;662;300;24605
"260880 LAJEDO";3153;3237;3506;3553;6608;5966;4422;3487;2553;1735;858;39078
"260890 LIMOEIRO";3555;3738;4367;4863;9473;9265;7674;5722;4139;2417;1242;56455
"260900 MACAPARANA";1946;1995;2061;2322;4460;3703;2862;2258;1735;1061;588;24991
"260910 MACHADOS";1399;1378;1396;1389;2717;2493;1654;1180;818;477;250;15151
"260915 MANARI";2285;2099;2316;2199;3855;2543;1715;1184;998;607;257;20058
"260920 MARAIAL";1171;1140;1210;1411;2030;1664;1246;941;594;306;135;11848
"260930 MIRANDIBA";1412;1414;1441;1532;2672;1992;1655;1184;902;562;301;15067
"260940 MORENO";4172;4442;5260;5467;10520;9914;8203;6083;3760;2009;899;60729
"260950 NAZARE DA MATA";2239;2421;2510;2730;5005;5225;4322;3419;2373;1298;516;32058
"260960 OLINDA";24838;26766;28920;31731;61693;63338;56743;44323;28936;15727;6915;389930
"260970 OROBO";1809;1847;1920;2161;4157;3336;2771;2261;1673;1092;653;23680
"260980 OROCO";1455;1403;1370;1438;2567;2216;1600;1072;672;385;165;14343
"260990 OURICURI";6619;6480;6677;6857;11472;9311;7390;5239;3768;2486;1109;67408
"261000 PALMARES";5035;5102;5808;6123;11006;9662;7765;5518;3393;2000;829;62241
"261010 PALMEIRINA";692;697;759;777;1337;1080;922;673;575;367;191;8070
"261020 PANELAS";2355;2338;2401;2629;4411;3580;2747;2263;1873;1322;627;26546
"261030 PARANATAMA";1038;1035;1032;1037;1821;1588;1322;958;737;510;271;11349
"261040 PARNAMIRIM";1964;1966;1987;1998;3707;3084;2432;1895;1372;816;408;21629
"261050 PASSIRA";2122;2200;2306;2538;4888;4529;3639;2951;1943;1289;683;29088
"261060 PAUDALHO";4592;4636;4824;5321;9655;8909;7082;4654;2916;1614;603;54806
"261070 PAULISTA";20949;22732;24108;26634;51712;53363;46232;36493;24251;10625;4197;321296
"261080 PEDRA";1993;1961;2110;2062;3789;3164;2679;1964;1392;903;397;22414
"261090 PESQUEIRA";5388;5572;5837;5978;10986;9381;8159;6296;4148;2804;1476;66025
"261100 PETROLANDIA";3442;3468;3330;3323;6178;5465;3875;2850;1814;953;428;35126
"261110 PETROLINA";28626;29611;30756;33143;61326;54075;40548;25145;14573;7583;2931;328317
"261120 POCAO";1009;1017;1043;1091;1839;1409;1304;1100;766;471;242;11291
"261130 POMBOS";1926;1968;2256;2475;4798;4283;3468;2515;1689;991;492;26861
"261140 PRIMAVERA";1218;1211;1387;1445;2650;2283;1679;1241;738;413;166;14431
"261150 QUIPAPA";2398;2359;2426;2591;4442;3747;2709;2044;1458;901;407;25482
"261153 QUIXABA";567;577;583;615;1289;905;800;600;532;258;123;6849
"261160 RECIFE";97846;105767;115182;128320;264794;267646;230321;188128;120875;63886;31826;1614591
"261170 RIACHO DAS ALMAS";1515;1516;1596;1806;3500;3134;2491;1829;1402;932;420;20141
"261180 RIBEIRAO";3718;3752;4205;4357;8105;7548;5988;4106;2712;1504;608;46603
"261190 RIO FORMOSO";2059;2102;2182;2235;4325;3659;2858;1903;1030;566;242;23161
"261200 SAIRE";719;715;889;999;1687;1640;1375;997;774;557;256;10608
"261210 SALGADINHO";698;742;828;820;1759;1836;1292;995;725;444;181;10320
"261220 SALGUEIRO";5173;5304;5418;5389;10364;9534;7316;4943;3215;1962;1026;59644
"261230 SALOA";1400;1376;1337;1452;2531;2213;1809;1382;1108;776;382;15766
"261240 SANHARO";2081;2154;2502;2634;4170;3515;2796;2182;1401;902;403;24740
"261245 SANTA CRUZ";1456;1392;1461;1472;2416;2004;1611;1105;950;593;297;14757
"261247 SANTA CRUZ DA BAIXA VERDE";1031;1075;1034;1078;2217;1798;1380;1080;873;529;259;12354
"261250 SANTA CRUZ DO CAPIBARIBE";8423;8941;9421;10025;20449;17383;11703;6845;3890;2058;907;100045
"261255 SANTA FILOMENA";1375;1305;1297;1344;2346;1989;1553;1116;906;629;275;14135
"261260 SANTA MARIA DA BOA VISTA";4290;4148;4178;4127;7365;6034;4452;3010;2043;1106;498;41251
"261270 SANTA MARIA DO CAMBUCA";1170;1133;1208;1349;2265;2027;1557;1207;877;661;333;13787
"261280 SANTA TEREZINHA";1015;1070;1046;1046;2003;1674;1208;1059;771;464;257;11613
"261290 SAO BENEDITO DO SUL";1225;1120;1273;1480;2905;2591;1826;1229;872;490;182;15193
"261300 SAO BENTO DO UNA";5254;5105;5530;5613;9937;8267;6304;4820;3468;2069;973;57340
"261310 SAO CAITANO";3103;3073;3214;3593;6621;5565;4346;3007;2091;1427;709;36749
"261320 SAO JOAO";2011;1942;2068;2178;3937;3191;2547;1735;1461;879;420;22369
"261330 SAO JOAQUIM DO MONTE";1681;1649;1849;2014;3663;2969;2548;1995;1368;968;483;21187
"261340 SAO JOSE DA COROA GRANDE";1904;1864;1993;1954;3455;3044;2351;1691;1064;574;243;20137
"261350 SAO JOSE DO BELMONTE";2691;2754;3025;3097;5895;4778;3852;3057;2358;1461;739;33707
"261360 SAO JOSE DO EGITO";2463;2552;2668;2825;5603;4834;4100;3210;2528;1626;851;33260
"261370 SAO LOURENCO DA MATA";8170;8406;8968;9636;19163;18669;14859;10629;6587;3371;1350;109808
"261380 SAO VICENTE FERRER";1476;1466;1571;1740;3232;2586;2033;1563;1052;690;341;17750
"261390 SERRA TALHADA";6779;7092;7090;7419;14991;13180;10475;7391;4969;3155;1536;84077
"261400 SERRITA";1704;1666;1799;1869;3373;2681;2115;1564;1105;769;395;19040
"261410 SERTANIA";2769;2837;3056;3167;5967;5317;4342;3274;2362;1523;718;35332
"261420 SIRINHAEM";4222;4145;4132;4321;8227;7377;5100;3128;1852;975;390;43869
"261430 MOREILANDIA";972;990;1025;1039;1961;1641;1288;947;691;475;242;11271
"261440 SOLIDAO";511;507;516;539;1070;846;703;532;401;224;102;5951
"261450 SURUBIM";4739;4886;5095;5578;10612;10115;7671;5672;4384;2689;1402;62843
"261460 TABIRA";2161;2198;2530;2508;4742;4184;3286;2485;1996;1252;558;27900
"261470 TACAIMBO";1017;1058;1182;1195;2230;1879;1472;1121;882;598;303;12937
"261480 TACARATU";2393;2301;2294;2366;4192;3553;2604;1900;1495;865;431;24394
"261485 TAMANDARE";2065;2024;2170;2220;4175;3545;2491;1863;1111;567;213;22444
"261500 TAQUARITINGA DO NORTE";2186;2201;2397;2558;5002;4277;3392;2368;1582;944;450;27357
"261510 TEREZINHA";631;627;578;684;1226;974;784;622;493;278;153;7050
"261520 TERRA NOVA";826;856;883;894;1598;1468;1175;864;564;325;197;9650
"261530 TIMBAUBA";4142;4249;4365;4737;9100;8493;6583;5288;3720;2183;1047;53907
"261540 TORITAMA";3865;3916;4141;4332;8683;7166;4335;2527;1357;728;361;41411
"261550 TRACUNHAEM";1174;1207;1128;1116;2341;2242;1775;1222;776;458;153;13592
"261560 TRINDADE";3000;2942;2977;3204;5174;4096;3089;2120;1441;928;367;29338
"261570 TRIUNFO";1068;1113;1132;1257;2618;2142;1989;1537;1167;842;432;15297
"261580 TUPANATINGA";2796;2650;2725;2763;4586;3413;2647;1973;1461;890;405;26309
"261590 TUPARETAMA";575;602;589;650;1328;1161;1039;863;661;486;251;8205
"261600 VENTUROSA";1535;1581;1652;1593;3038;2638;2100;1529;1090;693;312;17761
"261610 VERDEJANTE";828;823;824;897;1614;1302;1041;884;652;401;191;9457
"261618 VERTENTE DO LERIO";599;588;596;665;1402;1139;910;765;577;363;203;7807
"261620 VERTENTES";1648;1660;1709;1726;3450;3126;2356;1611;1267;797;483;19833
"261630 VICENCIA";2511;2492;2739;3150;6223;5408;3908;2854;1650;890;303;32128
"261640 VITORIA DE SANTO ANTAO";9851;10256;10857;11766;23103;22635;18107;13037;8597;4904;2321;135434
"261650 XEXEU";1412;1383;1336;1596;2634;2053;1660;1140;738;466;176;14594
"270010 AGUA BRANCA";1873;1972;2084;2103;3437;2620;2091;1544;1192;784;357;20057
"270020 ANADIA";1467;1594;1649;1693;3041;2563;2108;1552;1045;659;251;17622
"270030 ARAPIRACA";17310;18917;20506;22506;40356;35895;28005;19666;13251;7140;2915;226467
"270040 ATALAIA";4425;4615;5029;5068;8018;6921;4850;3565;2376;1117;469;46453
"270050 BARRA DE SANTO ANTONIO";1414;1456;1602;1768;2729;2287;1760;1203;687;348;123;15377
"270060 BARRA DE SAO MIGUEL";709;754;768;904;1447;1352;986;624;331;156;60;8091
"270070 BATALHA";1436;1523;1823;1803;3309;2601;2004;1493;990;562;255;17799
"270080 BELEM";331;369;388;432;775;653;553;430;343;228;88;4590
"270090 BELO MONTE";527;555;660;731;1239;925;768;577;374;215;103;6674
"270100 BOCA DA MATA";2237;2374;2721;2791;4621;4117;3105;2267;1601;814;331;26979
"270110 BRANQUINHA";1013;1049;1189;1154;1875;1505;1099;827;553;280;91;10635
"270120 CACIMBINHAS";939;969;997;1097;1831;1487;1155;956;659;436;205;10731
"270130 CAJUEIRO";1910;2032;2333;2314;3690;3143;2206;1532;1023;563;243;20989
"270135 CAMPESTRE";640;666;731;776;1145;1027;780;501;308;201;88;6863
"270140 CAMPO ALEGRE";5029;5501;5953;6345;10432;8580;5584;3728;2474;1172;341;55139
"270150 CAMPO GRANDE";801;830;953;1055;1695;1300;1029;777;590;347;143;9520
"270160 CANAPI";1806;1838;1915;1955;2970;2234;1804;1374;985;612;243;17736
"270170 CAPELA";1584;1662;1939;1931;2813;2506;1889;1317;936;535;240;17352
"270180 CARNEIROS";953;949;1005;1030;1603;1156;923;636;423;277;130;9085
"270190 CHA PRETA";708;744;749;754;1176;1092;789;570;411;234;84;7311
"270200 COITE DO NOIA";865;944;1048;1084;1811;1471;1277;1003;756;444;192;10895
"270210 COLONIA LEOPOLDINA";2007;2080;2344;2326;3577;3166;2275;1532;1045;601;256;21209
"270220 COQUEIRO SECO";476;503;542;551;989;886;715;512;351;164;80;5769
"270230 CORURIPE";4875;5231;5710;5589;10148;8694;6316;4459;2617;1272;548;55459
"270235 CRAIBAS";2089;2178;2306;2576;4224;3271;2658;2035;1430;768;324;23859
"270240 DELMIRO GOUVEIA";4252;4653;4813;4951;8890;7597;5905;4424;3088;1686;756;51015
"270250 DOIS RIACHOS";957;988;1092;1176;1920;1597;1223;931;632;419;173;11108
"270255 ESTRELA DE ALAGOAS";1389;1520;1561;1643;2976;2586;2022;1644;1396;881;382;18000
"270260 FEIRA GRANDE";1936;2050;2071;2255;3911;3283;2352;1842;1285;782;343;22110
"270270 FELIZ DESERTO";409;417;433;497;874;674;501;412;252;129;57;4655
"270280 FLEXEIRAS";1163;1197;1374;1421;2127;1740;1425;1022;708;376;168;12721
"270290 GIRAU DO PONCIANO";3384;3594;4145;4331;7257;5727;4114;3122;2227;1193;518;39612
"270300 IBATEGUARA";1441;1506;1607;1830;2607;2099;1584;1244;877;525;255;15575
"270310 IGACI";2076;2270;2327;2355;4327;3768;2916;2313;1838;1035;477;25702
"270320 IGREJA NOVA";2011;2135;2242;2363;4595;3548;2691;2037;1302;755;465;24144
"270330 INHAPI";1823;1861;1973;2106;3138;2277;1842;1335;1023;664;315;18357
"270340 JACARE DOS HOMENS";477;502;539;537;938;738;599;497;303;174;88;5392
"270350 JACUIPE";656;667;764;869;1270;1019;761;530;304;169;71;7080
"270360 JAPARATINGA";783;830;951;835;1414;1216;869;620;404;186;81;8189
"270370 JARAMATAIA";497;529;581;600;1066;846;659;491;300;164;76;5809
"270375 JEQUIA DA PRAIA";1027;1060;1239;1296;2110;1814;1340;901;541;288;138;11754
"270380 JOAQUIM GOMES";2454;2510;2709;2606;3877;3260;2491;1801;1116;580;232;23636
"270390 JUNDIA";357;371;411;452;729;594;512;377;231;136;60;4230
"270400 JUNQUEIRO";1935;2086;2471;2481;4445;3760;2809;2066;1465;849;379;24746
"270410 LAGOA DA CANOA";1402;1543;1817;1855;3123;2620;2066;1532;1254;672;297;18181
"270420 LIMOEIRO DE ANADIA";2169;2275;2689;2747;5279;4214;3205;2354;1722;1015;412;28081
"270430 MACEIO";68326;76724;85170;92655;169595;164720;137334;98604;59808;27843;12093;992872
"270440 MAJOR ISIDORO";1602;1709;1856;1982;3469;2709;2313;1667;1156;751;346;19560
"270450 MARAGOGI";2983;3036;3335;3487;5654;4825;3483;2220;1392;709;247;31371
"270460 MARAVILHA";875;903;903;1043;1703;1329;1070;870;575;375;161;9807
"270470 MARECHAL DEODORO";4114;4296;4874;5175;8553;8031;6232;4428;2571;1197;479;49950
"270480 MARIBONDO";1027;1118;1281;1288;2285;2064;1540;1208;922;562;261;13556
"270490 MAR VERMELHO";266;289;310;333;517;547;486;332;272;148;94;3594
"270500 MATA GRANDE";2506;2574;2669;2729;4309;3274;2505;1906;1458;901;425;25256
"270510 MATRIZ DE CAMARAGIBE";2236;2282;2631;2759;4146;3684;2810;1936;1259;645;286;24674
"270520 MESSIAS";1628;1704;1861;2003;2870;2624;1855;1238;759;437;164;17143
"270530 MINADOR DO NEGRAO";395;439;449;516;922;812;657;467;414;208;80;5359
"270540 MONTEIROPOLIS";684;691;772;822;1245;952;732;514;363;241;119;7135
"270550 MURICI";2589;2737;3044;2976;4999;4036;3043;2054;1340;706;318;27842
"270560 NOVO LINO";1199;1241;1268;1313;2297;1834;1305;913;566;312;141;12389
"270570 OLHO D'AGUA DAS FLORES";1827;1918;2107;2330;3735;3019;2472;1758;1133;724;376;21399
"270580 OLHO D'AGUA DO CASADO";883;911;975;1013;1751;1175;906;658;432;280;112;9096
"270590 OLHO D'AGUA GRANDE";499;514;517;531;843;716;517;372;299;210;83;5101
"270600 OLIVENCA";943;963;1123;1315;2076;1558;1254;899;675;453;226;11485
"270610 OURO BRANCO";1019;1075;1095;1181;1955;1539;1224;936;650;437;228;11339
"270620 PALESTINA";455;460;493;592;800;641;538;366;288;185;90;4908
"270630 PALMEIRA DOS INDIOS";5425;6029;6390;6479;11978;11090;9016;6786;5067;3019;1456;72735
"270640 PAO DE ACUCAR";2247;2312;2099;2746;4383;3397;2672;2033;1381;894;424;24588
"270642 PARICONHA";968;1006;1100;1066;1756;1398;1147;735;695;447;190;10508
"270644 PARIPUEIRA";1070;1104;1279;1365;2163;2028;1508;979;630;282;133;12541
"270650 PASSO DE CAMARAGIBE";1525;1528;1728;1619;2638;2296;1593;1045;692;341;189;15194
"270660 PAULO JACINTO";566;617;753;716;1282;1147;834;685;520;314;147;7581
"270670 PENEDO";5031;5428;5690;6470;11027;9849;7461;5599;3542;1923;999;63019
"270680 PIACABUCU";1537;1607;1719;1959;3033;2631;2001;1471;964;562;258;17742
"270690 PILAR";3042;3205;3464;3508;5783;5412;4079;2920;1902;966;420;34701
"270700 PINDOBA";224;235;298;282;486;454;351;282;160;103;44;2919
"270710 PIRANHAS";2411;2470;2612;2823;4449;3318;2566;1718;1217;622;245;24451
"270720 POCO DAS TRINCHEIRAS";1462;1486;1522;1642;2577;1807;1469;1091;670;356;179;14261
"270730 PORTO CALVO";2402;2478;2913;2972;4564;4129;3033;2000;1268;736;328;26823
"270740 PORTO DE PEDRAS";729;735;843;809;1360;1241;958;710;430;214;103;8132
"270750 PORTO REAL DO COLEGIO";1668;1772;1844;2000;3594;2910;2236;1694;1167;682;310;19877
"270760 QUEBRANGULO";913;975;1042;1140;2097;1704;1332;950;739;408;183;11483
"270770 RIO LARGO";5839;6366;7029;7687;12841;11353;9641;6646;3801;1981;820;74004
"270780 ROTEIRO";761;768;826;763;1099;1010;578;425;295;147;54;6726
"270790 SANTA LUZIA DO NORTE";585;597;753;742;1212;1120;853;581;441;221;93;7198
"270800 SANTANA DO IPANEMA";4187;4377;4828;5093;8332;6633;5200;3670;2425;1428;744;46917
"270810 SANTANA DO MUNDAU";972;1006;1067;1192;1980;1579;1190;893;595;328;151;10953
"270820 SAO BRAS";561;612;664;652;1161;972;833;640;434;275;124;6928
"270830 SAO JOSE DA LAJE";2122;2203;2470;2732;4038;3272;2641;1831;1261;724;349;23643
"270840 SAO JOSE DA TAPERA";3309;3251;3440;3974;5659;3809;2977;2225;1494;996;452;31586
"270850 SAO LUIS DO QUITUNDE";3375;3391;4008;3981;6036;4991;3478;2279;1460;705;295;33999
"270860 SAO MIGUEL DOS CAMPOS";4943;5428;6102;5934;10601;9686;6737;4728;2872;1449;551;59031
"270870 SAO MIGUEL DOS MILAGRES";689;736;747;718;1286;1260;885;612;422;246;99;7700
"270880 SAO SEBASTIAO";3044;3151;3446;3552;5936;4892;3561;2670;1907;970;463;33592
"270890 SATUBA";974;1060;1260;1459;2352;2174;1810;1184;656;326;129;13384
"270895 SENADOR RUI PALMEIRA";1424;1426;1519;1616;2455;1587;1347;923;667;436;187;13587
"270900 TANQUE D'ARCA";475;510;547;590;1101;954;736;540;420;266;120;6259
"270910 TAQUARANA";1596;1717;1776;1919;3239;2809;2259;1771;1398;795;327;19606
"270915 TEOTONIO VILELA";4168;4326;4692;4835;7627;6292;4662;3128;2165;1056;391;43342
"270920 TRAIPU";2567;2727;2887;2987;4624;3525;2894;2172;1508;938;439;27268
"270930 UNIAO DOS PALMARES";5606;5889;6523;6964;11257;9578;7277;5221;3651;2036;880;64882
"270940 VICOSA";2145;2313;2499;2643;4474;3835;2997;2251;1540;794;404;25895
"280010 AMPARO DE SAO FRANCISCO";198;208;201;234;417;362;280;200;121;87;42;2350
"280020 AQUIDABA";1657;1700;1805;1987;3732;3083;2519;1952;1378;851;418;21082
"280030 ARACAJU";40538;45071;46380;52717;111653;113699;85966;63132;38926;18211;8471;624764
"280040 ARAUA";866;900;916;1008;1908;1609;1293;963;564;327;148;10502
"280050 AREIA BRANCA";1514;1518;1598;1884;3214;2933;2203;1446;876;525;246;17957
"280060 BARRA DOS COQUEIROS";2321;2348;2405;2777;5051;4743;3763;2573;1365;650;277;28273
"280067 BOQUIM";2049;2128;2238;2489;4565;3893;3546;2506;1697;970;396;26477
"280070 BREJO GRANDE";874;822;773;913;1512;1119;849;584;358;216;110;8130
"280100 CAMPO DO BRITO";1379;1409;1431;1716;2961;2734;2219;1619;1112;724;359;17663
"280110 CANHOBA";357;352;370;405;726;540;496;330;237;146;60;4019
"280120 CANINDE DE SAO FRANCISCO";2743;2668;3071;3189;5285;4242;3079;1729;1045;556;236;27843
"280130 CAPELA";2869;2926;3079;3344;5988;5205;3684;2609;1732;1040;506;32982
"280140 CARIRA";1722;1761;1900;1978;3786;3086;2636;1893;1440;832;405;21439
"280150 CARMOPOLIS";1418;1449;1502;1716;2987;2509;1688;1190;557;264;116;15396
"280160 CEDRO DE SAO JOAO";460;473;483;491;914;848;840;511;417;279;115;5831
"280170 CRISTINAPOLIS";1614;1619;1749;1909;3142;2629;1932;1260;758;450;176;17238
"280190 CUMBE";267;279;349;362;682;618;532;342;268;172;73;3944
"280200 DIVINA PASTORA";441;456;438;515;818;739;569;422;230;140;56;4824
"280210 ESTANCIA";5333;5532;5680;6475;12523;10625;8532;6236;3773;1993;963;67665
"280220 FEIRA NOVA";438;450;522;576;958;788;689;474;340;190;92;5517
"280230 FREI PAULO";1161;1179;1183;1468;2827;2305;1861;1248;911;475;252;14870
"280240 GARARU";968;958;1032;1147;1947;1800;1498;982;718;401;163;11614
"280250 GENERAL MAYNARD";243;246;269;346;575;515;417;264;176;93;47;3191
"280260 GRACHO CARDOSO";435;457;452;511;963;892;717;573;425;241;125;5791
"280270 ILHA DAS FLORES";860;846;757;872;1511;1163;964;683;420;278;162;8516
"280280 INDIAROBA";1776;1747;1803;1848;3143;2452;1836;1165;772;437;194;17173
"280290 ITABAIANA";6937;7239;7814;9057;17075;15141;11912;8111;5253;2696;1273;92508
"280300 ITABAIANINHA";3685;3724;3981;4134;7221;6293;4726;3333;2128;1176;552;40953
"280310 ITABI";327;346;394;418;813;680;701;566;409;214;107;4975
"280320 ITAPORANGA D'AJUDA";2896;2877;2956;3352;6097;5313;3964;2538;1618;893;408;32912
"280330 JAPARATUBA";1381;1403;1544;1847;3357;2766;2208;1673;1047;556;292;18074
"280340 JAPOATA";1229;1253;1282;1273;2426;2042;1528;1055;757;433;181;13459
"280350 LAGARTO";7435;7732;8540;9782;18192;15377;13109;9415;6246;3581;1677;101086
"280360 LARANJEIRAS";2482;2589;2682;2918;5563;4910;3405;2206;1207;594;234;28790
"280370 MACAMBIRA";523;523;537;620;1146;960;913;612;494;256;166;6750
"280380 MALHADA DOS BOIS";342;341;304;360;634;534;495;278;173;103;49;3613
"280390 MALHADOR";1007;1006;1029;1181;2158;1963;1640;1145;741;417;184;12471
"280400 MARUIM";1554;1597;1514;1641;3073;2824;2040;1355;798;416;163;16975
