"Municipio";"0 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"230080 ANTONINA DO NORTE";726;791;712;724;1042;753;631;608;479;252;156;6874
"230090 APUIARES";1231;1536;1485;1482;2134;1630;1248;920;792;538;207;13203
"230100 AQUIRAZ";6281;7317;7444;7497;12248;10029;6575;4397;2984;1790;742;67304
"230110 ARACATI";5992;6812;7020;7227;11921;9383;6885;4964;3096;1969;907;66176
"230120 ARACOIABA";2332;2846;2718;2776;4222;3134;2465;1802;1426;979;466;25166
"230125 ARARENDA";1040;1092;1081;1088;1656;1233;1078;841;680;459;220;10468
"230130 ARARIPE";2322;2593;2423;2350;3381;2375;1780;1356;1083;587;291;20541
"230140 ARATUBA";1250;1627;1576;1426;2078;1450;1219;859;650;416;168;12719
"230150 ARNEIROZ";742;873;872;843;1255;957;737;636;467;251;133;7766
"230160 ASSARE";2110;2649;2495;2298;3378;2669;2150;1788;1454;807;427;22225
"230170 AURORA";2236;2705;2666;2752;4313;3184;2548;2023;1654;936;502;25519
"230180 BAIXIO";522;569;610;620;1054;774;621;492;405;220;106;5993
"230185 BANABUIU";1818;2208;2038;1806;2588;2165;1660;1113;860;531;260;17047
"230190 BARBALHA";5289;5665;5505;5953;9531;6742;4876;3538;2601;1620;742;52062
"230195 BARREIRA";1872;2271;2187;2151;3392;2600;1856;1409;929;628;274;19569
"230200 BARRO";1861;2183;2229;2263;3540;2671;2043;1666;1410;870;417;21153
"230205 BARROQUINHA";1431;1900;1653;1642;2545;1690;1229;1042;736;431;197;14496
"230210 BATURITE";3146;3599;3446;3350;5529;4220;3088;2127;1769;1162;575;32011
"230220 BEBERIBE";4138;4963;4998;4869;8420;6081;4483;3587;2403;1564;719;46225
"230230 BELA CRUZ";2986;3663;3583;3523;5113;3587;2700;2121;1505;811;419;30011
"230240 BOA VIAGEM";5115;6146;5798;5631;7926;6302;5098;4146;3180;1976;1071;52389
"230250 BREJO SANTO";3944;4492;4637;5029;7569;5418;4089;2973;2317;1300;595;42363
"230260 CAMOCIM";5817;7192;6802;6870;10484;7797;5308;3845;2558;1480;691;58844
"230270 CAMPOS SALES";2727;3014;2860;2915;4141;3187;2555;1997;1635;999;528;26558
"230280 CANINDE";7226;8581;8310;8076;11482;8801;6883;5216;3946;2461;1194;72176
"230290 CAPISTRANO";1688;1930;1962;1912;2879;1954;1608;1107;879;616;293;16828
"230300 CARIDADE";1787;2229;2040;2034;3001;2182;1624;1267;910;603;258;17935
"230310 CARIRE";1570;2220;2081;1859;2778;2222;1765;1440;1158;753;398;18244
"230320 CARIRIACU";2795;3231;2955;2941;4450;3076;2306;1957;1539;890;408;26548
"230330 CARIUS";1603;1980;1985;1921;2930;2354;1929;1602;1276;705;398;18683
"230340 CARNAUBAL";1718;1959;1835;1792;2593;1858;1548;1072;893;560;230;16058
"230350 CASCAVEL";5528;6693;6680;6405;11178;8864;6255;4411;3143;2121;948;62226
"230360 CATARINA";1587;1663;1913;2089;3181;2250;1882;1211;822;487;209;17294
"230365 CATUNDA";1002;1053;1029;1078;1510;1144;984;762;532;368;216;9678
"230370 CAUCAIA";28716;34033;32737;31744;50353;43809;30903;16992;10117;5398;2156;286958
"230380 CEDRO";2278;2531;2422;2545;4017;3034;2655;2157;1746;1094;524;25003
"230390 CHAVAL";1247;1548;1468;1436;2141;1602;1117;887;709;350;146;12651
"230393 CHORO";1334;1675;1560;1427;1895;1405;1235;849;655;438;189;12662
"230395 CHOROZINHO";1874;2307;2342;2233;3542;2774;1978;1231;934;582;236;20033
"230400 COREAU";2069;2602;2469;2371;3398;2623;1933;1558;1089;693;312;21117
"230410 CRATEUS";6753;7364;7359;7338;12232;9852;7991;5858;4423;2865;1391;73426
"230420 CRATO";10903;12015;11824;12447;20637;15554;11721;8354;5876;3442;1618;114391
"230423 CROATA";1648;2108;1991;1839;2487;1932;1573;1254;999;609;250;16690
"230425 CRUZ";2215;2581;2494;2537;3838;2677;1987;1614;1106;611;259;21919
"230426 DEPUTADO IRAPUAN PINHEIRO";760;907;913;822;1381;1191;973;773;660;354;165;8899
"230427 ERERE";590;679;699;750;1167;796;672;553;393;235;120;6654
"230428 EUSEBIO";3973;4689;4467;4568;7392;5730;3817;2336;1422;849;340;39583
"230430 FARIAS BRITO";2004;2240;2280;2252;3354;2466;1914;1643;1353;756;379;20641
"230435 FORQUILHA";1856;2315;2182;2263;3237;2620;1904;1382;969;629;292;19649
"230440 FORTALEZA";198053;222852;228272;244515;434356;363311;277176;176685;103930;58861;24255;2332266
"230445 FORTIM";1221;1445;1538;1488;2400;1811;1304;1036;716;400;190;13549
"230450 FRECHEIRINHA";1331;1650;1489;1402;2057;1502;1242;922;647;428;184;12854
"230460 GENERAL SAMPAIO";675;808;722;707;946;699;548;449;320;185;81;6140
"230465 GRACA";1530;1773;1579;1588;2221;1594;1296;1032;869;524;239;14245
"230470 GRANJA";5658;6876;6121;5528;8380;5811;4131;3496;2466;1343;754;50564
"230480 GRANJEIRO";549;651;604;622;962;635;499;378;285;169;87;5441
"230490 GROAIRAS";781;1051;1059;999;1468;1268;978;737;586;406;226;9559
"230495 GUAIUBA";2153;2615;2553;2484;3820;2819;2034;1361;977;600;251;21667
"230500 GUARACIABA DO NORTE";4045;4780;4318;4095;6035;4332;3632;2695;1970;1327;645;37874
"230510 GUARAMIRANGA";633;809;732;703;1064;787;619;416;311;222;90;6386
"230520 HIDROLANDIA";1812;2038;1909;1925;2906;2158;1884;1470;1171;823;409;18505
"230523 HORIZONTE";4425;5276;5157;5208;8321;6269;3866;2477;1668;955;440;44062
"230526 IBARETAMA";1296;1668;1536;1403;2008;1572;1192;943;750;447;219;13034
"230530 IBIAPINA";2432;2722;2750;2682;3697;2589;2307;1641;1233;874;404;23331
"230533 IBICUITINGA";975;1117;1161;1209;1883;1284;1071;741;575;326;157;10499
"230535 ICAPUI";1652;1686;1789;2001;3262;2569;1748;1325;814;428;194;17468
"230540 ICO";6250;6917;6990;7157;10918;8396;6814;4891;3673;2246;947;65199
"230550 IGUATU";8201;8280;8650;9650;16015;12774;10187;7405;5418;3180;1505;91265
"230560 INDEPENDENCIA";2258;2718;2566;2664;4337;3342;2719;2100;1652;1069;572;25997
"230565 IPAPORANGA";1162;1281;1188;1110;1725;1380;1210;931;764;537;271;11559
"230570 IPAUMIRIM";1158;1176;1220;1260;2120;1372;1241;961;796;476;240;12020
"230580 IPU";3841;4589;4448;4236;6424;4793;3995;2968;2339;1674;852;40159
"230590 IPUEIRAS";3854;4728;4391;4193;6047;4366;3880;3089;2288;1552;786;39174
"230600 IRACEMA";1211;1311;1400;1546;2358;1623;1454;1138;849;548;314;13752
"230610 IRAUCUBA";2271;2769;2558;2522;3491;2497;1865;1336;976;661;300;21246
"230620 ITAICABA";541;661;719;798;1159;936;778;595;388;300;186;7061
"230625 ITAITINGA";3146;3602;3664;3665;5828;4390;2834;1822;1237;739;328;31255
"230630 ITAPAGE";4594;5525;4973;5010;8178;5869;4045;2783;2135;1332;572;45016
"230640 ITAPIPOCA";11472;12809;12350;12566;18480;12787;9591;6669;4924;3223;1428;106299
"230650 ITAPIUNA";1759;2136;2117;1939;2933;2045;1668;1246;921;636;302;17702
"230655 ITAREMA";3855;4493;4291;4220;5943;3935;2697;1959;1509;931;370;34203
"230660 ITATIRA";1979;2398;2231;2064;2670;1893;1601;1267;946;621;315;17985
"230670 JAGUARETAMA";1661;2042;2022;1946;2971;2243;2060;1438;969;734;362;18448
"230680 JAGUARIBARA";890;950;1011;1085;1635;1217;1010;806;529;338;161;9632
"230690 JAGUARIBE";3292;3682;3522;3724;5683;4533;3978;2975;2079;1359;752;35579
"230700 JAGUARUANA";2611;3251;3488;3496;5464;4297;3273;2331;1414;997;553;31175
"230710 JARDIM";2900;3123;2901;3131;4796;3078;2340;1953;1562;811;450;27045
"230720 JATI";679;787;818;871;1348;966;758;590;491;264;149;7721
"230725 JIJOCA DE JERICOACOARA";1537;1734;1759;1820;2592;1885;1252;869;600;327;137;14512
"230730 JUAZEIRO DO NORTE";23268;25796;24540;25788;42119;31116;22445;16354;11903;7311;3392;234032
"230740 JUCAS";2376;2649;2557;2513;3621;2802;2392;1926;1556;844;451;23687
"230750 LAVRAS DA MANGABEIRA";2788;3310;3353;3421;5231;3768;3249;2644;2109;1293;664;31830
"230760 LIMOEIRO DO NORTE";4462;5131;5126;5452;9104;8122;6095;4222;2532;1646;810;52702
"230763 MADALENA";1590;2042;1924;1734;2532;2019;1525;1161;942;569;276;16314
"230765 MARACANAU";18969;21793;22277;22792;35980;29696;21356;12501;6839;3650;1337;197190
"230770 MARANGUAPE";9812;11523;11773;11815;18046;14476;10009;6377;4530;2678;1226;102265
"230780 MARCO";2770;2986;2819;2757;3740;2752;1834;1317;957;556;310;22798
"230790 MARTINOPOLE";1037;1292;1131;1032;1533;1161;838;641;435;282;137;9519
"230800 MASSAPE";3368;4207;3962;3766;5353;4037;2835;2085;1611;1021;514;32759
"230810 MAURITI";4552;5242;5019;4897;7493;5429;3984;3040;2265;1337;663;43921
"230820 MERUOCA";1258;1457;1462;1447;2067;1466;1129;904;646;505;221;12562
"230830 MILAGRES";2805;2986;2999;3188;4953;3730;2720;1994;1694;967;451;28487
"230835 MILHA";1144;1318;1346;1305;2036;1747;1497;1189;957;548;329;13416
"230837 MIRAIMA";1437;1584;1472;1423;1978;1384;1084;794;622;400;182;12360
"230840 MISSAO VELHA";3556;3850;3684;3704;5886;4039;2972;2437;1865;1141;553;33687
"230850 MOMBACA";4150;4530;4634;4710;6588;4966;4307;3546;2758;1577;844;42610
"230860 MONSENHOR TABOSA";1601;1922;1874;1874;2608;2041;1716;1354;988;659;301;16938
"230870 MORADA NOVA";5608;6805;6744;7066;10916;8877;6865;5028;3589;2274;1090;64862
"230880 MORAUJO";753;916;896;865;1301;926;687;555;389;248;111;7647
"230890 MORRINHOS";2265;2500;2345;2344;3123;2165;1629;1335;1043;542;309;19600
"230900 MUCAMBO";1325;1634;1553;1552;2160;1647;1461;1170;903;596;299;14300
"230910 MULUNGU";924;988;925;904;1392;997;881;608;436;321;135;8511
"230920 NOVA OLINDA";1373;1501;1548;1548;2265;1550;1177;912;749;429;209;13261
"230930 NOVA RUSSAS";2898;3226;3179;3206;4918;3610;3275;2484;1911;1379;653;30739
"230940 NOVO ORIENTE";2569;3190;3040;2758;4368;3451;2955;2066;1514;949;449;27309
"230945 OCARA";2101;2615;2597;2656;3886;2909;2250;1661;1309;836;360;23180
"230950 OROS";1975;1988;2057;2230;3691;2939;2513;2045;1509;920;396;22263
"230960 PACAJUS";5155;6143;5720;5902;9755;7624;5062;3312;2250;1427;629;52979
"230970 PACATUBA";6400;6905;6995;7361;11160;8837;6600;3547;2095;1139;451;61490
"230980 PACOTI";1188;1399;1316;1296;1907;1452;1182;744;618;471;176;11749
"230990 PACUJA";575;698;673;685;960;755;595;490;366;284;128;6209
"231000 PALHANO";764;756;852;1045;1604;1026;877;761;439;339;206;8669
"231010 PALMACIA";1033;1266;1249;1261;1857;1376;1006;743;643;423;174;11031
"231020 PARACURU";2900;3569;3352;3376;5614;4145;2839;2035;1470;912;409;30621
"231025 PARAIPABA";2803;3408;3152;2959;5156;3680;2567;1761;1327;776;322;27911
"231030 PARAMBU";3198;3924;3679;3470;5132;4088;3156;2468;1986;1157;547;32805
"231040 PARAMOTI";1190;1516;1379;1217;1854;1407;1071;835;659;425;198;11751
"231050 PEDRA BRANCA";4001;4898;4707;4657;6740;5096;3963;3280;2538;1561;815;42256
"231060 PENAFORTE";876;861;853;894;1323;984;751;507;404;224;114;7791
"231070 PENTECOSTE";3422;4100;3703;3900;6030;4600;3316;2240;1823;1152;559;34845
"231080 PEREIRO";1507;1789;1689;1825;2598;1792;1585;1244;902;588;301;15820
"231085 PINDORETAMA";1494;1700;1769;1746;2968;2458;1553;1151;968;572;261;16640
"231090 PIQUET CARNEIRO";1121;1340;1434;1507;2373;1808;1567;1323;1085;586;334;14478
"231095 PIRES FERREIRA";938;1156;1102;1013;1489;1216;984;693;661;454;233;9939
"231100 PORANGA";1278;1465;1318;1278;1984;1436;1130;904;708;432;189;12122
"231110 PORTEIRAS";1597;1665;1747;1806;2739;1814;1461;1137;975;540;267;15748
"231120 POTENGI";1136;1073;1073;1047;1573;1189;927;706;606;347;178;9855
"231123 POTIRETAMA";571;661;639;683;1020;795;630;480;314;179;91;6063
"231126 QUITERIANOPOLIS";1874;2149;2075;2049;3258;2530;1955;1415;1137;717;323;19482
"231130 QUIXADA";7578;8600;8671;8185;12380;9951;7642;5431;3965;2486;1263;76152
"231135 QUIXELO";1466;1645;1655;1750;2775;2180;1876;1503;1040;615;281;16786
"231140 QUIXERAMOBIM";6460;7502;7546;7240;10379;8563;7027;5134;3963;2415;1270;67499
"231150 QUIXERE";1823;2071;2164;2193;3244;2647;1979;1491;834;560;329;19335
"231160 REDENCAO";2738;3080;2933;2880;4590;3512;2721;1917;1420;1008;417;27216
"231170 RERIUTABA";2028;2312;2149;2130;3223;2415;2013;1657;1256;937;478;20598
"231180 RUSSAS";5620;6708;6907;7185;11636;9077;6749;4849;3002;1999;1045;64777
"231190 SABOEIRO";1744;1900;1847;1813;2421;1857;1668;1395;978;521;292;16436
"231195 SALITRE";1800;1972;1696;1730;2454;1710;1268;979;776;385;194;14964
"231200 SANTANA DO ACARAU";3033;3553;3319;3277;4797;3350;2413;1922;1542;831;465;28502
"231210 SANTANA DO CARIRI";2007;2231;2027;1967;2788;1956;1477;1182;958;554;295;17442
"231220 SANTA QUITERIA";4199;4963;4954;4832;6984;5376;4248;3269;2401;1534;788;43548
"231230 SAO BENEDITO";4705;5150;4987;4841;7257;4883;4069;3122;2234;1463;724;43435
"231240 SAO GONCALO DO AMARANTE";3883;4596;4481;4451;7136;5326;3715;2624;1815;1123;519;39669
"231250 SAO JOAO DO JAGUARIBE";579;731;693;757;1375;1242;1055;854;593;412;229;8520
"231260 SAO LUIS DO CURU";1137;1317;1331;1332;2060;1625;1193;866;627;452;210;12150
"231270 SENADOR POMPEU";2345;2723;2755;2675;4034;3378;2844;2148;1773;1057;541;26273
"231280 SENADOR SA";701;785;730;731;1018;687;571;464;319;182;102;6290
"231290 SOBRAL";16280;20245;19659;20495;31222;24560;16954;11175;7258;4454;1962;174264
"231300 SOLONOPOLE";1498;1775;1803;1738;2708;2270;2029;1543;1213;752;359;17688
"231310 TABULEIRO DO NORTE";2459;3021;2912;2996;4996;4567;3333;2355;1571;970;491;29671
"231320 TAMBORIL";2587;3016;3024;2901;4166;3189;2641;2081;1579;1047;544;26775
"231325 TARRAFAS";829;1001;983;923;1450;1148;925;712;560;298;141;8970
"231330 TAUA";5057;5956;5685;5810;8813;6922;5778;4408;3447;2044;978;54898
"231335 TEJUCUOCA";1668;1918;1821;1921;2659;1773;1338;1026;779;475;214;15592
"231340 TIANGUA";6991;7952;7711;7253;11234;8012;6033;4056;2775;1672;732;64421
"231350 TRAIRI";5242;6100;5849;5633;8304;5700;4155;3071;2388;1523;668;48633
"231355 TURURU";1282;1565;1625;1529;2156;1641;1174;833;686;437;215;13143
"231360 UBAJARA";3158;3336;3341;3297;5187;3609;2882;2046;1483;1024;450;29813
"231370 UMARI";719;754;743;848;1313;867;764;638;576;293;145;7660
"231375 UMIRIM";1948;2309;2227;2121;3012;2258;1563;1201;851;581;267;18338
"231380 URUBURETAMA";1865;2240;2172;2108;3148;2265;1596;1120;823;584;242;18163
"231390 URUOCA";1251;1570;1475;1320;2089;1491;1062;890;642;396;186;12372
"231395 VARJOTA";1648;2087;1944;1815;2847;2091;1567;1309;1037;724;359;17428
"231400 VARZEA ALEGRE";3293;3672;3814;3909;6051;4618;3903;3131;2607;1499;701;37198
"231410 VICOSA DO CEARA";5428;6766;6387;5771;8321;5839;4294;3157;2485;1527;744;50719
"240010 ACARI";919;996;1044;1146;2034;1607;1285;937;671;487;284;11410
"240020 ACU";4820;5085;5063;5788;9390;7723;5625;3475;2237;1374;859;51439
"240030 AFONSO BEZERRA";1143;1136;1091;1221;1807;1552;1145;766;623;433;219;11136
"240040 AGUA NOVA";255;316;322;358;502;385;251;217;130;91;51;2878
"240050 ALEXANDRIA";1286;1262;1274;1386;2495;1832;1510;1194;856;575;342;14012
"240060 ALMINO AFONSO";463;487;534;554;876;745;558;402;286;187;97;5189
"240070 ALTO DO RODRIGUES";1056;1009;1038;1214;2104;1726;1179;690;483;289;169;10957
"240080 ANGICOS";991;1099;1197;1387;2066;1568;1326;860;635;469;294;11892
"240090 ANTONIO MARTINS";600;634;641;733;1310;898;785;577;402;278;138;6996
"240100 APODI";2835;3336;3599;3801;6333;5414;4089;2458;1746;1136;560;35307
"240110 AREIA BRANCA";2177;2287;2219;2414;4320;3723;2926;1777;1275;818;378;24314
"240120 ARES";1241;1365;1382;1385;2183;1725;1208;738;557;350;173;12307
"240130 AUGUSTO SEVERO";832;967;983;1001;1607;1235;974;691;549;324;208;9371
"240140 BAIA FORMOSA";908;895;862;935;1514;1195;864;539;366;189;80;8347
"240145 BARAUNA";2489;2521;2270;2450;4072;3035;1975;1338;819;454;261;21684
"240150 BARCELONA";337;421;426;421;678;534;412;312;250;174;110;4075
"240160 BENTO FERNANDES";449;615;590;605;885;567;446;362;252;142;92;5005
"240165 BODO";274;288;279;322;472;367;242;190;140;75;46;2695
"240170 BOM JESUS";920;1044;996;979;1522;1185;867;644;478;346;208;9189
"240180 BREJINHO";1080;1224;1231;1245;1933;1397;1047;766;596;371;232;11122
"240185 CAICARA DO NORTE";684;665;691;740;1153;793;605;419;304;189;103;6346
"240190 CAICARA DO RIO DO VENTO";272;323;339;368;550;405;317;226;160;108;63;3131
"240200 CAICO";4836;5290;5334;6191;10945;9374;7450;4923;3376;2011;1207;60937
"240210 CAMPO REDONDO";886;999;1009;1048;1664;1291;911;756;660;407;267;9898
"240220 CANGUARETAMA";3283;3723;3464;3401;4988;3935;2644;1627;1212;714;404;29395
"240230 CARAUBAS";1711;1821;1877;2071;3304;2800;2151;1539;1159;763;429;19625
"240240 CARNAUBA DOS DANTAS";658;669;686;694;1283;1004;775;563;395;227;158;7112
"240250 CARNAUBAIS";852;876;847;982;1611;1266;987;561;387;285;180;8834
"240260 CEARA-MIRIM";7106;7637;7423;7387;11988;8789;6057;4340;3015;1741;1020;66503
"240270 CERRO CORA";1114;1112;1137;1314;1914;1422;1050;798;637;407;246;11151
"240280 CORONEL EZEQUIEL";541;608;577;631;916;669;463;444;350;231;116;5546
"240290 CORONEL JOAO PESSOA";486;598;531;535;747;568;457;362;290;179;100;4853
"240300 CRUZETA";672;719;770;871;1399;1216;967;693;456;323;187;8273
"240310 CURRAIS NOVOS";3520;3966;3919;4248;7532;6110;4868;3518;2537;1552;875;42645
"240320 DOUTOR SEVERIANO";657;722;772;808;1256;830;744;593;386;249;128;7145
"240325 PARNAMIRIM";14498;16306;16513;17417;30429;27244;19390;10345;5397;2701;1305;161545
"240330 ENCANTO";473;504;520;574;828;643;521;417;321;195;113;5109
"240340 EQUADOR";584;595;621;658;1011;773;568;423;283;230;132;5878
"240350 ESPIRITO SANTO";1105;1288;1243;1174;1850;1349;981;723;588;367;219;10887
"240360 EXTREMOZ";2397;2570;2422;2393;3906;3266;2202;1408;929;499;245;22237
"240370 FELIPE GUERRA";467;483;516;577;972;956;648;480;348;182;134;5763
"240375 FERNANDO PEDROZA";247;260;287;348;454;372;306;185;166;97;85;2807
"240380 FLORANIA";873;883;995;1070;1697;1379;1105;808;574;394;267;10045
"240390 FRANCISCO DANTAS";251;279;302;327;528;413;337;243;202;108;45;3035
"240400 FRUTUOSO GOMES";426;411;466;497;777;596;479;370;278;165;83;4548
"240410 GALINHOS";173;193;212;213;307;233;166;96;78;38;16;1725
"240420 GOIANINHA";2143;2318;2258;2287;3777;2615;1967;1229;862;456;289;20201
"240430 GOVERNADOR DIX-SEPT ROSADO";1082;1258;1300;1286;2047;1862;1294;952;655;394;205;12335
"240440 GROSSOS";749;875;885;965;1481;1433;1062;654;437;280;135;8956
"240450 GUAMARE";1077;1159;1170;1136;1838;1516;952;572;422;242;116;10200
"240460 IELMO MARINHO";1179;1342;1277;1245;2033;1487;927;771;544;352;187;11344
"240470 IPANGUACU";1373;1328;1321;1540;2533;1757;1277;857;499;351;231;13067
"240480 IPUEIRA";164;168;169;211;332;287;233;197;129;87;50;2027
"240485 ITAJA";701;711;694;796;1320;954;617;405;263;159;85;6705
"240490 ITAU";478;519;558;566;887;850;671;420;300;182;102;5533
"240500 JACANA";656;758;770;798;1197;927;620;550;467;305;197;7245
"240510 JANDAIRA";710;769;731;761;1181;812;602;429;290;212;118;6615
"240520 JANDUIS";540;503;541;617;1004;706;609;443;344;210;115;5632
"240530 JANUARIO CICCO";856;993;961;919;1407;1083;744;626;453;281;181;8504
"240540 JAPI";647;739;718;732;1023;709;554;428;292;194;106;6142
"240550 JARDIM DE ANGICOS";274;283;284;290;434;347;266;213;166;85;70;2712
"240560 JARDIM DE PIRANHAS";1129;1239;1261;1389;2341;1927;1438;914;669;423;227;12957
"240570 JARDIM DO SERIDO";814;992;1026;1140;1993;1836;1670;1205;801;567;338;12382
"240580 JOAO CAMARA";3296;3672;3528;3595;5393;3926;2730;2126;1513;928;582;31289
"240590 JOAO DIAS";242;268;314;315;416;349;266;173;148;118;56;2665
"240600 JOSE DA PENHA";497;572;544;643;1016;759;609;528;485;262;128;6043
"240610 JUCURUTU";1506;1584;1640;1928;3293;2510;1951;1362;1015;703;434;17926
"240615 JUNDIA";332;391;371;394;602;404;300;250;217;124;82;3467
"240620 LAGOA D'ANTA";617;754;729;727;1007;741;528;353;303;165;108;6032
"240630 LAGOA DE PEDRAS";720;849;781;728;1154;853;582;438;358;232;122;6817
"240640 LAGOA DE VELHOS";273;302;318;304;427;340;273;184;166;94;46;2727
"240650 LAGOA NOVA";1339;1442;1471;1612;2254;1664;1257;854;672;401;235;13201
"240660 LAGOA SALGADA";766;842;880;793;1231;935;642;471;377;239;134;7310
"240670 LAJES";905;989;1023;1101;1622;1303;1082;801;577;423;239;10065
"240680 LAJES PINTADAS";378;469;501;556;758;581;466;382;269;191;131;4682
"240690 LUCRECIA";323;321;355;376;623;496;336;270;191;126;63;3480
"240700 LUIS GOMES";1024;939;1014;1112;1620;1165;934;743;539;309;188;9587
"240710 MACAIBA";6066;6686;6762;6830;11218;9109;6134;4053;2839;1679;965;62341
"240720 MACAU";2442;2564;2564;2693;4808;4415;3455;1969;1470;940;449;27769
"240725 MAJOR SALES";350;305;302;346;559;385;354;287;202;125;63;3278
"240730 MARCELINO VIEIRA";806;806;875;945;1367;1019;981;746;515;312;170;8542
"240740 MARTINS";755;703;763;824;1375;982;886;765;511;371;202;8137
"240750 MAXARANGUAPE";1060;1103;1104;1021;1651;1168;803;617;407;228;100;9262
"240760 MESSIAS TARGINO";390;415;393;399;728;590;411;292;206;123;70;4017
"240770 MONTANHAS";1268;1428;1334;1281;2071;1432;1023;780;706;456;245;12024
"240780 MONTE ALEGRE";1991;2383;2340;2218;3400;2676;1880;1313;1029;637;350;20217
"240790 MONTE DAS GAMELEIRAS";246;283;285;290;409;327;224;150;147;87;37;2485
"240800 MOSSORO";21549;21613;23459;26106;44655;37573;28258;16887;10167;6071;2895;239233
"240810 NATAL";62821;69193;72443;80009;143855;118313;95710;61868;35510;20258;10030;770010
"240820 NISIA FLORESTA";2244;2510;2409;2276;3771;3145;2080;1419;950;527;252;21583
"240830 NOVA CRUZ";3415;3900;3914;3956;6115;4584;3260;2437;1931;1256;653;35421
"240840 OLHO-D'AGUA DO BORGES";355;417;396;450;724;625;493;405;310;220;109;4504
"240850 OURO BRANCO";395;398;407;491;787;678;555;430;306;214;140;4801
"240860 PARANA";397;354;381;456;668;455;423;311;236;114;69;3864
"240870 PARAU";373;395;416;418;683;590;429;276;253;165;98;4096
"240880 PARAZINHO";508;586;514;560;771;515;373;310;229;149;85;4600
"240890 PARELHAS";1901;1904;1942;2342;3414;2713;2173;1513;1053;823;485;20263
"240895 RIO DO FOGO";1209;1226;1048;1082;1835;1251;762;593;451;248;113;9818
"240910 PASSA E FICA";864;1019;1085;1134;1722;1258;850;678;569;380;183;9742
"240920 PASSAGEM";251;316;303;281;514;373;253;218;167;97;81;2854
"240930 PATU";1116;1107;1114;1160;2087;1714;1211;919;703;425;246;11802
"240933 SANTA MARIA";443;472;465;490;741;533;397;316;232;139;73;4301
"240940 PAU DOS FERROS";2244;2475;2621;2837;4751;3961;2999;2028;1429;879;463;26687
"240950 PEDRA GRANDE";401;488;490;475;698;452;303;273;162;110;54;3906
"240960 PEDRA PRETA";281;323;327;338;433;335;288;208;140;81;55;2809
"240970 PEDRO AVELINO";822;852;823;901;1260;929;775;563;450;293;183;7851
"240980 PEDRO VELHO";1485;1584;1564;1554;2362;1690;1306;976;797;511;294;14123
"240990 PENDENCIAS";1138;1183;1253;1318;2198;1863;1367;878;677;441;257;12573
"241000 PILOES";287;273;315;337;634;415;361;273;182;120;77;3274
"241010 POCO BRANCO";1372;1591;1573;1582;2390;1579;1088;860;616;423;233;13307
"241020 PORTALEGRE";674;647;709;771;1152;945;836;546;431;291;166;7168
"241025 PORTO DO MANGUE";517;560;540;530;851;692;492;339;208;124;62;4915
"241030 SERRA CAIADA";912;942;938;923;1333;947;741;557;439;250;150;8132
"241040 PUREZA";867;997;893;850;1243;1024;630;494;393;235;148;7774
"241050 RAFAEL FERNANDES";399;408;430;499;747;625;491;383;298;185;84;4549
"241060 RAFAEL GODEIRO";273;270;269;281;519;464;317;270;212;138;63;3076
"241070 RIACHO DA CRUZ";280;268;332;318;482;419;296;213;186;99;58;2951
"241080 RIACHO DE SANTANA";393;389;415;484;731;508;444;346;317;187;75;4289
"241090 RIACHUELO";616;805;760;735;1095;801;584;411;326;221;120;6474
"241100 RODOLFO FERNANDES";423;449;448;436;793;671;482;363;258;151;87;4561
"241105 TIBAU";345;339;342;370;667;504;383;251;147;93;50;3491
"241110 RUY BARBOSA";317;436;441;389;641;463;341;275;238;132;69;3742
"241120 SANTA CRUZ";3277;3719;3722;3938;5938;4345;3251;2404;1732;1086;635;34047
"241140 SANTANA DO MATOS";1203;1225;1407;1619;2617;2092;1631;1180;889;610;348;14821
"241142 SANTANA DO SERIDO";201;210;263;280;444;345;272;192;140;98;57;2502
"241150 SANTO ANTONIO";2057;2337;2378;2301;3745;2801;1964;1571;1218;736;428;21536
"241160 SAO BENTO DO NORTE";328;361;368;383;554;417;318;242;165;96;58;3290
"241170 SAO BENTO DO TRAIRI";380;414;434;416;588;414;346;229;200;125;68;3614
"241180 SAO FERNANDO";255;299;319;339;564;532;386;300;209;102;84;3389
"241190 SAO FRANCISCO DO OESTE";302;344;376;392;649;515;425;329;204;137;67;3740
"241200 SAO GONCALO DO AMARANTE";8089;9058;8626;8703;14688;12188;8061;4861;2874;1561;846;79555
"241210 SAO JOAO DO SABUGI";468;478;549;621;1002;819;657;534;424;222;167;5941
"241220 SAO JOSE DE MIPIBU";3884;4386;4200;4068;6558;5192;3594;2544;1800;1016;598;37840
"241230 SAO JOSE DO CAMPESTRE";1165;1412;1392;1370;2052;1568;1168;878;695;453;299;12452
"241240 SAO JOSE DO SERIDO";323;348;412;458;708;588;490;316;217;135;75;4070
"241250 SAO MIGUEL";2143;2241;2151;2298;3373;2590;2151;1680;1268;763;412;21070
"241255 SAO MIGUEL DO GOSTOSO";944;1128;1139;1115;1484;1029;710;573;374;229;117;8842
"241260 SAO PAULO DO POTENGI";1370;1550;1619;1654;2536;1981;1563;1021;835;591;332;15052
