"Municipio";"0 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"261485 TAMANDARE";2071;2005;2123;2221;4186;3611;2591;1927;1134;589;221;22679
"261500 TAQUARITINGA DO NORTE";2192;2187;2362;2568;5017;4393;3478;2483;1612;961;456;27709
"261510 TEREZINHA";624;618;577;656;1231;1002;791;642;498;287;154;7080
"261520 TERRA NOVA";822;845;876;897;1610;1476;1209;907;574;345;200;9761
"261530 TIMBAUBA";4075;4144;4254;4618;8989;8461;6715;5367;3784;2208;1072;53687
"261540 TORITAMA";3907;3912;4217;4505;8700;7416;4561;2636;1400;739;365;42358
"261550 TRACUNHAEM";1164;1189;1129;1113;2296;2248;1820;1255;799;462;161;13636
"261560 TRINDADE";2995;2926;2946;3169;5236;4226;3136;2207;1458;948;385;29632
"261570 TRIUNFO";1050;1089;1110;1218;2566;2200;1982;1602;1174;852;443;15286
"261580 TUPANATINGA";2794;2648;2659;2719;4644;3525;2713;2062;1470;910;412;26556
"261590 TUPARETAMA";565;590;582;629;1302;1189;1042;903;662;495;256;8215
"261600 VENTUROSA";1532;1563;1629;1603;3031;2701;2138;1600;1113;708;322;17940
"261610 VERDEJANTE";820;809;807;870;1610;1326;1060;902;658;417;197;9476
"261618 VERTENTE DO LERIO";587;577;573;632;1377;1159;927;778;584;362;204;7760
"261620 VERTENTES";1647;1647;1696;1740;3437;3215;2426;1674;1270;816;488;20056
"261630 VICENCIA";2493;2463;2670;3073;6164;5543;3999;2928;1710;898;315;32256
"261640 VITORIA DE SANTO ANTAO";9768;10088;10692;11678;23025;22766;18485;13468;8845;5052;2394;136261
"261650 XEXEU";1397;1369;1321;1521;2648;2095;1688;1182;757;466;182;14626
"270010 AGUA BRANCA";1841;1930;2029;2068;3442;2685;2125;1608;1189;805;369;20091
"270020 ANADIA";1439;1551;1621;1669;3021;2588;2140;1588;1067;655;264;17603
"270030 ARAPIRACA";17000;18482;20187;22393;40524;36255;28504;20417;13583;7402;3038;227785
"270040 ATALAIA";4373;4530;4895;5053;8119;6971;4996;3641;2423;1154;481;46636
"270050 BARRA DE SANTO ANTONIO";1402;1437;1568;1748;2787;2319;1810;1233;730;354;127;15515
"270060 BARRA DE SAO MIGUEL";699;741;768;887;1467;1350;1021;648;343;162;63;8149
"270070 BATALHA";1416;1491;1757;1816;3301;2671;2039;1561;1014;581;260;17907
"270080 BELEM";321;354;375;414;758;654;553;436;342;231;91;4529
"270090 BELO MONTE";517;546;632;712;1243;951;771;598;382;221;108;6681
"270100 BOCA DA MATA";2199;2325;2626;2773;4657;4121;3181;2325;1654;846;348;27055
"270110 BRANQUINHA";997;1024;1144;1144;1866;1519;1122;831;572;286;95;10600
"270120 CACIMBINHAS";921;949;976;1069;1841;1518;1175;989;672;443;210;10763
"270130 CAJUEIRO";1884;1990;2262;2323;3713;3211;2235;1572;1046;574;247;21057
"270135 CAMPESTRE";630;657;709;756;1175;1032;800;517;316;199;90;6881
"270140 CAMPO ALEGRE";4973;5398;5881;6375;10503;8757;5760;3850;2539;1221;363;55620
"270150 CAMPO GRANDE";787;816;917;1024;1702;1332;1041;807;602;351;151;9530
"270160 CANAPI";1776;1803;1854;1908;3010;2259;1835;1431;984;624;249;17733
"270170 CAPELA";1555;1619;1855;1913;2838;2501;1919;1345;948;543;242;17278
"270180 CARNEIROS";947;938;981;1023;1637;1194;938;664;430;281;135;9168
"270190 CHA PRETA";696;729;731;738;1190;1087;815;588;415;236;86;7311
"270200 COITE DO NOIA";841;915;1010;1059;1791;1478;1272;1049;769;461;200;10845
"270210 COLONIA LEOPOLDINA";1991;2049;2272;2325;3658;3186;2346;1564;1071;606;263;21331
"270220 COQUEIRO SECO";468;492;530;552;989;896;726;527;359;167;82;5788
"270230 CORURIPE";4817;5119;5590;5654;10147;8806;6492;4617;2701;1326;559;55828
"270235 CRAIBAS";2049;2136;2256;2516;4236;3345;2689;2118;1472;799;332;23948
"270240 DELMIRO GOUVEIA";4188;4546;4752;4937;8869;7733;6036;4562;3122;1745;775;51265
"270250 DOIS RIACHOS";937;966;1053;1151;1940;1600;1254;955;647;420;177;11100
"270255 ESTRELA DE ALAGOAS";1364;1486;1526;1599;2976;2617;2083;1693;1400;910;397;18051
"270260 FEIRA GRANDE";1895;2001;2040;2207;3909;3308;2405;1891;1312;804;353;22125
"270270 FELIZ DESERTO";403;410;424;484;888;680;516;421;261;132;60;4679
"270280 FLEXEIRAS";1146;1175;1321;1401;2162;1737;1453;1058;723;392;171;12739
"270290 GIRAU DO PONCIANO";3352;3537;4015;4301;7316;5865;4245;3250;2281;1241;536;39939
"270300 IBATEGUARA";1416;1482;1559;1765;2663;2116;1624;1275;899;528;258;15585
"270310 IGACI";2031;2209;2278;2308;4266;3818;2979;2385;1853;1073;485;25685
"270320 IGREJA NOVA";1979;2091;2200;2340;4544;3651;2755;2076;1355;775;466;24232
"270330 INHAPI";1793;1824;1903;2046;3171;2353;1856;1388;1028;675;327;18364
"270340 JACARE DOS HOMENS";465;486;519;527;928;739;608;505;310;181;89;5357
"270350 JACUIPE";644;658;735;844;1292;1031;779;536;305;170;71;7065
"270360 JAPARATINGA";777;812;919;857;1421;1216;895;646;418;191;80;8232
"270370 JARAMATAIA";487;512;564;601;1054;857;662;509;303;172;78;5799
"270375 JEQUIA DA PRAIA";1009;1033;1182;1276;2123;1808;1368;917;552;301;141;11710
"270380 JOAQUIM GOMES";2426;2462;2632;2602;3921;3296;2564;1844;1159;583;236;23725
"270390 JUNDIA";349;364;397;436;721;599;516;391;237;140;61;4211
"270400 JUNQUEIRO";1901;2034;2367;2457;4425;3793;2865;2136;1497;872;394;24741
"270410 LAGOA DA CANOA";1365;1494;1738;1824;3098;2627;2085;1591;1257;713;307;18099
"270420 LIMOEIRO DE ANADIA";2134;2226;2582;2720;5239;4331;3272;2465;1758;1056;436;28219
"270430 MACEIO";67101;74676;84088;93230;170249;165073;139232;101346;62457;29349;12585;999386
"270440 MAJOR ISIDORO";1576;1675;1806;1948;3473;2781;2327;1741;1180;763;351;19621
"270450 MARAGOGI";2961;2998;3263;3482;5767;4876;3613;2332;1426;729;257;31704
"270460 MARAVILHA";841;866;865;988;1683;1325;1060;887;584;381;167;9647
"270470 MARECHAL DEODORO";4064;4225;4753;5166;8695;8079;6419;4591;2712;1241;493;50438
"270480 MARIBONDO";1003;1085;1231;1274;2261;2055;1577;1223;931;575;268;13483
"270490 MAR VERMELHO";258;281;297;321;523;532;492;344;275;155;95;3573
"270500 MATA GRANDE";2461;2520;2596;2670;4335;3340;2543;1972;1456;917;436;25246
"270510 MATRIZ DE CAMARAGIBE";2198;2240;2528;2714;4200;3682;2872;1986;1299;658;289;24666
"270520 MESSIAS";1619;1685;1830;1993;2950;2647;1921;1271;792;442;172;17322
"270530 MINADOR DO NEGRAO";385;428;442;498;910;812;672;486;413;221;84;5351
"270540 MONTEIROPOLIS";672;682;742;799;1267;965;744;532;373;244;121;7141
"270550 MURICI";2553;2683;2962;2992;5024;4112;3095;2107;1367;720;324;27939
"270560 NOVO LINO";1185;1223;1258;1305;2293;1877;1343;943;577;318;143;12465
"270570 OLHO D'AGUA DAS FLORES";1793;1878;2048;2283;3759;3068;2508;1815;1170;742;384;21448
"270580 OLHO D'AGUA DO CASADO";873;898;952;1002;1762;1222;919;692;440;289;116;9165
"270590 OLHO D'AGUA GRANDE";491;505;508;519;849;721;529;384;297;214;89;5106
"270600 OLIVENCA";931;949;1074;1264;2104;1599;1279;937;688;461;232;11518
"270610 OURO BRANCO";1003;1051;1077;1154;1954;1563;1250;969;668;452;236;11377
"270620 PALESTINA";447;457;478;564;825;644;550;391;291;191;95;4933
"270630 PALMEIRA DOS INDIOS";5314;5861;6274;6450;11898;11181;9145;7021;5119;3105;1488;72856
"270640 PAO DE ACUCAR";2190;2260;2092;2590;4416;3433;2718;2091;1418;898;435;24541
"270642 PARICONHA";952;985;1068;1058;1755;1417;1168;780;676;458;197;10514
"270644 PARIPUEIRA";1064;1092;1244;1360;2217;2035;1580;1021;653;298;135;12699
"270650 PASSO DE CAMARAGIBE";1505;1498;1661;1631;2652;2299;1646;1068;709;349;189;15207
"270660 PAULO JACINTO";556;599;719;718;1267;1161;866;692;530;319;150;7577
"270670 PENEDO";4934;5304;5593;6323;11058;9977;7595;5747;3667;1966;1021;63185
"270680 PIACABUCU";1506;1576;1679;1907;3059;2670;2036;1511;989;565;265;17763
"270690 PILAR";2991;3136;3389;3503;5787;5444;4176;2984;1967;998;429;34804
"270700 PINDOBA";222;229;281;281;487;450;365;285;171;97;48;2916
"270710 PIRANHAS";2375;2430;2549;2769;4524;3390;2610;1786;1245;662;258;24598
"270720 POCO DAS TRINCHEIRAS";1439;1459;1483;1597;2617;1848;1487;1136;679;367;180;14292
"270730 PORTO CALVO";2372;2438;2797;2950;4664;4109;3119;2060;1306;751;342;26908
"270740 PORTO DE PEDRAS";711;711;802;804;1340;1229;970;723;438;213;104;8045
"270750 PORTO REAL DO COLEGIO";1639;1732;1810;1965;3583;2966;2287;1744;1189;690;319;19924
"270760 QUEBRANGULO";891;948;1013;1110;2085;1713;1361;974;741;414;186;11436
"270770 RIO LARGO";5735;6213;6880;7632;13031;11379;9753;6820;3964;2026;850;74283
"270780 ROTEIRO";749;752;800;770;1113;1001;598;423;298;153;54;6711
"270790 SANTA LUZIA DO NORTE";577;585;717;745;1224;1113;887;596;451;231;97;7223
"270800 SANTANA DO IPANEMA";4130;4286;4693;5041;8400;6754;5290;3795;2471;1469;755;47084
"270810 SANTANA DO MUNDAU";952;982;1033;1148;1973;1605;1212;904;609;330;152;10900
"270820 SAO BRAS";551;599;641;641;1161;974;851;662;448;279;129;6936
"270830 SAO JOSE DA LAJE";2091;2169;2397;2677;4136;3300;2679;1869;1305;734;357;23714
"270840 SAO JOSE DA TAPERA";3272;3217;3344;3831;5789;3948;3035;2297;1522;1012;465;31732
"270850 SAO LUIS DO QUITUNDE";3343;3341;3858;3994;6139;5016;3592;2345;1489;720;301;34138
"270860 SAO MIGUEL DOS CAMPOS";4901;5314;5990;6067;10658;9816;6939;4860;2976;1488;576;59585
"270870 SAO MIGUEL DOS MILAGRES";682;721;741;731;1289;1252;929;636;436;244;102;7763
"270880 SAO SEBASTIAO";3002;3092;3350;3521;5977;4976;3649;2741;1940;1012;472;33732
"270890 SATUBA";962;1041;1229;1443;2392;2200;1837;1235;681;339;135;13494
"270895 SENADOR RUI PALMEIRA";1406;1404;1476;1579;2490;1639;1357;969;669;454;195;13638
"270900 TANQUE D'ARCA";464;496;529;573;1090;965;751;551;421;271;124;6235
"270910 TAQUARANA";1570;1682;1735;1871;3251;2857;2310;1833;1422;830;338;19699
"270915 TEOTONIO VILELA";4117;4251;4567;4782;7730;6363;4759;3251;2223;1100;405;43548
"270920 TRAIPU";2526;2685;2820;2925;4683;3607;2917;2256;1539;968;454;27380
"270930 UNIAO DOS PALMARES";5524;5771;6337;6874;11346;9699;7436;5365;3731;2076;905;65064
"270940 VICOSA";2100;2254;2434;2590;4468;3841;3062;2309;1581;807;408;25854
"280010 AMPARO DE SAO FRANCISCO";196;205;199;228;416;368;284;206;124;87;43;2356
"280020 AQUIDABA";1645;1677;1757;1947;3735;3146;2593;2004;1407;864;427;21202
"280030 ARACAJU";40310;44299;46666;52997;110979;115425;88400;65067;40610;19301;8740;632794
"280040 ARAUA";846;873;882;970;1881;1605;1300;980;578;329;147;10391
"280050 AREIA BRANCA";1506;1503;1563;1840;3267;2948;2268;1522;907;527;251;18102
"280060 BARRA DOS COQUEIROS";2326;2334;2394;2769;5160;4824;3872;2716;1440;679;291;28805
"280067 BOQUIM";2021;2090;2179;2430;4557;3941;3577;2630;1725;1002;409;26561
"280070 BREJO GRANDE";871;818;764;882;1530;1154;869;596;368;211;111;8174
"280100 CAMPO DO BRITO";1369;1392;1408;1665;2997;2759;2255;1681;1151;731;366;17774
"280110 CANHOBA";353;346;356;392;724;554;497;349;236;147;62;4016
"280120 CANINDE DE SAO FRANCISCO";2768;2681;2970;3192;5443;4337;3203;1861;1076;583;242;28356
"280130 CAPELA";2863;2900;3011;3301;6032;5339;3796;2699;1783;1051;513;33288
"280140 CARIRA";1715;1738;1846;1961;3795;3177;2670;1973;1460;854;410;21599
"280150 CARMOPOLIS";1427;1448;1498;1713;3083;2576;1751;1226;597;269;116;15704
"280160 CEDRO DE SAO JOAO";452;465;475;492;910;864;822;555;413;280;119;5847
"280170 CRISTINAPOLIS";1617;1607;1698;1872;3196;2672;1998;1320;779;457;180;17396
"280190 CUMBE";264;275;330;358;685;620;542;363;266;176;76;3955
"280200 DIVINA PASTORA";441;454;439;504;844;750;582;440;247;143;58;4902
"280210 ESTANCIA";5283;5449;5579;6333;12515;10854;8658;6429;3917;2045;981;68043
"280220 FEIRA NOVA";432;442;498;564;963;801;700;499;348;194;93;5534
"280230 FREI PAULO";1154;1167;1171;1425;2854;2354;1896;1304;925;499;258;15007
"280240 GARARU";956;941;992;1113;1950;1809;1518;1041;713;409;169;11611
"280250 GENERAL MAYNARD";243;246;264;334;585;530;425;277;183;95;47;3229
"280260 GRACHO CARDOSO";429;447;442;495;958;894;735;588;433;247;129;5797
"280270 ILHA DAS FLORES";850;831;751;839;1515;1184;980;704;425;276;162;8517
"280280 INDIAROBA";1784;1739;1762;1832;3204;2525;1881;1220;785;438;198;17368
"280290 ITABAIANA";6895;7139;7667;8929;17156;15395;12126;8435;5395;2800;1298;93235
"280300 ITABAIANINHA";3669;3679;3858;4088;7272;6406;4820;3439;2196;1204;564;41195
"280310 ITABI";321;338;375;402;804;683;701;586;416;223;108;4957
"280320 ITAPORANGA D'AJUDA";2891;2855;2903;3294;6154;5402;4105;2675;1648;925;420;33272
"280330 JAPARATUBA";1377;1388;1500;1795;3386;2843;2257;1749;1078;576;292;18241
"280340 JAPOATA";1215;1229;1247;1264;2396;2057;1564;1105;750;440;185;13452
"280350 LAGARTO";7391;7641;8305;9586;18327;15746;13285;9818;6429;3667;1718;101913
"280360 LARANJEIRAS";2471;2555;2651;2908;5575;4992;3492;2296;1252;617;239;29048
"280370 MACAMBIRA";517;518;525;603;1153;981;915;642;501;270;167;6792
"280380 MALHADA DOS BOIS";337;335;304;348;636;544;498;299;175;104;50;3630
"280390 MALHADOR";995;991;1002;1146;2163;1981;1659;1184;774;426;186;12507
"280400 MARUIM";1537;1566;1507;1626;3070;2838;2084;1404;816;421;165;17034
"280410 MOITA BONITA";770;791;766;958;1933;1791;1503;1099;865;531;289;11296
"280420 MONTE ALEGRE DE SERGIPE";1356;1334;1374;1482;2651;2146;1814;1141;744;386;164;14592
"280430 MURIBECA";556;575;616;693;1441;1232;960;701;449;250;107;7580
"280440 NEOPOLIS";1514;1540;1554;1746;3362;2849;2305;1773;1140;654;329;18766
"280445 NOSSA SENHORA APARECIDA";602;619;656;762;1539;1358;1244;836;655;337;149;8757
"280450 NOSSA SENHORA DA GLORIA";2757;2816;3080;3532;6639;5762;4462;3125;1996;1059;466;35694
"280460 NOSSA SENHORA DAS DORES";2051;2110;2189;2423;4685;4058;3241;2426;1608;905;425;26121
"280470 NOSSA SENHORA DE LOURDES";521;530;508;599;1128;924;848;624;418;241;102;6443
"280480 NOSSA SENHORA DO SOCORRO";14363;14710;15484;17879;33962;28471;23655;16677;7859;3107;1088;177255
"280490 PACATUBA";1291;1271;1290;1427;2578;2238;1522;1104;721;433;207;14082
"280500 PEDRA MOLE";235;242;218;278;597;505;418;309;221;107;57;3187
"280510 PEDRINHAS";762;775;829;942;1696;1397;1174;871;526;303;134;9409
"280520 PINHAO";470;476;499;580;1112;942;826;632;487;273;121;6418
"280530 PIRAMBU";826;838;820;925;1633;1355;1062;770;441;250;117;9037
"280540 POCO REDONDO";3353;3239;3310;3622;6525;4777;3641;2441;1588;851;363;33710
"280550 POCO VERDE";1638;1707;1857;2128;4116;3302;2997;2256;1756;1036;508;23301
"280560 PORTO DA FOLHA";2502;2509;2444;2800;5266;4295;3299;2308;1539;900;436;28298
"280570 PROPRIA";2250;2378;2389;2652;5381;4482;3787;3044;1623;963;476;29425
"280580 RIACHAO DO DANTAS";1576;1559;1704;1911;3625;2979;2513;1703;1133;749;339;19791
"280590 RIACHUELO";900;909;925;1013;1796;1682;1180;791;453;241;104;9994
"280600 RIBEIROPOLIS";1230;1288;1345;1612;3253;2932;2401;1792;1257;770;401;18281
"280610 ROSARIO DO CATETE";924;935;948;1018;1877;1711;1356;846;465;214;89;10383
"280620 SALGADO";1510;1532;1615;1909;3533;3109;2737;1778;1185;708;299;19915
"280630 SANTA LUZIA DO ITANHY";1402;1345;1334;1473;2529;1990;1492;1061;665;337;144;13772
"280640 SANTANA DO SAO FRANCISCO";700;687;659;747;1471;1201;898;567;346;204;104;7584
"280650 SANTA ROSA DE LIMA";325;332;358;378;653;580;477;323;228;154;76;3884
"280660 SANTO AMARO DAS BROTAS";1058;1094;970;1097;2032;1939;1443;1080;679;377;181;11950
"280670 SAO CRISTOVAO";7018;7253;7240;8224;16094;14499;11169;8016;4547;2017;861;86938
"280680 SAO DOMINGOS";874;889;879;986;1874;1708;1384;945;751;428;203;10921
"280690 SAO FRANCISCO";269;271;310;357;607;547;443;351;223;121;52;3551
"280700 SAO MIGUEL DO ALEIXO";256;275;334;364;749;583;485;352;261;147;72;3878
"280710 SIMAO DIAS";2801;2893;3222;3780;7276;6159;5127;3842;2536;1628;847;40111
"280720 SIRIRI";827;815;761;857;1495;1252;1034;709;496;272;137;8655
"280730 TELHA";248;250;253;314;596;526;405;262;168;93;43;3158
"280740 TOBIAS BARRETO";3665;3830;4264;4724;9429;7883;6400;4878;3214;1943;919;51149
"280750 TOMAR DO GERU";1091;1072;1179;1298;2565;2167;1658;1186;699;442;182;13539
"280760 UMBAUBA";2111;2108;2235;2522;4524;3889;2873;2106;1233;628;280;24509
"290010 ABAIRA";454;523;577;565;1250;1309;1135;1090;927;606;393;8829
"290020 ABARE";1726;1742;1915;1925;3374;2970;2111;1527;1014;619;334;19257
"290030 ACAJUTIBA";1273;1306;1401;1426;2408;2168;1747;1388;967;595;387;15066
"290035 ADUSTINA";1160;1189;1425;1626;3055;2477;2121;1598;1095;698;320;16764
"290040 AGUA FRIA";1167;1174;1349;1587;3064;2566;1947;1465;1183;826;434;16762
"290050 ERICO CARDOSO";610;634;781;909;1934;1744;1334;1095;833;569;325;10768
"290060 AIQUARA";318;333;370;338;728;704;530;522;352;218;128;4541
"290070 ALAGOINHAS";9402;10368;11327;12665;25081;26849;20876;15363;9273;5290;2774;149268
"290080 ALCOBACA";1962;1975;2016;2193;3907;3227;2661;2028;1395;717;324;22405
"290090 ALMADINA";379;410;406;486;896;836;678;659;518;336;171;5775
"290100 AMARGOSA";2358;2528;3129;3213;6195;5817;4704;3526;2407;1585;1143;36605
"290110 AMELIA RODRIGUES";1808;1927;2110;2298;4098;4267;3340;2554;1586;871;415;25274
"290115 AMERICA DOURADA";1447;1473;1471;1545;2626;2304;1910;1488;942;617;282;16105
"290120 ANAGE";1478;1647;1766;1795;3427;3373;3021;2542;2043;1433;744;23269
"290130 ANDARAI";1080;1085;1281;1360;2357;1967;1417;1132;773;492;232;13176
"290135 ANDORINHA";1015;1036;1206;1369;2635;2424;2018;1352;908;606;316;14885
"290140 ANGICAL";995;1041;1138;1260;2399;2249;1663;1373;1021;653;308;14100
"290150 ANGUERA";683;731;828;858;1835;1867;1458;1038;768;597;317;10980
"290160 ANTAS";1070;1169;1326;1514;3304;3043;2521;1892;1373;951;527;18690
"290170 ANTONIO CARDOSO";907;944;946;1062;2145;1811;1377;1005;684;526;300;11707
"290180 ANTONIO GONCALVES";891;918;981;1031;1910;1739;1448;1048;802;512;265;11545
"290190 APORA";1350;1358;1531;1680;2876;2548;2163;1610;1201;831;408;17556
"290195 APUAREMA";561;577;626;625;1353;1137;794;742;553;284;170;7422
"290200 ARACATU";849;949;1013;1019;2190;2026;1671;1521;1075;727;380;13420
"290205 ARACAS";1030;1046;1129;1184;2387;1938;1359;959;609;279;156;12076
"290210 ARACI";4559;4528;5129;5621;9418;7632;5980;4428;3197;2063;971;53526
"290220 ARAMARI";727;747;932;1025;1994;1986;1467;1009;668;421;222;11198
"290225 ARATACA";1096;1106;1092;1098;1792;1648;1169;988;692;357;165;11203
"290230 ARATUIPE";635;651;755;884;1627;1424;1122;776;504;287;124;8789
"290240 AURELINO LEAL";1002;1063;1019;1122;2159;1926;1380;1133;762;458;245;12269
"290250 BAIANOPOLIS";1141;1205;1153;1198;2245;2195;1589;1265;866;577;279;13713
"290260 BAIXA GRANDE";1671;1774;1819;1688;3315;2858;2417;2027;1478;934;546;20527
"290265 BANZAE";1069;1095;1124;1229;2276;1982;1536;1176;825;600;281;13193
"290270 BARRA";4984;4974;5451;5637;9688;7463;5182;4028;2638;1684;795;52524
"290280 BARRA DA ESTIVA";1619;1733;1948;2121;3933;3566;2284;1794;1181;710;360;21249
"290290 BARRA DO CHOCA";2622;2962;2969;3115;5579;5092;3642;2867;2012;1393;611;32864
"290300 BARRA DO MENDES";939;1000;1090;1074;1956;1878;1602;1458;1149;778;366;13290
"290310 BARRA DO ROCHA";470;486;504;499;1033;1037;708;599;388;223;92;6039
"290320 BARREIRAS";11725;12405;13387;14736;28693;26714;18727;12508;6836;3330;1493;150554
"290323 BARRO ALTO";1137;1162;1302;1338;2402;2149;1807;1380;905;661;298;14541
"290327 BARROCAS";1216;1275;1386;1377;2893;2763;1856;1228;846;521;214;15575
"290330 BARRO PRETO";423;458;469;545;976;887;776;674;464;262;115;6049
"290340 BELMONTE";1940;1967;2159;2187;3915;3500;2611;2059;1419;830;394;22981
"290350 BELO CAMPO";1175;1303;1452;1530;2835;2486;2122;1818;1348;945;519;17533
"290360 BIRITINGA";1180;1214;1399;1474;2834;2506;1834;1433;1010;679;401;15964
"290370 BOA NOVA";881;921;1162;1224;2333;1825;1557;1357;1089;812;442;13603
"290380 BOA VISTA DO TUPIM";1529;1617;1626;1683;3302;2494;2162;1774;1266;808;454;18715
"290390 BOM JESUS DA LAPA";5670;5959;6277;6178;12063;10791;7906;6065;3528;2064;1009;67510
"290395 BOM JESUS DA SERRA";711;783;885;879;1690;1549;1091;944;711;537;285;10065
"290400 BONINAL";989;1070;1180;1283;2455;2052;1554;1381;994;743;421;14122
"290405 BONITO";1456;1420;1674;1891;3139;2434;1783;1194;785;437;165;16378
"290410 BOQUIRA";1428;1520;1779;1952;3739;3168;2490;2116;1534;1195;621;21542
"290420 BOTUPORA";652;710;873;962;1785;1471;1348;1116;763;506;294;10480
"290430 BREJOES";1011;1091;1208;1308;2596;2276;1648;1407;991;601;389;14526
"290440 BREJOLANDIA";709;771;779;736;1582;1647;1337;1184;823;531;265;10364
"290450 BROTAS DE MACAUBAS";786;833;889;918;1688;1499;1291;1284;938;712;402;11240
"290460 BRUMADO";4084;4469;4950;5452;11033;11333;9358;7019;4644;2923;1484;66749
"290470 BUERAREMA";1249;1353;1395;1536;2951;2703;2197;2152;1496;941;506;18479
"290475 BURITIRAMA";1759;1733;1974;2193;4062;3191;2247;1548;1121;688;331;20847
"290480 CAATIBA";522;617;679;690;1275;1223;930;673;508;348;156;7621
"290485 CABACEIRAS DO PARAGUACU";1536;1571;1835;1843;3438;2844;2043;1418;966;626;355;18475
"290490 CACHOEIRA";2142;2338;2786;3143;5934;5735;4253;3053;1976;1131;673;33164
"290500 CACULE";1337;1447;1709;1894;3816;3683;2983;2375;1736;1164;643;22787
"290510 CAEM";822;919;914;926;1552;1242;1095;854;652;475;250;9701
"290515 CAETANOS";924;1047;1206;1178;2432;2392;1770;1366;1008;675;335;14333
"290520 CAETITE";3322;3564;3948;4363;9295;8047;6275;4960;3425;2128;1305;50632
"290530 CAFARNAUM";1607;1639;1628;1806;3200;2658;2075;1539;1089;658;294;18193
"290540 CAIRU";1517;1496;1603;1746;3320;3147;2178;1282;635;319;134;17377
"290550 CALDEIRAO GRANDE";1116;1165;1224;1132;2268;1847;1449;1166;881;607;269;13124
"290560 CAMACAN";2796;2914;2870;2901;5130;4786;3473;3098;2142;1188;633;31931
"290570 CAMACARI";21360;22354;23456;26521;50879;54118;37260;25320;13779;5520;2117;282684
"290580 CAMAMU";3506;3469;3472;3696;6340;4937;3509;2860;1863;991;463;35106
"290590 CAMPO ALEGRE DE LOURDES";2335;2484;2540;2616;4904;4145;3251;2759;1926;1183;590;28733
"290600 CAMPO FORMOSO";5528;5751;6507;6773;12062;10793;8628;6224;4344;2554;1148;70312
"290610 CANAPOLIS";805;842;807;887;1582;1380;1103;992;658;460;222;9738
"290620 CANARANA";2039;2121;2377;2394;4274;3843;3134;2441;1628;995;451;25697
"290630 CANAVIEIRAS";2333;2453;2729;2855;5161;4752;3897;3120;2314;1348;752;31714
"290640 CANDEAL";521;572;700;766;1315;1326;1097;820;687;454;243;8501
"290650 CANDEIAS";5957;6446;6796;7810;14689;15908;11798;8414;4876;2290;879;85863
"290660 CANDIBA";844;946;1053;1031;2461;2152;1827;1615;1126;725;382;14162
"290670 CANDIDO SALES";1866;2100;2233;2217;4073;3694;3238;2698;1762;1155;589;25625
"290680 CANSANCAO";2822;2876;3181;3342;5865;4957;4053;3114;2199;1495;777;34681
"290682 CANUDOS";1386;1432;1489;1526;2711;2412;2053;1445;940;672;335;16401
"290685 CAPELA DO ALTO ALEGRE";697;762;880;860;1830;1658;1534;1324;1043;726;389;11703
"290687 CAPIM GROSSO";2374;2483;2547;2559;5142;4834;3746;2561;1853;1286;635;30020
"290689 CARAIBAS";552;636;730;690;1419;1337;1173;1077;871;592;349;9426
"290690 CARAVELAS";1738;1767;2003;2060;3729;3414;2562;2010;1391;721;377;21772
"290700 CARDEAL DA SILVA";807;794;885;1019;1746;1402;935;706;427;265;145;9131
"290710 CARINHANHA";2516;2592;2730;2890;5197;4301;3157;2415;1591;981;487;28857
"290720 CASA NOVA";6045;6175;6561;6658;12058;10838;8343;5826;3887;2552;1193;70136
"290730 CASTRO ALVES";1759;1872;2125;2269;4700;4374;3301;2364;1662;1060;609;26095
"290740 CATOLANDIA";258;268;256;259;523;564;461;372;276;192;79;3508
"290750 CATU";3472;3825;4042;4423;9032;10096;7559;5505;3368;1702;833;53857
"290755 CATURAMA";566;616;725;720;1586;1508;1105;993;801;477;269;9366
"290760 CENTRAL";1326;1391;1470;1501;2664;2557;2196;1735;1268;752;363;17223
"290770 CHORROCHO";878;892;1079;1137;1875;1632;1239;970;663;476;264;11105
"290780 CICERO DANTAS";2000;2170;2414;2664;5281;4669;4262;3644;2552;1756;907;32319
"290790 CIPO";1377;1408;1532;1638;3034;2714;1969;1463;1019;648;332;17134
"290800 COARACI";1205;1352;1487;1379;2661;2578;2187;2181;1613;1153;610;18406
"290810 COCOS";1408;1483;1612;1653;3188;2766;2125;1801;1338;878;430;18682
"290820 CONCEICAO DA FEIRA";1622;1698;1888;2015;3622;3904;2925;1897;1267;758;409;22005
"290830 CONCEICAO DO ALMEIDA";1004;1095;1266;1353;2959;2913;2532;2003;1189;725;468;17507
"290840 CONCEICAO DO COITE";4834;5040;5548;5799;11063;10882;8379;5790;4085;2690;1222;65332
"290850 CONCEICAO DO JACUIPE";2261;2420;2661;2753;5186;5869;4480;3093;1990;1117;543;32373
"290860 CONDE";2258;2225;2572;2755;4505;3602;2747;2036;1309;763;436;25208
"290870 CONDEUBA";1147;1215;1359;1468;2649;2621;2161;1902;1404;999;540;17465
"290880 CONTENDAS DO SINCORA";272;296;310;341;658;622;483;470;344;210;124;4130
"290890 CORACAO DE MARIA";1636;1709;1805;2043;3931;3656;2951;2110;1568;997;545;22951
