"Municipio";"0 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"320040 ANCHIETA";1799;1973;2039;1991;4536;3904;3153;2452;1432;804;371;24454
"320050 APIACA";527;562;631;667;1212;1078;1010;855;561;401;181;7685
"320060 ARACRUZ";6848;7228;7743;7938;15605;13404;10438;7719;3789;2032;976;83720
"320070 ATILIO VIVACQUA";739;854;844;905;1839;1546;1334;1080;646;376;206;10369
"320080 BAIXO GUANDU";2056;2346;2714;2550;4546;4489;4038;3071;1963;1348;631;29752
"320090 BARRA DE SAO FRANCISCO";3135;3245;3711;3456;7137;6294;5556;4102;2604;1609;738;41587
"320100 BOA ESPERANCA";1124;1315;1289;1376;2384;2128;1906;1423;839;487;256;14527
"320110 BOM JESUS DO NORTE";650;733;773;733;1658;1413;1262;1152;639;449;233;9695
"320115 BREJETUBA";1085;1194;1248;1125;2261;1959;1402;1046;496;269;105;12190
"320120 CACHOEIRO DE ITAPEMIRIM";13656;14652;15930;16405;34297;29991;27261;20472;11447;6728;3081;193920
"320130 CARIACICA";28591;29826;31340;30862;66530;57112;46525;34165;18264;9448;4122;356785
"320140 CASTELO";2165;2498;2780;2848;6089;5427;5220;3866;2327;1556;773;35549
"320150 COLATINA";7115;8020;8953;9586;20286;17847;16823;12384;6896;4241;1959;114110
"320160 CONCEICAO DA BARRA";2551;2777;3034;2786;5011;4252;3498;2519;1500;840;337;29105
"320170 CONCEICAO DO CASTELO";862;985;1015;919;2128;1834;1528;1244;749;474;213;11951
"320180 DIVINO DE SAO LOURENCO";369;413;440;417;764;681;596;485;264;137;54;4620
"320190 DOMINGOS MARTINS";2210;2580;2765;2691;5638;5260;4570;3170;1931;1199;568;32582
"320200 DORES DO RIO PRETO";505;590;583;558;1140;937;874;653;390;208;107;6545
"320210 ECOPORANGA";1732;2077;2162;1920;3730;3692;3083;2427;1502;959;464;23748
"320220 FUNDAO";1310;1455;1542;1440;2850;2606;2282;1859;1051;654;369;17418
"320225 GOVERNADOR LINDENBERG";830;866;913;943;1867;1722;1573;1115;662;441;188;11120
"320230 GUACUI";2074;2351;2548;2509;4762;3969;3628;3054;1821;1152;626;28494
"320240 GUARAPARI";8013;8747;9513;9055;18518;16942;14372;11011;6441;3581;1522;107715
"320245 IBATIBA";1831;2014;2160;1956;4068;3598;2754;2085;1317;761;338;22882
"320250 IBIRACU";779;891;951;1053;2040;1762;1518;1136;689;406;211;11436
"320255 IBITIRAMA";818;915;929;841;1560;1261;1093;878;469;285;115;9164
"320260 ICONHA";749;789;933;1037;2258;2084;1931;1489;800;515;227;12812
"320265 IRUPI";956;1101;1176;995;2129;1933;1441;1045;657;383;177;11993
"320270 ITAGUACU";847;986;1118;1139;2202;2126;2041;1763;1087;796;355;14460
"320280 ITAPEMIRIM";2590;2794;2854;2689;5369;4810;3985;3062;1851;1009;465;31478
"320290 ITARANA";592;836;882;904;1844;1656;1527;1249;830;537;275;11132
"320300 IUNA";2250;2367;2586;2402;5081;4234;3608;2574;1576;864;417;27959
"320305 JAGUARE";2253;2368;2441;2336;4873;3913;2912;2102;1145;629;275;25247
"320310 JERONIMO MONTEIRO";748;882;969;1019;1762;1636;1618;1191;828;567;295;11515
"320313 JOAO NEIVA";994;1074;1209;1372;2752;2598;2208;1887;1025;667;388;16174
"320316 LARANJA DA TERRA";615;739;813;849;1713;1741;1635;1227;973;532;239;11076
"320320 LINHARES";12153;12757;12996;12848;27655;23163;17710;12873;6806;3722;1715;144398
"320330 MANTENOPOLIS";1044;1153;1349;1173;2191;2073;1763;1394;937;608;241;13926
"320332 MARATAIZES";2702;2829;3056;2907;5858;5449;4604;3507;2215;1231;570;34928
"320334 MARECHAL FLORIANO";1099;1114;1201;1211;2546;2424;1896;1479;865;498;258;14591
"320335 MARILANDIA";676;788;889;911;2014;1745;1771;1281;816;503;226;11620
"320340 MIMOSO DO SUL";1825;1902;2138;2138;4404;3862;3751;3008;1803;1114;555;26500
"320350 MONTANHA";1365;1488;1565;1638;2925;2657;2418;1768;1276;747;414;18261
"320360 MUCURICI";401;479;519;536;907;797;767;616;419;239;105;5785
"320370 MUNIZ FREIRE";1387;1615;1825;1711;3183;2699;2331;1842;1199;687;342;18821
"320380 MUQUI";955;1112;1216;1255;2458;2060;2049;1603;1011;685;324;14728
"320390 NOVA VENECIA";3394;3724;4262;4345;7985;7231;6403;4730;2602;1638;779;47093
"320400 PANCAS";1640;1995;2087;1856;3705;3375;2740;2141;1394;765;347;22045
"320405 PEDRO CANARIO";2166;2342;2411;2335;4286;3711;2907;2063;1207;632;283;24343
"320410 PINHEIROS";2031;2192;2177;2122;4298;3661;2914;2302;1482;858;409;24446
"320420 PIUMA";1352;1506;1677;1661;3066;2881;2497;1892;1142;628;226;18528
"320425 PONTO BELO";510;610;691;654;1016;1035;956;721;470;316;161;7140
"320430 PRESIDENTE KENNEDY";772;866;1005;1006;1833;1622;1355;1104;691;369;167;10790
"320435 RIO BANANAL";1285;1366;1521;1607;3186;2809;2516;1785;956;589;314;17934
"320440 RIO NOVO DO SUL";733;855;925;919;2065;1748;1568;1289;725;488;271;11586
"320450 SANTA LEOPOLDINA";825;960;1077;1058;2018;1844;1758;1356;792;532;252;12472
"320455 SANTA MARIA DE JETIBA";2606;2855;3207;3238;6779;5619;4246;3117;1893;1057;369;34986
"320460 SANTA TERESA";1356;1547;1765;1782;3692;3371;3203;2537;1600;971;532;22356
"320465 SAO DOMINGOS DO NORTE";603;615;658;665;1407;1228;1092;913;528;313;164;8186
"320470 SAO GABRIEL DA PALHA";2268;2424;2706;2833;6210;5252;4382;3116;1801;1088;514;32594
"320480 SAO JOSE DO CALCADO";709;763;895;882;1526;1449;1476;1243;812;581;312;10648
"320490 SAO MATEUS";8874;10187;10629;10676;20076;17377;14360;10199;5261;2870;1204;111713
"320495 SAO ROQUE DO CANAA";750;819;901;949;1847;1793;1703;1253;786;497;235;11533
"320500 SERRA";35582;35988;38502;36821;84962;70623;54551;39594;18201;8595;3541;426960
"320501 SOORETAMA";2457;2512;2490;2328;4521;3890;2673;1798;961;540;223;24393
"320503 VARGEM ALTA";1555;1695;1815;1682;3366;2943;2692;1869;1040;656;317;19630
"320506 VENDA NOVA DO IMIGRANTE";1368;1604;1714;1871;3803;3469;2958;2024;1117;645;346;20919
"320510 VIANA";5209;5510;5794;5596;13673;11000;8391;6188;3001;1497;642;66501
"320515 VILA PAVAO";618;674;740;791;1552;1428;1239;859;485;332;154;8872
"320517 VILA VALERIO";1012;1215;1214;1256;2506;2301;1912;1391;724;423;195;14149
"320520 VILA VELHA";28842;30379;32672;33566;78512;68154;60169;46760;25229;13814;6054;424151
"320530 VITORIA";20943;20924;23407;25170;62657;51328;45075;38516;21087;11938;6071;327116
"330010 ANGRA DOS REIS";12651;14287;16079;14591;31013;29225;23685;17008;8834;3887;1572;172832
"330015 APERIBE";618;706;808;735;1780;1560;1514;1202;821;447;222;10413
"330020 ARARUAMA";7812;8683;10053;9613;17615;16797;15485;12708;8606;4939;2116;114427
"330022 AREAL";789;883;975;1028;1884;1762;1587;1328;798;420;193;11647
"330023 ARMACAO DOS BUZIOS";2072;2188;2549;2230;4752;4964;4168;2832;1481;645;219;28100
"330025 ARRAIAL DO CABO";1898;2070;2429;2182;4185;4214;4206;3289;2071;1117;373;28034
"330030 BARRA DO PIRAI";6291;6804;7729;7372;15306;14364;14011;11898;7002;3947;1942;96666
"330040 BARRA MANSA";11559;12333;14776;14336;29986;27342;26705;21462;12439;6726;2750;180414
"330045 BELFORD ROXO";36300;40106;47898;44573;81342;77771;67080;48621;27653;13595;4962;489901
"330050 BOM JARDIM";1680;1904;2063;2061;4228;4075;3681;2852;1759;1005;521;25829
"330060 BOM JESUS DO ITABAPOANA";2225;2583;3058;2967;5400;5093;5284;4177;2695;1701;895;36078
"330070 CABO FRIO";13964;14937;17313;16560;30844;29112;26440;20377;12061;6094;2211;189913
"330080 CACHOEIRAS DE MACACU";3831;4064;4915;4740;9024;8763;7720;5884;3645;1973;914;55473
"330090 CAMBUCI";888;1021;1158;1102;2233;2285;2261;1889;1321;786;480;15424
"330093 CARAPEBUS";1004;983;1154;1156;2294;2162;1920;1397;877;464;180;13591
"330095 COMENDADOR LEVY GASPARIAN";591;612;710;667;1308;1260;1196;944;644;327;156;8415
"330100 CAMPOS DOS GOYTACAZES";34384;36575;40860;40527;80059;70423;64583;49948;30643;17404;7752;473158
"330110 CANTAGALO";1401;1454;1689;1618;3143;2941;2897;2162;1568;898;447;20218
"330115 CARDOSO MOREIRA";874;870;1007;1007;1996;1868;1744;1404;1038;691;348;12847
"330120 CARMO";1189;1316;1442;1352;2667;2675;2490;2058;1247;758;414;17608
"330130 CASIMIRO DE ABREU";2744;2841;3067;3001;6174;5696;4920;3791;2118;1127;560;36039
"330140 CONCEICAO DE MACABU";1543;1657;1956;1948;3418;3219;3125;2220;1384;785;361;21616
"330150 CORDEIRO";1324;1486;1729;1714;3301;3064;3053;2324;1527;861;447;20830
"330160 DUAS BARRAS";792;864;935;950;1834;1680;1620;1177;686;380;226;11144
"330170 DUQUE DE CAXIAS";63434;68983;81537;75978;146811;138070;119547;90226;51182;26029;10043;871840
"330180 ENGENHEIRO PAULO DE FRONTIN";727;874;1029;1024;2126;2056;2000;1638;1023;580;259;13336
"330185 GUAPIMIRIM";3878;4383;4890;4673;8881;8103;7084;5052;3070;1592;631;52237
"330187 IGUABA GRANDE";1404;1613;1993;1913;3244;3322;3306;2739;2166;1185;411;23296
"330190 ITABORAI";15808;16896;20373;18913;35735;36975;31407;23268;13597;6531;2554;222057
"330200 ITAGUAI";8779;9446;10797;9692;20148;18995;15254;11859;6607;3164;1178;115919
"330205 ITALVA";864;949;987;1042;2155;2017;2115;1729;1311;748;422;14339
"330210 ITAOCARA";1342;1501;1667;1728;3499;3381;3502;2813;2011;1250;654;23348
"330220 ITAPERUNA";5958;6643;7490;7487;16149;15352;14211;11131;7170;4087;2068;97746
"330225 ITATIAIA";2073;2282;2507;2421;4928;4761;4172;3072;1862;901;368;29347
"330227 JAPERI";7708;8403;9664;9398;17856;15654;12093;8243;4920;2476;948;97363
"330230 LAJE DO MURIAE";493;579;691;632;1169;1076;1077;843;580;312;182;7634
"330240 MACAE";16784;15904;17237;17028;42868;36582;28580;19680;9539;4600;2002;210804
"330245 MACUCO";438;431;444;410;883;790;692;544;435;184;121;5372
"330250 MAGE";17400;18924;22212;21131;37838;35185;30983;23482;14537;7466;2969;232127
"330260 MANGARATIBA";2380;2782;3278;3068;5905;5849;5321;4186;2744;1296;518;37327
"330270 MARICA";8028;8791;10232;9894;19992;21077;18966;16098;9984;4850;1981;129893
"330280 MENDES";1029;1154;1414;1377;2680;2709;2855;2376;1415;885;392;18286
"330285 MESQUITA";11880;12757;15070;14362;27750;26546;24335;19177;11443;5937;2418;171675
"330290 MIGUEL PEREIRA";1452;1684;2052;2004;3514;3471;3673;3113;2173;1290;703;25129
"330300 MIRACEMA";1877;2075;2316;2331;4200;3851;3803;2971;1983;1329;633;27369
"330310 NATIVIDADE";961;1070;1302;1210;2303;2151;2185;1823;1147;788;437;15377
"330320 NILOPOLIS";10051;11124;12630;12305;25986;24877;22801;19543;11723;6594;2875;160509
"330330 NITEROI";25477;27319;31904;33462;82219;75916;71152;64814;43239;26938;14674;497114
"330340 NOVA FRIBURGO";11101;12389;13849;13908;29013;28541;27695;22677;14530;7920;4001;185624
"330350 NOVA IGUACU";56941;63419;75353;71132;130906;125062;110569;82865;49120;25242;9873;800482
"330360 PARACAMBI";2414;2797;3873;4422;7898;7803;7838;5386;3299;1774;703;48207
"330370 PARAIBA DO SUL";3011;3022;3630;3311;6534;6107;6061;4749;2997;1783;873;42078
"330380 PARATY";3108;3224;3626;3197;6303;6264;5135;3889;2094;991;437;38268
"330385 PATY DO ALFERES";1861;2108;2509;2332;4359;3783;3766;2809;1781;1110;515;26933
"330390 PETROPOLIS";18340;20686;24055;24329;46483;45364;43961;35063;23593;13349;6345;301568
"330395 PINHEIRAL";1562;1622;2012;1955;3989;3473;3216;2851;1443;726;336;23185
"330400 PIRAI";1652;1869;2316;2147;4148;4353;3902;3025;1842;1004;470;26728
"330410 PORCIUNCULA";1271;1329;1545;1479;2828;2526;2486;1928;1184;770;433;17779
"330411 PORTO REAL";1284;1384;1569;1524;3003;2705;2292;1655;891;443;167;16917
"330412 QUATIS";990;956;1076;1070;2217;2034;1801;1417;839;464;180;13044
"330414 QUEIMADOS";10808;11748;13838;13084;23593;22363;18560;13537;7723;3840;1571;140665
"330415 QUISSAMA";1490;1703;1879;1863;3427;2963;2965;2056;1284;706;314;20650
"330420 RESENDE";8548;8782;10056;9768;21295;19702;17314;13267;7673;3948;1762;122115
"330430 RIO BONITO";3637;4149;4929;4682;9361;9216;7944;6021;3679;2070;976;56664
"330440 RIO CLARO";1192;1394;1664;1437;2683;2758;2543;1936;1215;652;341;17815
"330450 RIO DAS FLORES";617;669;809;783;1346;1285;1228;884;616;334;149;8720
"330452 RIO DAS OSTRAS";8523;8505;9123;8287;19215;19120;15036;10625;5616;2685;1015;107750
"330455 RIO DE JANEIRO";391358;413947;473196;470722;1074750;1006993;888823;770477;492129;304472;157403;6444270
"330460 SANTA MARIA MADALENA";695;777;899;896;1455;1507;1447;1279;812;496;260;10523
"330470 SANTO ANTONIO DE PADUA";2551;2930;3168;3320;6324;6306;5966;4641;3299;1901;978;41384
"330475 SAO FRANCISCO DE ITABAPOANA";3128;3389;3794;3831;6718;6258;5621;4318;2772;1620;715;42164
"330480 SAO FIDELIS";2419;2574;2997;3067;5806;5549;5439;4343;3166;1953;966;38279
"330490 SAO GONCALO";63061;69300;82914;79251;168785;167683;149370;117016;70573;36774;14587;1019314
"330500 SAO JOAO DA BARRA";2219;2330;2681;2831;5442;4809;4669;3666;2549;1345;506;33047
"330510 SAO JOAO DE MERITI";32096;35434;41328;39087;76899;72586;65359;52127;30448;16063;6232;467659
"330513 SAO JOSE DE UBA";438;455;511;564;1073;1085;1025;735;532;281;134;6833
"330515 SAO JOSE DO VALE DO RIO PRETO";1415;1568;1926;1826;3363;3224;2955;2118;1310;687;256;20648
"330520 SAO PEDRO DA ALDEIA";6585;7335;8214;7486;14309;14296;12662;9073;5625;2840;1116;89541
"330530 SAO SEBASTIAO DO ALTO";608;634;698;692;1381;1351;1290;1088;675;436;216;9069
"330540 SAPUCAIA";1227;1286;1578;1428;2783;2688;2616;2096;1293;691;339;18025
"330550 SAQUAREMA";5288;5560;6370;6315;12500;10818;10417;8600;5730;2925;1225;75748
"330555 SEROPEDICA";5308;5831;6860;6941;13186;11267;9991;7876;4307;2346;989;74902
"330560 SILVA JARDIM";1688;1800;2173;1940;3550;3211;2843;2128;1283;782;369;21767
"330570 SUMIDOURO";1052;1119;1237;1331;2639;2425;2200;1599;870;500;231;15203
"330575 TANGUA";2256;2528;2846;2679;5218;5225;4176;3150;1993;987;394;31452
"330580 TERESOPOLIS";10722;12360;14413;13726;26630;25298;23662;18267;12020;6773;3083;166954
"330590 TRAJANO DE MORAES";711;755;869;849;1595;1480;1559;1146;801;504;222;10491
"330600 TRES RIOS";5519;5549;6429;6376;12710;11601;11194;9127;5669;3066;1345;78585
"330610 VALENCA";4657;5188;6052;5864;11256;10161;10332;8688;5852;3420;1758;73228
"330615 VARRE-SAI";900;911;846;819;1738;1523;1325;931;542;305;150;9990
"330620 VASSOURAS";2249;2575;2946;2895;5908;5002;4872;3897;2542;1458;778;35122
"330630 VOLTA REDONDA";16072;16989;20133;20667;44321;38673;38863;34827;18529;10074;4589;263737
"350010 ADAMANTINA";1885;2088;2258;2715;5335;4840;5176;4323;3032;2094;900;34646
"350020 ADOLFO";215;253;259;272;556;498;543;478;320;179;73;3646
"350030 AGUAI";2547;2514;2696;2876;5957;4839;4266;3434;2081;1217;529;32956
"350040 AGUAS DA PRATA";460;488;517;591;1156;1041;1117;982;683;491;249;7775
"350050 AGUAS DE LINDOIA";1108;1193;1355;1336;2866;2706;2480;2005;1331;877;443;17700
"350055 AGUAS DE SANTA BARBARA";409;420;514;452;843;824;775;658;460;262;125;5742
"350060 AGUAS DE SAO PEDRO";129;149;182;203;327;371;405;326;325;225;133;2775
"350070 AGUDOS";2600;2668;3026;3130;6146;5515;4604;3729;2208;1221;544;35391
"350075 ALAMBARI";399;439;471;421;883;713;586;515;326;172;82;5007
"350080 ALFREDO MARCONDES";205;255;260;297;571;554;567;479;410;260;131;3989
"350090 ALTAIR";323;305;326;342;734;625;514;319;248;120;55;3911
"350100 ALTINOPOLIS";988;1147;1334;1318;2652;2306;2111;1831;1254;716;342;15999
"350110 ALTO ALEGRE";242;244;278;301;668;555;573;525;435;263;121;4205
"350115 ALUMINIO";1376;1561;1554;1479;3072;2897;2298;1490;909;463;163;17262
"350120 ALVARES FLORENCE";182;210;269;278;506;508;661;557;465;265;94;3995
"350130 ALVARES MACHADO";1587;1895;1987;2095;3806;3533;3400;2545;1808;983;465;24104
"350140 ALVARO DE CARVALHO";289;276;319;269;1286;979;495;392;256;140;66;4767
"350150 ALVINLANDIA";245;238;291;257;484;469;380;309;231;124;47;3075
"350160 AMERICANA";13160;13549;14778;16264;37593;34588;32868;25799;14742;8685;3904;215930
"350170 AMERICO BRASILIENSE";2834;2804;3108;3116;6866;6030;4748;3064;1697;800;277;35344
"350180 AMERICO DE CAMPOS";337;378;451;414;868;786;859;739;570;305;142;5849
"350190 AMPARO";3979;4395;4772;5216;11799;10489;9471;7794;4915;3126;1527;67483
"350200 ANALANDIA";335;341;340;367;741;627;566;462;327;222;73;4401
"350210 ANDRADINA";3479;3657;4102;4266;9031;8842;8223;6601;4670;2674;1179;56724
"350220 ANGATUBA";1714;1852;1935;1987;3673;3311;3186;2438;1517;794;361;22768
"350230 ANHEMBI";490;511;536;493;860;884;749;587;377;214;94;5795
"350240 ANHUMAS";255;297;331;322;610;541;552;399;273;174;78;3832
"350250 APARECIDA";2471;2546;2709;3080;6294;5359;5042;4042;2433;1287;624;35887
"350260 APARECIDA D'OESTE";234;294;357;343;566;627;676;612;425;314;114;4562
"350270 APIAI";1989;2385;2794;2518;3895;3753;3194;2468;1560;908;360;25824
"350275 ARACARIGUAMA";1675;1636;1674;1592;3212;2794;2113;1454;820;388;151;17509
"350280 ARACATUBA";11494;11544;13171;13617;30359;29463;28082;22410;13989;8297;3715;186141
"350290 ARACOIABA DA SERRA";2006;2108;2454;2314;4323;4239;3860;3141;2042;1055;443;27985
"350300 ARAMINA";329;349;400;441;900;725;792;592;397;266;90;5281
"350310 ARANDU";428;490;592;604;983;950;788;682;428;239;93;6277
"350315 ARAPEI";185;205;227;224;375;331;393;260;175;127;54;2556
"350320 ARARAQUARA";13085;13177;14667;16114;37918;34029;30475;24903;15518;9293;4726;213905
"350330 ARARAS";7908;7980;9106;9850;21853;19126;17226;13712;8214;4730;2124;121829
"350335 ARCO-IRIS";118;120;141;167;295;270;273;246;195;105;43;1973
"350340 AREALVA";485;555;596;611;1137;1045;1147;986;777;475;224;8038
"350350 AREIAS";298;345;367;344;554;557;493;375;232;135;89;3789
"350360 AREIOPOLIS";866;990;996;993;2060;1701;1409;909;532;286;103;10845
"350370 ARIRANHA";625;615;659;644;1593;1385;1158;937;576;411;159;8762
"350380 ARTUR NOGUEIRA";3398;3608;3822;3749;8566;7366;6094;4239;2551;1324;570;45287
"350390 ARUJA";5918;6738;7196;6799;13422;12320;10411;7707;3810;1708;758;76787
"350395 ASPASIA";99;119;130;153;257;244;307;230;181;94;40;1854
"350400 ASSIS";6318;6262;6881;7482;16740;14986;13834;11390;7196;4396;2049;97534
"350410 ATIBAIA";8862;9843;10605;10308;21872;20360;17844;13725;8794;5075;2496;129784
"350420 AURIFLAMA";834;942;986;1265;2322;2166;2180;1630;1183;737;314;14559
"350430 AVAI";374;401;468;510;776;729;674;534;339;192;87;5084
"350440 AVANHANDAVA";866;842;942;989;2578;1772;1469;1019;631;350;136;11594
"350450 AVARE";6003;6262;6577;6821;14841;13447;11126;9204;5769;3401;1567;85018
"350460 BADY BASSITT";984;1032;1199;1164;2402;2600;2192;1620;971;589;217;14970
"350470 BALBINOS";94;98;101;121;1438;1062;403;242;118;82;36;3795
"350480 BALSAMO";499;472;574;601;1293;1272;1293;998;697;456;210;8365
"350490 BANANAL";794;800;913;864;1585;1546;1399;1096;774;469;240;10480
"350500 BARAO DE ANTONINA";248;277;286;252;430;430;415;384;252;153;67;3194
"350510 BARBOSA";510;548;630;578;1047;954;933;690;475;286;108;6759
"350520 BARIRI";2154;2384;2600;2458;5295;4605;4395;3664;2390;1621;821;32387
"350530 BARRA BONITA";2048;2225;2507;2748;5913;5853;5642;4222;2678;1628;668;36132
"350535 BARRA DO CHAPEU";456;496;597;492;817;770;633;495;333;213;74;5376
"350540 BARRA DO TURVO";707;788;895;722;1038;1020;877;797;607;361;111;7923
"350550 BARRETOS";7533;7749;8313;9084;20059;17639;16052;12844;8425;4997;2223;114918
"350560 BARRINHA";2565;2556;2624;2622;5991;4765;3579;2348;1224;662;276;29212
"350570 BARUERI";19740;20315;22444;21613;47493;41498;33644;22555;10887;4551;2058;246798
"350580 BASTOS";1487;1596;1685;1771;3324;3068;3107;2287;1441;828;365;20959
"350590 BATATAIS";3730;4062;4407;4826;9798;8528;7902;6720;4151;2558;1213;57895
"350600 BAURU";23041;24592;26288;27077;61921;55723;49054;39315;24196;14579;6792;352578
"350610 BEBEDOURO";4896;5318;5949;6210;12884;11796;10496;8734;5683;3309;1645;76920
"350620 BENTO DE ABREU";198;202;229;219;467;442;374;271;177;119;43;2741
"350630 BERNARDINO DE CAMPOS";730;756;870;945;1615;1504;1503;1236;934;634;319;11046
"350635 BERTIOGA";4469;4608;4729;4003;8777;8327;6127;4130;2304;987;381;48842
"350640 BILAC";362;437;521;556;1169;1104;1038;884;599;383;172;7225
"350650 BIRIGUI";7257;7259;8034;8589;18830;18578;16627;12442;7764;4196;1884;111460
"350660 BIRITIBA-MIRIM";2372;2589;2758;2580;4952;4326;3739;2663;1927;1043;344;29293
"350670 BOA ESPERANCA DO SUL";1113;1133;1289;1239;2435;2101;1859;1376;832;421;190;13988
"350680 BOCAINA";752;848;894;911;1938;1737;1527;1147;700;464;214;11132
"350690 BOFETE";746;831;893;823;1415;1373;1224;1122;856;430;147;9860
"350700 BOITUVA";3740;3844;4016;4097;9479;8196;6514;4754;2849;1474;565;49528
"350710 BOM JESUS DOS PERDOES";1559;1724;1782;1699;3588;3229;2700;1878;1189;592;263;20203
"350715 BOM SUCESSO DE ITARARE";349;375;425;400;568;548;421;283;170;82;40;3661
"350720 BORA";55;48;64;85;152;133;110;92;46;28;12;825
"350730 BORACEIA";347;326;370;398;749;631;552;431;317;169;85;4375
"350740 BORBOREMA";939;1070;1067;1107;2517;2221;2108;1719;1115;721;310;14894
"350745 BOREBI";193;201;218;220;371;338;324;238;127;85;36;2351
"350750 BOTUCATU";9001;9409;10064;10171;22562;20336;17320;14426;9043;5438;2757;130527
"350760 BRAGANCA PAULISTA";9742;10504;12078;12183;25817;24303;20416;16415;10425;5799;2749;150431
"350770 BRAUNA";352;339;386;394;905;736;641;571;400;294;129;5147
"350775 BREJO ALEGRE";166;208;232;209;423;452;334;275;197;85;57;2638
"350780 BRODOWSKI";1439;1682;1837;1889;3603;3235;3023;2252;1415;856;406;21637
"350790 BROTAS";1609;1662;1840;1883;3698;3391;2904;2272;1528;920;415;22122
"350800 BURI";1752;1906;1930;1742;3013;2800;2238;1703;1088;623;234;19029
"350810 BURITAMA";1092;1006;1135;1230;2553;2433;2271;1810;1300;703;272;15805
"350820 BURITIZAL";283;277;293;318;710;631;547;469;337;195;95;4155
"350830 CABRALIA PAULISTA";333;376;391;433;714;662;573;453;303;170;67;4475
"350840 CABREUVA";3666;3809;3954;3853;8034;6879;5520;3519;2057;949;409;42649
"350850 CACAPAVA";6335;6458;7029;7052;15097;13929;11813;9276;5714;2876;1302;86881
"350860 CACHOEIRA PAULISTA";2226;2315;2438;2487;5184;4715;4144;3447;2150;1161;580;30847
"350870 CACONDE";1302;1565;1764;1632;2740;2474;2532;2037;1462;875;378;18761
"350880 CAFELANDIA";1142;1147;1340;1398;2744;2543;2249;1935;1285;855;386;17024
"350890 CAIABU";262;283;329;361;663;555;641;443;320;219;98;4174
"350900 CAIEIRAS";6943;7224;7995;7685;15700;14603;12934;8628;4363;1861;767;88703
"350910 CAIUA";316;398;449;421;769;720;806;574;386;246;81;5166
"350920 CAJAMAR";5583;5629;6005;5893;12875;11276;8483;5546;2730;1248;457;65725
"350925 CAJATI";2576;2800;3117;2709;4526;4395;3411;2560;1636;976;379;29085
"350930 CAJOBI";595;717;712;853;1835;1425;1395;1076;752;474;179;10013
"350940 CAJURU";1782;1877;2106;2191;4043;3482;3132;2363;1550;973;459;23958
"350945 CAMPINA DO MONTE ALEGRE";436;502;519;474;923;803;754;575;382;231;108;5707
"350950 CAMPINAS";71191;72278;80006;83148;204102;183627;155151;123785;74104;41890;19762;1109044
"350960 CAMPO LIMPO PAULISTA";5910;5950;6414;6601;13666;12127;10301;8006;4181;1986;793;75935
"350970 CAMPOS DO JORDAO";3712;4054;4514;4400;8358;7951;6838;4780;2548;1313;522;48990
"350980 CAMPOS NOVOS PAULISTA";362;398;411;375;698;648;627;470;375;197;92;4653
"350990 CANANEIA";1010;1124;1295;1114;1806;1857;1456;1297;864;511;199;12533
"350995 CANAS";431;411;419;401;796;620;605;413;230;124;45;4495
"351000 CANDIDO MOTA";2105;2107;2397;2503;5004;4378;4383;3488;2264;1427;579;30635
"351010 CANDIDO RODRIGUES";139;173;158;195;449;355;417;317;280;176;76;2735
"351015 CANITAR";399;502;457;375;756;703;505;372;241;136;33;4479
"351020 CAPAO BONITO";3667;4268;4568;4297;7544;7170;5887;4534;3109;1648;646;47338
"351030 CAPELA DO ALTO";1367;1610;1697;1610;3093;2796;2288;1652;1121;549;189;17972
"351040 CAPIVARI";3797;3938;4069;4281;8928;7927;6698;4908;2821;1624;805;49796
"351050 CARAGUATATUBA";8070;8460;9037;8562;17196;16650;13266;10691;6809;3327;1306;103374
"351060 CARAPICUIBA";30649;31859;33273;31841;71890;64014;48946;36333;19350;7839;2876;378870
"351070 CARDOSO";806;806;868;915;1847;1641;1671;1529;1126;620;273;12102
"351080 CASA BRANCA";1828;1974;2178;2244;5226;4426;3910;3208;2089;1222;713;29018
"351090 CASSIA DOS COQUEIROS";163;211;220;248;389;353;386;325;198;143;64;2700
"351100 CASTILHO";1392;1347;1563;1555;2836;2866;2534;2015;1303;726;318;18455
"351110 CATANDUVA";7063;6927;7923;8705;19520;17793;16788;13622;8819;5825;2670;115655
"351120 CATIGUA";494;529;517;569;1294;1137;1084;791;466;293;132;7306
"351130 CEDRAL";481;532;575;560;1268;1292;1129;918;698;491;228;8172
"351140 CERQUEIRA CESAR";1346;1485;1484;1619;2870;2620;2317;1880;1247;771;333;17972
"351150 CERQUILHO";2748;2806;3232;3128;7414;6680;5598;4388;2559;1427;632;40612
"351160 CESARIO LANGE";1194;1150;1291;1262;3014;2628;1993;1534;1106;562;196;15930
"351170 CHARQUEADA";1138;1186;1287;1374;2852;2418;1932;1520;976;571;210;15464
"351190 CLEMENTINA";614;558;505;634;1565;1036;899;663;383;250;136;7243
"351200 COLINA";1160;1279;1410;1480;3150;2597;2509;1886;1260;739;337;17807
"351210 COLOMBIA";423;469;528;572;1084;983;805;611;421;185;64;6145
"351220 CONCHAL";1976;2145;2324;2405;4961;3819;3259;2368;1479;802;325;25863
"351230 CONCHAS";1280;1307;1351;1282;2597;2316;2269;1859;1268;787;381;16697
