"Municipio";"0 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"240470 IPANGUACU";1369;1319;1378;1537;2434;1737;1206;834;479;368;214;12875
"240480 IPUEIRA";166;168;180;212;329;283;227;189;121;89;46;2010
"240485 ITAJA";712;705;727;792;1287;938;584;399;256;156;82;6638
"240490 ITAU";488;537;574;572;878;848;630;402;296;186;95;5506
"240500 JACANA";672;760;780;773;1149;891;592;542;447;305;185;7096
"240510 JANDAIRA";736;774;752;766;1145;806;578;424;285;215;113;6594
"240520 JANDUIS";536;525;578;643;974;720;592;433;337;214;108;5660
"240530 JANUARIO CICCO";890;991;961;905;1353;1051;717;603;443;288;169;8371
"240540 JAPI";696;765;764;734;1000;712;551;419;283;205;99;6228
"240550 JARDIM DE ANGICOS";282;291;293;294;426;350;256;213;160;88;67;2720
"240560 JARDIM DE PIRANHAS";1161;1239;1288;1369;2302;1906;1362;890;648;434;209;12808
"240570 JARDIM DO SERIDO";866;1006;1070;1150;1974;1870;1599;1170;778;581;317;12381
"240580 JOAO CAMARA";3423;3665;3592;3566;5241;3840;2606;2106;1465;945;550;30999
"240590 JOAO DIAS";248;286;320;307;409;347;257;173;147;118;53;2665
"240600 JOSE DA PENHA";522;570;595;658;977;761;589;531;467;260;120;6050
"240610 JUCURUTU";1543;1605;1736;1976;3219;2483;1870;1343;991;717;414;17897
"240615 JUNDIA";348;389;384;396;578;392;287;249;210;121;79;3433
"240620 LAGOA D'ANTA";655;756;747;715;972;729;488;350;294;168;100;5974
"240630 LAGOA DE PEDRAS";762;846;783;741;1118;829;551;430;354;232;113;6759
"240640 LAGOA DE VELHOS";284;314;326;301;420;339;259;183;164;94;42;2726
"240650 LAGOA NOVA";1362;1441;1535;1561;2178;1636;1183;831;651;409;223;13010
"240660 LAGOA SALGADA";789;864;870;793;1194;915;612;466;362;244;127;7236
"240670 LAJES";926;1001;1064;1078;1571;1302;1017;788;564;435;224;9970
"240680 LAJES PINTADAS";399;481;532;556;725;579;446;373;263;198;124;4676
"240690 LUCRECIA";321;333;361;381;600;486;325;263;183;129;57;3439
"240700 LUIS GOMES";1005;975;1070;1144;1533;1162;914;723;526;316;177;9545
"240710 MACAIBA";6154;6646;6703;6641;10886;8829;5751;3942;2734;1689;903;60878
"240720 MACAU";2475;2560;2577;2712;4703;4423;3227;1967;1433;952;419;27448
"240725 MAJOR SALES";337;304;319;357;519;387;345;272;195;125;59;3219
"240730 MARCELINO VIEIRA";815;840;922;966;1309;1040;956;723;498;331;157;8557
"240740 MARTINS";741;730;799;852;1320;971;868;734;508;380;188;8091
"240750 MAXARANGUAPE";1063;1110;1081;1010;1574;1118;759;591;393;225;92;9016
"240760 MESSIAS TARGINO";398;414;397;409;711;582;386;285;200;123;66;3971
"240770 MONTANHAS";1344;1442;1371;1306;2040;1423;984;781;701;456;237;12085
"240780 MONTE ALEGRE";2108;2401;2346;2182;3334;2618;1785;1290;1008;642;326;20040
"240790 MONTE DAS GAMELEIRAS";265;296;296;290;404;332;211;152;148;86;35;2515
"240800 MOSSORO";21393;21774;23716;25731;43348;37200;26693;16239;9788;6078;2665;234625
"240810 NATAL";64444;69213;73093;80606;140773;117861;91868;59478;34082;20296;9253;760967
"240820 NISIA FLORESTA";2308;2481;2357;2218;3685;3052;1945;1383;916;526;234;21105
"240830 NOVA CRUZ";3561;3963;4009;3987;5922;4518;3108;2415;1911;1264;611;35269
"240840 OLHO-D'AGUA DO BORGES";380;419;418;464;715;622;477;399;305;225;99;4523
"240850 OURO BRANCO";400;400;436;502;773;676;539;417;304;217;136;4800
"240860 PARANA";387;367;416;469;623;466;402;304;223;109;67;3833
"240870 PARAU";385;414;430;419;683;594;402;284;247;170;94;4122
"240880 PARAZINHO";537;568;539;554;738;502;356;311;216;151;78;4550
"240890 PARELHAS";1928;1910;2097;2306;3327;2704;2092;1459;1039;852;453;20167
"240895 RIO DO FOGO";1235;1200;1073;1102;1780;1214;738;590;446;253;105;9736
"240910 PASSA E FICA";883;1022;1089;1110;1626;1194;797;653;547;374;167;9462
"240920 PASSAGEM";267;313;302;290;504;357;248;214;161;102;78;2836
"240930 PATU";1121;1121;1137;1173;2075;1681;1159;908;683;440;228;11726
"240933 SANTA MARIA";445;470;472;477;711;515;380;302;224;138;68;4202
"240940 PAU DOS FERROS";2302;2513;2668;2842;4615;3937;2864;1952;1387;886;427;26393
"240950 PEDRA GRANDE";437;501;511;479;687;440;304;268;163;116;53;3959
"240960 PEDRA PRETA";294;337;354;333;419;340;278;207;136;87;52;2837
"240970 PEDRO AVELINO";852;860;895;908;1249;945;743;562;445;308;174;7941
"240980 PEDRO VELHO";1524;1609;1604;1572;2270;1680;1256;972;779;522;281;14069
"240990 PENDENCIAS";1140;1197;1258;1301;2121;1853;1265;876;658;460;241;12370
"241000 PILOES";281;286;319;351;603;415;352;256;174;122;71;3230
"241010 POCO BRANCO";1437;1593;1588;1567;2292;1527;1040;842;603;436;215;13140
"241020 PORTALEGRE";668;669;741;774;1115;949;805;524;416;300;151;7112
"241025 PORTO DO MANGUE";529;554;530;514;814;683;458;330;199;124;60;4795
"241030 SERRA CAIADA";915;942;944;896;1272;919;705;544;422;253;141;7953
"241040 PUREZA";902;983;892;832;1205;983;582;490;381;241;137;7628
"241050 RAFAEL FERNANDES";403;415;456;494;712;622;480;373;288;184;79;4506
"241060 RAFAEL GODEIRO";272;276;279;293;518;452;307;268;204;137;61;3067
"241070 RIACHO DA CRUZ";272;288;330;320;461;411;279;214;174;97;55;2901
"241080 RIACHO DE SANTANA";396;404;453;496;696;514;431;342;312;181;70;4295
"241090 RIACHUELO";656;796;763;713;1050;779;545;395;314;221;110;6342
"241100 RODOLFO FERNANDES";438;461;447;460;794;657;473;353;247;153;85;4568
"241105 TIBAU";345;340;347;375;652;503;359;243;139;93;47;3443
"241110 RUY BARBOSA";348;449;440;395;634;457;329;269;234;132;66;3753
"241120 SANTA CRUZ";3386;3713;3803;3911;5673;4285;3092;2356;1680;1111;591;33601
"241140 SANTANA DO MATOS";1221;1292;1527;1648;2648;2106;1580;1171;881;628;334;15036
"241142 SANTANA DO SERIDO";202;227;273;285;423;345;259;186;135;101;52;2488
"241150 SANTO ANTONIO";2132;2371;2387;2306;3638;2746;1873;1540;1194;737;406;21330
"241160 SAO BENTO DO NORTE";350;377;393;379;552;423;308;239;158;98;57;3334
"241170 SAO BENTO DO TRAIRI";386;422;433;408;554;414;321;226;194;126;64;3548
"241180 SAO FERNANDO";264;304;324;346;559;524;368;298;199;109;79;3374
"241190 SAO FRANCISCO DO OESTE";310;354;382;392;630;505;419;312;193;142;62;3701
"241200 SAO GONCALO DO AMARANTE";8337;8912;8532;8465;14344;11822;7572;4691;2716;1574;779;77744
"241210 SAO JOAO DO SABUGI";467;500;576;634;978;816;631;528;403;229;159;5921
"241220 SAO JOSE DE MIPIBU";4038;4370;4191;4057;6393;5075;3416;2502;1726;1028;564;37360
"241230 SAO JOSE DO CAMPESTRE";1240;1421;1426;1365;1994;1560;1120;861;684;461;288;12420
"241240 SAO JOSE DO SERIDO";327;362;425;453;685;588;456;309;210;140;71;4026
"241250 SAO MIGUEL";2182;2240;2252;2289;3224;2576;2079;1634;1232;787;381;20876
"241255 SAO MIGUEL DO GOSTOSO";996;1145;1153;1081;1419;998;678;559;361;229;110;8729
"241260 SAO PAULO DO POTENGI";1406;1567;1644;1641;2437;1956;1475;998;823;593;312;14852
"241270 SAO PEDRO";684;709;715;732;1172;871;620;497;395;247;133;6775
"241280 SAO RAFAEL";679;746;811;895;1392;1182;875;658;547;379;222;8386
"241290 SAO TOME";1011;1188;1220;1147;1659;1354;1090;907;696;517;302;11091
"241300 SAO VICENTE";519;548;536;631;1012;829;632;461;359;247;137;5911
"241310 SENADOR ELOI DE SOUZA";541;648;637;552;806;692;472;369;285;180;99;5281
"241320 SENADOR GEORGINO AVELINO";432;425;405;409;642;430;321;237;158;75;60;3594
"241330 SERRA DE SAO BENTO";608;671;744;723;879;708;529;424;363;219;114;5982
"241335 SERRA DO MEL";1019;970;961;1049;1734;1283;807;546;430;249;82;9130
"241340 SERRA NEGRA DO NORTE";671;714;750;798;1369;1167;817;624;464;302;140;7816
"241350 SERRINHA";771;878;807;789;1201;925;593;466;415;253;124;7222
"241355 SERRINHA DOS PINTOS";370;390;450;479;728;590;492;402;320;175;93;4489
"241360 SEVERIANO MELO";770;925;1066;1022;1608;1470;991;646;415;239;111;9263
"241370 SITIO NOVO";465;537;603;574;759;519;427;338;261;183;87;4753
"241380 TABOLEIRO GRANDE";216;208;222;247;394;292;233;154;110;69;33;2178
"241390 TAIPU";1337;1443;1420;1386;2025;1485;951;774;536;376;201;11934
"241400 TANGARA";1396;1487;1476;1473;2182;1585;1184;876;666;426;217;12968
"241410 TENENTE ANANIAS";842;825;983;1097;1692;1198;954;770;584;298;198;9441
"241415 TENENTE LAURENTINO CRUZ";558;483;497;563;871;572;393;322;206;117;68;4650
"241420 TIBAU DO SUL";1035;1024;974;1002;1769;1212;852;548;393;231;112;9152
"241430 TIMBAUBA DOS BATISTAS";176;205;219;228;394;338;245;186;138;103;49;2281
"241440 TOUROS";3294;3578;3509;3447;4948;3659;2382;1851;1316;750;346;29080
"241445 TRIUNFO POTIGUAR";401;390;408;439;641;455;324;241;170;103;75;3647
"241450 UMARIZAL";992;1110;1145;1209;1855;1556;1201;887;627;441;217;11240
"241460 UPANEMA";1154;1217;1296;1394;2173;1639;1116;809;577;377;188;11940
"241470 VARZEA";489;516;557;592;851;612;508;401;318;238;131;5213
"241475 VENHA-VER";403;454;456;466;593;425;329;253;159;65;41;3644
"241480 VERA CRUZ";928;1094;1083;1031;1561;1290;847;646;496;333;162;9471
"241490 VICOSA";148;173;173;170;262;241;162;108;85;52;19;1593
"241500 VILA FLOR";305;372;339;321;444;341;227;151;101;73;34;2708
"250010 AGUA BRANCA";971;1110;1074;1028;1328;1069;790;643;498;298;138;8947
"250020 AGUIAR";557;589;623;651;953;667;572;446;398;215;130;5801
"250030 ALAGOA GRANDE";2951;3235;3243;3245;4725;3473;2660;2162;1808;1276;736;29514
"250040 ALAGOA NOVA";2035;2070;2132;2256;3205;2353;1758;1410;1133;736;469;19557
"250050 ALAGOINHA";1405;1506;1497;1503;2237;1585;1095;907;730;442;307;13214
"250053 ALCANTIL";532;580;577;537;824;702;454;339;297;187;141;5170
"250057 ALGODAO DE JANDAIRA";265;260;280;285;389;245;216;183;139;61;51;2374
"250060 ALHANDRA";1993;2014;1847;1892;3218;2391;1487;986;693;372;167;17060
"250070 SAO JOAO DO RIO DO PEIXE";1490;1654;1778;1997;3084;2358;1913;1626;1216;679;373;18168
"250073 AMPARO";203;179;223;251;345;249;187;150;125;55;30;1997
"250077 APARECIDA";670;618;690;779;1177;924;741;582;498;275;154;7108
"250080 ARACAGI";1740;1961;2019;2013;2856;2200;1626;1416;1173;772;396;18172
"250090 ARARA";1149;1205;1235;1265;1825;1312;1113;1066;940;638;415;12163
"250100 ARARUNA";1925;2099;2000;1946;2855;2120;1443;1177;1041;650;346;17602
"250110 AREIA";2629;2756;2982;3103;4340;3000;2358;1763;1356;958;564;25809
"250115 AREIA DE BARAUNAS";222;259;279;290;389;315;213;148;115;69;40;2339
"250120 AREIAL";625;628;693;744;1059;796;598;510;427;252;145;6477
"250130 AROEIRAS";2095;2357;2254;2093;2862;2366;1779;1471;1227;866;439;19809
"250135 ASSUNCAO";343;352;354;389;577;378;294;255;175;107;66;3290
"250140 BAIA DA TRAICAO";865;855;841;816;1264;908;624;437;297;159;69;7135
"250150 BANANEIRAS";2210;2412;2439;2506;3647;2721;1991;1601;1351;906;430;22214
"250153 BARAUNA";385;368;363;391;592;455;338;265;211;143;93;3604
"250157 BARRA DE SANTANA";830;942;957;919;1264;1020;830;728;514;325;209;8538
"250160 BARRA DE SANTA ROSA";1407;1402;1421;1509;2183;1516;1284;1028;803;508;287;13348
"250170 BARRA DE SAO MIGUEL";526;583;610;595;816;681;573;424;320;239;128;5495
"250180 BAYEUX";9030;9365;9228;9659;17233;14228;9076;6171;4080;2068;922;91060
"250190 BELEM";1572;1731;1747;1804;2880;2084;1551;1405;1149;783;458;17164
"250200 BELEM DO BREJO DO CRUZ";659;712;750;763;1236;986;725;572;427;246;141;7217
"250205 BERNARDINO BATISTA";332;357;358;342;429;307;258;210;147;85;46;2871
"250210 BOA VENTURA";643;678;720;774;1195;728;585;494;318;193;118;6446
"250215 BOA VISTA";501;522;576;599;939;718;606;407;309;224;131;5532
"250220 BOM JESUS";227;238;247;260;393;302;213;178;140;80;38;2316
"250230 BOM SUCESSO";462;475;475;516;838;741;567;508;395;205;135;5317
"250240 BONITO DE SANTA FE";1155;1082;1135;1181;1714;1177;882;703;512;294;179;10014
"250250 BOQUEIRAO";1651;1736;1864;1891;2706;2127;1598;1256;896;558;341;16624
"250260 IGARACY";612;656;674;720;981;770;659;537;389;235;103;6336
"250270 BORBOREMA";509;546;505;525;828;547;435;338;290;198;106;4827
"250280 BREJO DO CRUZ";1243;1265;1317;1390;2105;1738;1339;874;675;457;216;12619
"250290 BREJO DOS SANTOS";572;585;617;658;983;830;682;503;369;231;142;6172
"250300 CAAPORA";2282;2349;2206;2277;3728;2585;1697;1094;741;408;173;19540
"250310 CABACEIRAS";448;434;498;519;757;576;486;384;300;187;122;4711
"250320 CABEDELO";4833;4735;4722;5190;9211;7825;5697;3327;2056;1122;437;49155
"250330 CACHOEIRA DOS INDIOS";873;970;1012;1053;1474;1059;837;744;610;347;169;9148
"250340 CACIMBA DE AREIA";308;333;372;404;600;450;331;254;190;114;79;3435
"250350 CACIMBA DE DENTRO";1796;1949;2080;2065;2511;1910;1519;1244;1187;705;373;17339
"250355 CACIMBAS";937;891;833;769;959;672;536;410;369;221;93;6690
"250360 CAICARA";709;782;815;809;1203;961;628;537;454;305;167;7370
"250370 CAJAZEIRAS";5058;5319;5604;6158;10041;7441;5939;4701;3336;2067;1006;56670
"250375 CAJAZEIRINHAS";310;301;326;363;488;372;302;216;160;96;44;2978
"250380 CALDAS BRANDAO";508;611;613;574;869;744;462;426;332;200;103;5442
"250390 CAMALAU";571;595;583;567;864;731;550;478;358;254;138;5689
"250400 CAMPINA GRANDE";34243;35470;36412;39694;66687;55039;41392;28098;18436;11112;5750;372333
"250403 CAPIM";562;585;551;543;849;551;391;323;228;131;64;4778
"250407 CARAUBAS";347;374;383;372;564;466;381;338;260;164;113;3762
"250410 CARRAPATEIRA";224;258;257;250;352;284;220;132;101;56;22;2156
"250415 CASSERENGUE";725;794;812;786;1038;814;607;516;409;243;151;6895
"250420 CATINGUEIRA";480;480;538;601;850;556;464;362;284;166;97;4878
"250430 CATOLE DO ROCHA";2512;2552;2797;3123;5002;3848;3064;2071;1517;1018;550;28054
"250435 CATURITE";455;453;460;459;735;614;418;335;254;170;72;4425
"250440 CONCEICAO";1784;1863;2019;2201;3268;2312;1822;1404;1000;537;328;18538
"250450 CONDADO";597;584;681;748;1052;811;716;533;446;258;154;6580
"250460 CONDE";2183;2185;2121;2128;3411;2500;1663;1143;710;363;144;18551
"250470 CONGO";419;476;489;476;772;663;458;369;311;207;131;4771
"250480 COREMAS";1514;1554;1596;1764;2638;1945;1556;1194;926;507;313;15507
"250485 COXIXOLA";115;135;162;176;243;238;171;150;135;93;56;1674
"250490 CRUZ DO ESPIRITO SANTO";1633;1713;1604;1617;2732;2030;1310;936;637;365;183;14760
"250500 CUBATI";757;737;768;808;1155;887;655;543;412;274;175;7171
"250510 CUITE";1889;1973;2103;2284;3163;2619;1987;1595;1372;896;530;20411
"250520 CUITEGI";778;860;837;823;1213;799;598;512;422;282;170;7294
"250523 CUITE DE MAMANGUAPE";649;692;676;728;1009;762;585;445;382;235;128;6291
"250527 CURRAL DE CIMA";583;633;607;578;861;621;436;404;348;215;112;5398
"250530 CURRAL VELHO";262;299;306;316;462;338;226;187;114;51;36;2597
"250535 DAMIAO";541;555;542;554;715;500;403;312;244;164;84;4614
"250540 DESTERRO";841;890;886;911;1300;976;692;621;470;257;135;7979
"250550 VISTA SERRANA";329;334;351;374;620;453;292;235;172;105;64;3329
"250560 DIAMANTE";682;774;816;839;1234;822;628;502;338;213;121;6969
"250570 DONA INES";1238;1333;1293;1280;1744;1216;915;817;652;452;230;11170
"250580 DUAS ESTRADAS";362;409;407;403;565;442;328;320;279;189;137;3841
"250590 EMAS";378;356;344;404;604;369;247;221;172;75;51;3221
"250600 ESPERANCA";3017;2918;2904;3221;5141;3809;2751;2233;1764;1179;615;29552
"250610 FAGUNDES";1237;1343;1419;1391;1737;1284;1021;989;744;476;282;11923
"250620 FREI MARTINHO";256;242;281;336;477;373;324;263;211;142;88;2993
"250625 GADO BRAVO";902;1017;1024;978;1285;978;753;645;470;303;186;8541
"250630 GUARABIRA";5014;5278;5427;5807;9591;7554;5287;3806;3050;1956;993;53763
"250640 GURINHEM";1437;1551;1506;1528;2469;1843;1239;976;826;518;273;14166
"250650 GURJAO";267;283;305;327;449;394;313;256;180;133;76;2983
"250660 IBIARA";594;649;668;707;1035;793;653;526;437;217;124;6403
"250670 IMACULADA";1415;1399;1315;1386;1912;1264;890;718;557;290;151;11297
"250680 INGA";1735;1903;1885;1885;2850;2031;1579;1311;1010;727;445;17361
"250690 ITABAIANA";2281;2447;2551;2671;4276;3545;2581;1995;1602;984;590;25523
"250700 ITAPORANGA";2190;2210;2328;2579;4214;2898;2034;1569;1195;707;320;22244
"250710 ITAPOROROCA";1624;1664;1715;1784;2686;1908;1394;1174;937;580;336;15802
"250720 ITATUBA";1019;1084;1154;1142;1623;1178;896;766;534;369;216;9981
"250730 JACARAU";1439;1552;1563;1542;2185;1710;1283;1087;906;548;292;14107
"250740 JERICO";701;782;786;786;1212;990;841;618;469;270;173;7628
"250750 JOAO PESSOA";56735;58093;61250;69085;122445;103122;78443;51201;30716;16812;8078;655980
"250760 JUAREZ TAVORA";746;774;761;782;1207;943;654;462;455;290;153;7227
"250770 JUAZEIRINHO";1831;1753;1781;1916;2781;1883;1332;1045;799;478;286;15885
"250780 JUNCO DO SERIDO";636;640;684;753;1100;773;632;460;320;233;111;6342
"250790 JURIPIRANGA";1052;1079;1100;1113;1706;1193;861;743;638;372;218;10075
"250800 JURU";1020;1165;1230;1238;1649;1230;918;778;510;319;139;10196
"250810 LAGOA";423;473;514;550;823;604;484;412;331;169;113;4896
"250820 LAGOA DE DENTRO";752;807;817;766;1056;903;668;570;526;368;174;7407
"250830 LAGOA SECA";2606;2644;2638;2769;4408;3426;2418;1860;1328;856;496;25449
"250840 LASTRO";275;269;314;369;547;373;330;293;182;91;57;3100
"250850 LIVRAMENTO";794;777;775;832;1126;809;607;544;399;273;162;7098
"250855 LOGRADOURO";377;402;419;407;586;450;303;255;241;145;77;3662
"250860 LUCENA";1242;1220;1158;1210;2005;1406;990;695;417;239;94;10676
"250870 MAE D'AGUA";436;425;458;500;708;491;392;315;236;142;97;4200
"250880 MALTA";574;584;579;625;914;747;616;467;368;269;144;5887
"250890 MAMANGUAPE";4404;4503;4351;4419;6988;5401;3766;2749;1929;1183;601;40294
"250900 MANAIRA";1217;1235;1320;1324;1679;1227;884;777;551;282;166;10662
"250905 MARCACAO";823;839;871;831;1126;818;540;416;297;194;87;6842
"250910 MARI";2057;2105;2122;2248;3589;2694;1987;1713;1352;922;526;21315
"250915 MARIZOPOLIS";567;523;581;656;1048;773;626;492;346;215;131;5958
"250920 MASSARANDUBA";1185;1387;1390;1340;1958;1505;1099;949;822;532;315;12482
"250930 MATARACA";805;810;772;771;1141;838;562;393;245;138;66;6541
"250933 MATINHAS";455;484;483;479;653;502;375;283;255;160;102;4231
"250937 MATO GROSSO";257;273;285;287;415;325;289;187;133;76;52;2579
"250939 MATUREIA";586;630;634;669;912;667;437;369;304;165;94;5467
"250940 MOGEIRO";1377;1574;1606;1617;2283;1613;1180;956;728;499;271;13704
"250950 MONTADAS";450;439;447;510;728;517;396;380;286;173;95;4421
"250960 MONTE HOREBE";435;469;490;503;705;501;380;340;267;158;98;4346
"250970 MONTEIRO";2739;2873;2872;3048;4815;3972;2975;2313;1900;1291;638;29436
"250980 MULUNGU";885;926;963;1014;1654;1164;828;685;597;386;257;9359
"250990 NATUBA";1134;1243;1250;1228;1681;1121;908;739;575;365;264;10508
"251000 NAZAREZINHO";703;727;747;829;1321;942;771;652;458;281;143;7574
"251010 NOVA FLORESTA";1077;1167;1154;1148;1722;1417;932;799;705;461;277;10859
"251020 NOVA OLINDA";680;760;788;797;1110;743;591;446;304;168;80;6467
"251030 NOVA PALMEIRA";362;362;360;431;701;529;401;329;242;150;79;3946
"251040 OLHO D'AGUA";781;850;892;948;1297;913;734;576;390;212;97;7690
"251050 OLIVEDOS";314;336;336;358;575;453;326;253;243;148;70;3412
"251060 OURO VELHO";257;272;298;310;460;396;328;224;195;131;54;2925
"251065 PARARI";173;177;199;224;295;249;231;182;125;94;53;2002
"251070 PASSAGEM";212;196;216;242;370;246;218;162;113;86;53;2114
"251080 PATOS";9292;9360;9622;10678;17817;13755;10081;7083;4724;3018;1591;97021
"251090 PAULISTA";1036;1129;1219;1301;2026;1586;1264;947;654;377;220;11759
"251100 PEDRA BRANCA";374;413;430;449;693;435;355;270;192;122;53;3786
"251110 PEDRA LAVRADA";642;639;698;805;1130;864;683;550;417;252;164;6844
"251120 PEDRAS DE FOGO";2869;3066;2994;3122;4900;3449;2366;1805;1344;808;379;27102
"251130 PIANCO";1375;1459;1540;1655;2711;2072;1589;1260;954;516;289;15420
"251140 PICUI";1865;1962;1880;1972;2922;2414;1760;1393;1056;748;426;18398
"251150 PILAR";1105;1184;1141;1160;1927;1458;940;776;554;362;225;10832
"251160 PILOES";891;880;906;960;1343;828;628;482;372;250;165;7705
"251170 PILOEZINHOS";552;613;620;636;873;584;494;382;285;186;115;5340
"251180 PIRPIRITUBA";1059;1110;1131;1163;1730;1236;965;752;620;433;278;10477
"251190 PITIMBU";1860;1787;1707;1726;2886;2033;1367;936;582;290;123;15297
"251200 POCINHOS";1767;1636;1655;1746;2680;1989;1429;1206;940;586;338;15972
"251203 POCO DANTAS";454;456;488;494;652;472;343;261;209;107;62;3998
"251207 POCO DE JOSE DE MOURA";309;341;387;402;557;452;415;365;291;154;95;3768
"251210 POMBAL";2825;2942;3132;3457;5593;4522;3461;2770;2079;1344;654;32779
"251220 PRATA";350;329;367;397;575;482;371;292;243;190;95;3691
"251230 PRINCESA ISABEL";2019;2071;2202;2319;3390;2378;1829;1380;1059;656;355;19658
"251240 PUXINANA";1299;1274;1334;1430;2121;1555;1170;963;700;468;262;12576
"251250 QUEIMADAS";4063;4490;4519;4466;6476;5319;3716;2928;2054;1333;758;40122
"251260 QUIXABA";151;169;153;157;244;194;130;117;88;51;22;1476
"251270 REMIGIO";1686;1659;1753;1802;2616;1946;1495;1247;1054;716;416;16390
"251272 PEDRO REGIS";623;627;605;613;863;643;454;452;401;232;124;5637
"251274 RIACHAO";313;339;340;348;521;339;245;213;177;112;70;3017
"251275 RIACHAO DO BACAMARTE";399;448;446;458;683;521;376;311;256;151;101;4150
"251276 RIACHAO DO POCO";379;391;412;455;702;493;349;312;246;135;70;3944
"251278 RIACHO DE SANTO ANTONIO";157;162;156;163;259;196;135;97;84;44;25;1478
"251280 RIACHO DOS CAVALOS";766;843;926;975;1394;1078;845;624;413;238;157;8259
"251290 RIO TINTO";2226;2375;2419;2482;3958;3097;2409;1750;1314;935;461;23426
"251300 SALGADINHO";339;325;329;352;535;351;267;217;165;120;66;3066
"251310 SALGADO DE SAO FELIX";1146;1248;1300;1300;1865;1367;1220;1024;898;554;373;12295
"251315 SANTA CECILIA";770;874;833;783;1093;725;588;458;364;240;119;6847
"251320 SANTA CRUZ";545;499;578;707;1124;797;732;626;490;322;198;6618
"251330 SANTA HELENA";554;592;631;664;947;780;645;579;447;245;123;6207
"251335 SANTA INES";374;410;438;426;606;463;346;237;188;91;46;3625
"251340 SANTA LUZIA";1309;1363;1376;1510;2526;1967;1485;1184;876;625;360;14581
"251350 SANTANA DE MANGUEIRA";589;636;666;699;1025;667;533;428;277;124;99;5743
"251360 SANTANA DOS GARROTES";716;777;853;894;1270;950;830;650;473;298;132;7843
"251365 JOCA CLAUDINO";234;251;280;311;446;316;276;211;146;77;43;2591
"251370 SANTA RITA";12753;13116;12551;13065;22775;18125;12270;8276;5379;3159;1382;122851
"251380 SANTA TERESINHA";436;486;479;512;859;663;434;367;293;170;84;4783
"251385 SANTO ANDRE";225;246;268;286;423;363;291;258;183;124;66;2733
"251390 SAO BENTO";2899;2983;2979;3195;5413;4096;2779;1889;1190;635;339;28397
"251392 SAO BENTINHO";345;352;397;419;636;475;368;337;270;170;96;3865
"251394 SAO DOMINGOS DO CARIRI";211;230;229;241;366;296;243;192;155;115;66;2344
"251396 SAO DOMINGOS";218;240;263;293;454;338;255;241;185;99;62;2648
"251398 SAO FRANCISCO";268;271;323;372;576;447;425;325;277;167;82;3533
"251400 SAO JOAO DO CARIRI";385;421;448;450;700;602;459;371;280;206;144;4466
"251410 SAO JOAO DO TIGRE";516;495;474;476;671;573;441;369;295;174;69;4553
"251420 SAO JOSE DA LAGOA TAPADA";736;708;790;838;1256;920;833;668;493;280;189;7711
"251430 SAO JOSE DE CAIANA";679;744;745;770;1086;636;496;433;256;133;70;6048
"251440 SAO JOSE DE ESPINHARAS";481;478;538;598;869;608;509;448;341;168;102;5140
"251445 SAO JOSE DOS RAMOS";555;606;595;598;901;642;437;321;276;188;108;5227
"251450 SAO JOSE DE PIRANHAS";1788;1925;1994;2140;3164;2335;1787;1502;1205;646;342;18828
"251455 SAO JOSE DE PRINCESA";476;561;580;570;867;567;415;415;285;148;79;4963
"251460 SAO JOSE DO BONFIM";304;301;295;324;524;394;287;225;190;104;50;2998
"251465 SAO JOSE DO BREJO DO CRUZ";164;164;166;189;300;211;148;125;85;36;32;1620
"251470 SAO JOSE DO SABUGI";360;383;391;430;698;543;430;335;239;149;72;4030
"251480 SAO JOSE DOS CORDEIROS";372;348;372;420;606;446;382;331;268;173;104;3822
"251490 SAO MAMEDE";711;653;727;880;1318;1070;859;744;568;371;204;8105
"251500 SAO MIGUEL DE TAIPU";720;731;736;757;1132;836;567;434;368;176;156;6613
"251510 SAO SEBASTIAO DE LAGOA DE ROCA";1030;1067;1047;1131;1786;1368;990;791;623;424;214;10471
"251520 SAO SEBASTIAO DO UMBUZEIRO";291;295;316;322;439;387;316;270;239;131;74;3080
"251530 SAPE";4831;5148;5245;5516;8618;6413;4799;3634;2683;1693;837;49417
"251540 SAO VICENTE DO SERIDO";1056;1178;1182;1160;1538;1105;778;609;461;245;148;9460
"251550 SERRA BRANCA";1103;1094;1180;1314;1963;1625;1360;1069;956;663;392;12719
"251560 SERRA DA RAIZ";333;358;372;381;562;404;305;255;236;158;92;3456
"251570 SERRA GRANDE";275;304;340;357;456;301;260;201;153;89;45;2781
"251580 SERRA REDONDA";694;773;772;778;1098;919;739;527;494;399;210;7403
"251590 SERRARIA";704;746;754;719;972;724;611;522;466;284;160;6662
"251593 SERTAOZINHO";352;383;384;382;637;492;325;323;286;180;115;3859
"251597 SOBRADO";685;764;815;811;1219;951;649;519;445;224;132;7214
"251600 SOLANEA";2946;3021;3031;3194;4923;3617;2844;2303;1928;1179;670;29656
"251610 SOLEDADE";1330;1295;1308;1397;2270;1671;1252;999;731;446;263;12962
"251615 SOSSEGO";315;319;302;304;464;363;278;204;150;91;69;2859
"251620 SOUSA";5945;5737;6003;6916;11982;9126;6815;5081;3649;2096;1048;64398
