"Municipio";"0 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"250110 AREIA";2739;3060;3251;3281;4109;3027;2233;1751;1333;1005;568;26357
"250115 AREIA DE BARAUNAS";249;278;313;284;376;318;198;141;112;69;40;2378
"250120 AREIAL";607;679;748;771;962;769;553;507;397;248;139;6380
"250130 AROEIRAS";2326;2446;2368;2119;2742;2304;1706;1441;1181;874;422;19929
"250135 ASSUNCAO";346;346;361;388;511;354;280;236;164;111;64;3161
"250140 BAIA DA TRAICAO";852;864;823;764;1181;855;548;406;284;151;65;6793
"250150 BANANEIRAS";2402;2498;2645;2583;3479;2665;1845;1585;1360;909;408;22379
"250153 BARAUNA";378;338;380;358;537;417;300;243;193;141;82;3367
"250157 BARRA DE SANTANA";912;1010;1006;925;1212;999;789;704;481;329;203;8570
"250160 BARRA DE SANTA ROSA";1444;1363;1552;1459;1992;1461;1220;963;745;503;271;12973
"250170 BARRA DE SAO MIGUEL";548;619;625;573;749;678;525;405;306;244;123;5395
"250180 BAYEUX";9570;9378;9233;9643;17360;13768;8388;5874;3861;2028;884;89987
"250190 BELEM";1705;1774;1803;1854;2762;2001;1487;1350;1099;799;435;17069
"250200 BELEM DO BREJO DO CRUZ";690;757;787;771;1223;946;678;552;402;253;135;7194
"250205 BERNARDINO BATISTA";336;368;377;326;361;297;241;185;134;85;44;2754
"250210 BOA VENTURA";694;734;787;836;1194;722;593;469;304;194;118;6645
"250215 BOA VISTA";482;525;579;548;857;689;561;377;285;225;123;5251
"250220 BOM JESUS";232;242;271;249;380;286;200;173;131;72;35;2271
"250230 BOM SUCESSO";492;495;506;568;808;763;525;526;355;211;131;5380
"250240 BONITO DE SANTA FE";1112;1098;1190;1126;1580;1120;831;674;472;281;180;9664
"250250 BOQUEIRAO";1671;1857;1931;1888;2551;2071;1467;1226;846;565;334;16407
"250260 IGARACY";656;670;751;759;923;751;643;530;371;227;96;6377
"250270 BORBOREMA";551;536;514;561;761;510;406;324;292;187;105;4747
"250280 BREJO DO CRUZ";1268;1277;1363;1317;2035;1728;1219;822;653;454;207;12343
"250290 BREJO DOS SANTOS";587;609;678;635;950;834;627;479;343;244;135;6121
"250300 CAAPORA";2410;2322;2181;2343;3557;2418;1592;1012;709;409;166;19119
"250310 CABACEIRAS";413;456;526;513;690;561;437;376;269;186;118;4545
"250320 CABEDELO";4708;4464;4543;4904;8634;7348;4945;2922;1865;1022;380;45735
"250330 CACHOEIRA DOS INDIOS";933;997;1049;1032;1333;998;812;730;573;331;159;8947
"250340 CACIMBA DE AREIA";311;359;388;415;570;425;307;241;173;122;79;3390
"250350 CACIMBA DE DENTRO";1890;2077;2337;2038;2249;1920;1386;1261;1149;706;354;17367
"250355 CACIMBAS";944;890;881;751;890;656;506;414;363;214;92;6601
"250360 CAICARA";758;825;881;807;1181;910;577;545;441;317;160;7402
"250370 CAJAZEIRAS";5240;5375;5753;6151;9571;7221;5774;4446;3144;2082;934;55691
"250375 CAJAZEIRINHAS";310;313;363;371;442;369;282;202;147;98;42;2939
"250380 CALDAS BRANDAO";572;635;601;554;835;684;424;429;305;201;97;5337
"250390 CAMALAU";600;595;626;531;848;705;513;460;354;266;131;5629
"250400 CAMPINA GRANDE";35591;35617;36784;39630;64930;54106;38573;26219;17498;11029;5471;365448
"250403 CAPIM";562;555;538;524;748;484;360;288;215;124;59;4457
"250407 CARAUBAS";360;391;390;360;530;466;339;331;237;174;110;3688
"250410 CARRAPATEIRA";241;259;255;241;308;273;204;120;93;49;20;2063
"250415 CASSERENGUE";757;823;859;776;952;787;557;512;382;237;147;6789
"250420 CATINGUEIRA";478;493;623;618;788;559;431;347;270;166;95;4868
"250430 CATOLE DO ROCHA";2513;2661;2961;3180;4720;3838;2820;1927;1428;1020;528;27596
"250435 CATURITE";450;471;470;450;722;609;371;325;249;160;70;4347
"250440 CONCEICAO";1853;1933;2216;2227;3117;2254;1726;1360;911;536;323;18456
"250450 CONDADO";555;653;781;798;964;823;664;518;403;260;147;6566
"250460 CONDE";2178;2122;2034;1995;3209;2253;1482;1021;648;351;132;17425
"250470 CONGO";447;511;505;480;753;655;414;370;297;210;126;4768
"250480 COREMAS";1573;1574;1769;1851;2492;1925;1471;1148;892;516;307;15518
"250485 COXIXOLA";119;142;175;160;230;229;148;151;126;96;53;1629
"250490 CRUZ DO ESPIRITO SANTO";1722;1696;1548;1622;2620;1861;1194;882;610;353;179;14287
"250500 CUBATI";757;747;826;758;1094;884;593;545;391;287;174;7056
"250510 CUITE";2009;1972;2381;2209;3073;2581;1881;1563;1329;912;514;20424
"250520 CUITEGI";872;898;874;852;1156;760;590;503;417;298;164;7384
"250523 CUITE DE MAMANGUAPE";694;682;763;739;950;728;550;430;382;238;123;6279
"250527 CURRAL DE CIMA";632;662;641;582;821;585;434;395;358;205;115;5430
"250530 CURRAL VELHO";290;318;324;311;449;328;216;181;106;50;39;2612
"250535 DAMIAO";569;542;593;530;634;474;370;298;233;162;78;4483
"250540 DESTERRO";888;908;959;925;1227;933;656;607;434;253;130;7920
"250550 VISTA SERRANA";328;346;355;369;609;415;273;232;147;110;59;3243
"250560 DIAMANTE";757;811;881;855;1207;780;611;491;313;224;116;7046
"250570 DONA INES";1357;1367;1422;1313;1644;1190;869;808;640;470;222;11302
"250580 DUAS ESTRADAS";394;425;424;429;524;434;309;339;261;210;137;3886
"250590 EMAS";392;335;386;417;561;336;240;215;159;72;52;3165
"250600 ESPERANCA";3036;2831;3102;3218;4899;3642;2538;2189;1680;1204;576;28915
"250610 FAGUNDES";1282;1486;1551;1447;1553;1258;1011;969;712;501;277;12047
"250620 FREI MARTINHO";250;254;335;336;443;383;301;250;209;150;83;2994
"250625 GADO BRAVO";982;1088;1075;1010;1178;952;741;613;446;312;185;8582
"250630 GUARABIRA";5222;5377;5537;5763;9226;7221;4908;3674;2997;1957;947;52829
"250640 GURINHEM";1558;1602;1548;1592;2398;1756;1157;979;795;521;266;14172
"250650 GURJAO";275;282;335;302;420;386;284;239;166;140;73;2902
"250660 IBIARA";649;694;739;743;1011;774;627;529;398;205;122;6491
"250670 IMACULADA";1507;1338;1444;1427;1782;1180;861;701;525;283;152;11200
"250680 INGA";1849;1961;1949;1977;2665;1944;1500;1238;962;756;423;17224
"250690 ITABAIANA";2440;2547;2741;2658;4262;3456;2445;1978;1577;1015;596;25715
"250700 ITAPORANGA";2186;2237;2424;2660;4009;2743;1903;1489;1147;689;307;21794
"250710 ITAPOROROCA";1627;1684;1763;1749;2463;1779;1295;1135;884;576;320;15275
"250720 ITATUBA";1030;1153;1181;1126;1536;1107;873;727;480;381;206;9800
"250730 JACARAU";1520;1631;1631;1579;2079;1659;1188;1083;849;556;271;14046
"250740 JERICO";759;814;811;820;1146;1007;796;586;426;272;170;7607
"250750 JOAO PESSOA";56810;57190;60341;67722;117138;99469;71547;46032;28047;15992;7515;627803
"250760 JUAREZ TAVORA";775;773;788;777;1155;916;580;469;442;277;144;7096
"250770 JUAZEIRINHO";1826;1737;1880;1887;2583;1793;1234;1009;747;488;280;15464
"250780 JUNCO DO SERIDO";625;660;719;781;989;749;598;427;302;242;102;6194
"250790 JURIPIRANGA";1067;1145;1100;1124;1578;1177;823;725;622;383;206;9950
"250800 JURU";1127;1248;1356;1230;1559;1192;892;730;475;317;130;10256
"250810 LAGOA";452;509;579;558;794;586;483;384;316;163;115;4939
"250820 LAGOA DE DENTRO";776;857;850;755;1006;866;628;569;513;365;164;7349
"250830 LAGOA SECA";2704;2669;2697;2794;4265;3282;2205;1834;1260;883;478;25071
"250840 LASTRO";274;290;361;397;532;367;330;286;176;95;59;3167
"250850 LIVRAMENTO";839;765;876;826;1042;798;580;510;392;286;155;7069
"250855 LOGRADOURO";386;414;430;372;548;445;251;265;214;138;75;3538
"250860 LUCENA";1264;1170;1167;1205;1902;1294;910;622;388;224;87;10233
"250870 MAE D'AGUA";445;448;533;520;666;463;385;303;224;154;94;4235
"250880 MALTA";606;579;656;623;876;763;587;451;356;277;137;5911
"250890 MAMANGUAPE";4582;4495;4350;4396;6714;5116;3553;2600;1851;1220;574;39451
"250900 MANAIRA";1259;1300;1445;1287;1559;1205;848;756;498;292;160;10609
"250905 MARCACAO";806;868;862;760;1033;763;489;380;295;189;81;6526
"250910 MARI";2142;2128;2251;2293;3455;2623;1878;1690;1315;935;508;21218
"250915 MARIZOPOLIS";525;539;643;657;1003;754;578;471;318;224;125;5837
"250920 MASSARANDUBA";1279;1429;1409;1306;1822;1377;1020;949;784;542;300;12217
"250930 MATARACA";806;779;767;705;1067;781;499;365;224;138;62;6193
"250933 MATINHAS";469;504;496;493;599;485;338;283;247;165;103;4182
"250937 MATO GROSSO";261;289;291;288;381;330;260;168;123;77;51;2519
"250939 MATUREIA";614;610;681;631;840;624;383;363;266;160;92;5264
"250940 MOGEIRO";1526;1636;1726;1665;2142;1557;1132;942;679;520;257;13782
"250950 MONTADAS";437;420;479;506;625;479;367;366;261;159;92;4191
"250960 MONTE HOREBE";451;473;520;484;647;470;365;322;264;162;101;4259
"250970 MONTEIRO";2839;2848;2977;3036;4553;3850;2713;2198;1826;1301;598;28739
"250980 MULUNGU";913;956;1004;1021;1580;1110;763;683;574;410;245;9259
"250990 NATUBA";1222;1292;1332;1246;1565;1077;891;692;564;366;270;10517
"251000 NAZAREZINHO";734;774;793;919;1238;925;785;611;419;287;139;7624
"251010 NOVA FLORESTA";1184;1193;1207;1129;1716;1380;864;813;676;471;267;10900
"251020 NOVA OLINDA";745;806;872;831;1063;731;575;427;274;165;73;6562
"251030 NOVA PALMEIRA";365;335;382;431;640;506;373;299;221;149;68;3769
"251040 OLHO D'AGUA";877;883;1030;998;1257;891;728;562;364;221;93;7904
"251050 OLIVEDOS";329;332;338;365;536;425;296;246;247;140;62;3316
"251060 OURO VELHO";262;290;319;309;439;403;296;211;194;128;52;2903
"251065 PARARI";168;199;240;233;274;258;227;169;130;93;53;2044
"251070 PASSAGEM";198;202;228;249;345;237;201;153;103;92;50;2058
"251080 PATOS";9506;9338;9981;10705;17143;13344;9444;6625;4433;3057;1496;95072
"251090 PAULISTA";1079;1191;1285;1321;1943;1554;1184;875;617;389;213;11651
"251100 PEDRA BRANCA";404;431;460;473;660;405;350;245;183;122;50;3783
"251110 PEDRA LAVRADA";639;636;772;793;1023;844;615;548;378;251;160;6659
"251120 PEDRAS DE FOGO";3118;3113;3094;3126;4666;3301;2249;1717;1314;788;367;26853
"251130 PIANCO";1412;1539;1599;1749;2582;2004;1509;1202;904;515;285;15300
"251140 PICUI";2056;1919;2018;1939;2848;2361;1644;1357;1018;764;418;18342
"251150 PILAR";1180;1162;1163;1135;1873;1364;893;733;545;361;224;10633
"251160 PILOES";937;920;1031;1000;1302;793;630;479;384;260;166;7902
"251170 PILOEZINHOS";603;659;658;680;809;568;485;365;286;182;113;5408
"251180 PIRPIRITUBA";1108;1143;1202;1170;1625;1223;913;731;618;447;279;10459
"251190 PITIMBU";1826;1787;1654;1715;2718;1864;1257;847;544;271;120;14603
"251200 POCINHOS";1695;1637;1728;1724;2557;1861;1342;1157;885;601;309;15496
"251203 POCO DANTAS";467;480;541;500;610;468;332;256;196;105;62;4017
"251207 POCO DE JOSE DE MOURA";308;356;431;377;501;441;389;347;272;159;88;3669
"251210 POMBAL";2950;3049;3351;3537;5511;4440;3286;2648;2013;1365;625;32775
"251220 PRATA";330;338;407;377;547;471;340;270;241;183;92;3596
"251230 PRINCESA ISABEL";2016;2095;2323;2203;3139;2238;1694;1321;954;669;327;18979
"251240 PUXINANA";1282;1305;1424;1425;1996;1486;1118;934;670;482;249;12371
"251250 QUEIMADAS";4380;4622;4627;4286;6120;5098;3440;2816;1929;1379;716;39413
"251260 QUIXABA";165;150;147;145;226;172;113;117;79;53;21;1388
"251270 REMIGIO";1630;1681;1813;1762;2393;1854;1371;1174;1018;703;396;15795
"251272 PEDRO REGIS";647;630;647;609;797;611;434;444;390;225;120;5554
"251274 RIACHAO";327;342;345;337;475;310;224;203;172;109;67;2911
"251275 RIACHAO DO BACAMARTE";432;454;462;456;649;491;348;286;245;159;99;4081
"251276 RIACHAO DO POCO";381;400;438;458;652;461;318;307;218;140;67;3840
"251278 RIACHO DE SANTO ANTONIO";152;161;151;162;236;183;116;90;76;41;25;1393
"251280 RIACHO DOS CAVALOS";798;919;979;980;1309;1069;779;585;387;247;157;8209
"251290 RIO TINTO";2339;2473;2437;2535;3835;3019;2278;1642;1316;969;443;23286
"251300 SALGADINHO";320;323;346;348;479;314;249;203;150;122;61;2915
"251310 SALGADO DE SAO FELIX";1183;1341;1378;1388;1720;1330;1179;1006;883;542;373;12323
"251315 SANTA CECILIA";870;912;891;786;1032;719;547;436;347;246;114;6900
"251320 SANTA CRUZ";505;528;675;795;1068;774;696;607;457;330;189;6624
"251330 SANTA HELENA";585;635;713;698;899;768;632;562;420;236;118;6266
"251335 SANTA INES";395;442;461;424;585;448;325;234;182;89;46;3631
"251340 SANTA LUZIA";1373;1368;1426;1590;2435;1910;1398;1119;847;614;353;14433
"251350 SANTANA DE MANGUEIRA";638;676;737;733;996;662;514;421;246;124;104;5851
"251360 SANTANA DOS GARROTES";753;836;967;932;1247;953;814;616;447;306;122;7993
"251365 JOCA CLAUDINO";245;267;317;322;412;323;262;190;131;77;38;2584
"251370 SANTA RITA";13469;12918;12479;13003;22480;17414;11361;7765;5034;3109;1291;120323
"251380 SANTA TERESINHA";492;488;538;518;881;619;399;360;276;171;80;4822
"251385 SANTO ANDRE";231;279;294;301;404;365;287;242;183;122;65;2773
"251390 SAO BENTO";2997;2904;2997;3077;5203;3934;2460;1769;1057;636;325;27359
"251392 SAO BENTINHO";325;384;400;429;582;447;355;306;253;170;92;3743
"251394 SAO DOMINGOS DO CARIRI";223;232;232;245;334;299;218;186;149;114;63;2295
"251396 SAO DOMINGOS";223;253;280;303;413;316;241;220;164;100;57;2570
"251398 SAO FRANCISCO";262;293;379;399;550;440;407;321;269;163;77;3560
"251400 SAO JOAO DO CARIRI";409;457;483;458;691;596;428;363;273;208;149;4515
"251410 SAO JOAO DO TIGRE";547;499;537;465;651;561;429;371;282;167;68;4577
"251420 SAO JOSE DA LAGOA TAPADA";711;777;864;888;1198;906;807;625;480;288;182;7726
"251430 SAO JOSE DE CAIANA";731;748;782;814;972;614;493;402;230;135;71;5992
"251440 SAO JOSE DE ESPINHARAS";470;529;601;645;837;614;476;462;316;176;99;5225
"251445 SAO JOSE DOS RAMOS";592;608;610;596;842;599;393;298;265;186;103;5092
"251450 SAO JOSE DE PIRANHAS";1896;1946;2111;2117;2992;2236;1694;1461;1135;652;326;18566
"251455 SAO JOSE DE PRINCESA";540;603;632;606;859;556;417;424;273;152;78;5140
"251460 SAO JOSE DO BONFIM";305;283;306;333;500;349;255;226;189;98;51;2895
"251465 SAO JOSE DO BREJO DO CRUZ";171;159;183;181;293;199;135;118;79;35;34;1587
"251470 SAO JOSE DO SABUGI";388;379;426;424;682;535;402;330;222;154;67;4009
"251480 SAO JOSE DOS CORDEIROS";371;358;445;443;575;431;371;327;252;182;102;3857
"251490 SAO MAMEDE";705;669;867;932;1283;1061;815;723;543;383;194;8175
"251500 SAO MIGUEL DE TAIPU";726;736;759;743;1064;802;519;423;355;180;168;6475
"251510 SAO SEBASTIAO DE LAGOA DE ROCA";1058;1062;1079;1193;1669;1282;900;770;611;425;204;10253
"251520 SAO SEBASTIAO DO UMBUZEIRO";284;309;327;295;409;376;308;266;229;133;69;3005
"251530 SAPE";5089;5271;5521;5537;8215;6234;4506;3465;2519;1661;808;48826
"251540 SAO VICENTE DO SERIDO";1152;1175;1230;1070;1429;1058;704;600;404;251;145;9218
"251550 SERRA BRANCA";1087;1126;1279;1352;1832;1621;1262;1005;938;658;378;12538
"251560 SERRA DA RAIZ";359;387;392;406;539;393;300;245;233;165;94;3513
"251570 SERRA GRANDE";283;328;375;364;402;305;230;196;142;90;43;2758
"251580 SERRA REDONDA";764;799;827;796;1054;907;699;513;499;417;195;7470
"251590 SERRARIA";754;791;825;725;918;719;582;532;461;296;163;6766
"251593 SERTAOZINHO";352;380;374;369;595;439;290;303;262;176;105;3645
"251597 SOBRADO";719;806;827;806;1156;896;601;520;427;217;134;7109
"251600 SOLANEA";3119;3196;3271;3432;4817;3597;2762;2322;1890;1183;666;30255
"251610 SOLEDADE";1329;1287;1346;1378;2166;1592;1171;942;675;453;249;12588
"251615 SOSSEGO";311;301;305;295;425;356;242;204;133;90;69;2731
"251620 SOUSA";5903;5815;6367;7179;11603;8904;6390;4848;3387;2097;976;63469
"251630 SUME";1375;1469;1661;1805;2425;1998;1469;1261;988;720;391;15562
"251640 TACIMA";1013;1003;1045;1119;1599;1161;750;723;626;426;224;9689
"251650 TAPEROA";1496;1506;1647;1629;2048;1638;1227;1051;840;575;330;13987
"251660 TAVARES";1523;1699;1870;1688;2165;1597;1168;977;720;430;199;14036
"251670 TEIXEIRA";1532;1481;1623;1573;2179;1554;1179;890;633;428;234;13306
"251675 TENORIO";286;330;330;299;429;285;219;168;102;80;46;2574
"251680 TRIUNFO";953;1079;1140;1064;1257;1026;940;763;578;327;143;9270
"251690 UIRAUNA";1224;1287;1545;1631;2113;1685;1451;1253;923;589;310;14011
"251700 UMBUZEIRO";1032;1195;1274;1153;1339;1097;814;722;601;383;210;9820
"251710 VARZEA";182;158;223;244;340;284;214;210;160;97;44;2156
"251720 VIEIROPOLIS";403;472;520;557;730;555;492;473;338;195;95;4830
"251740 ZABELE";186;176;203;207;300;259;193;161;116;85;39;1925
"260005 ABREU E LIMA";9047;8560;8989;9824;17479;14395;10565;6429;3763;2074;763;91888
"260010 AFOGADOS DA INGAZEIRA";3547;3545;3777;3769;5622;4279;3337;2500;1812;1272;537;33997
"260020 AFRANIO";1914;1753;1859;1764;2670;1880;1319;1120;736;456;220;15691
"260030 AGRESTINA";2298;2263;2292;2280;3382;2558;1717;1567;1301;849;339;20846
"260040 AGUA PRETA";3761;3623;3741;3737;5038;3368;2415;1881;1291;688;236;29779
"260050 AGUAS BELAS";4924;4521;4624;4227;5809;4080;3194;2748;1977;1231;641;37976
"260060 ALAGOINHA";1360;1261;1430;1347;2007;1655;1191;968;817;538;230;12804
"260070 ALIANCA";4148;4141;4311;4740;6767;4759;3552;2622;1807;933;362;38142
"260080 ALTINHO";2255;2317;2417;2395;3421;2737;2080;1837;1613;1166;455;22693
"260090 AMARAJI";2545;2503;2694;2668;3908;2605;1881;1343;1000;530;237;21914
"260100 ANGELIM";1066;997;1029;1065;1520;976;814;729;631;402;211;9440
"260105 ARACOIABA";1852;1873;1919;1834;2831;2132;1361;898;637;364;142;15843
"260110 ARARIPINA";10007;8618;9016;8253;12521;9291;6063;4818;3228;1718;861;74394
"260120 ARCOVERDE";6849;6453;6759;6776;10669;8816;6244;4627;3285;2085;893;63456
"260130 BARRA DE GUABIRABA";1440;1427;1368;1335;1931;1306;963;686;576;340;197;11569
"260140 BARREIROS";4538;4433;4609;4944;7277;5086;3508;2517;1937;1077;376;40302
"260150 BELEM DE MARIA";1271;1230;1282;1207;1756;1254;954;819;652;354;197;10976
"260160 BELEM DE SAO FRANCISCO";2714;2456;2361;2384;3605;2535;1703;1266;846;537;310;20717
"260170 BELO JARDIM";7677;7790;7661;7462;11520;9398;6591;5023;3944;2709;1075;70850
"260180 BETANIA";1300;1251;1389;1433;1887;1281;992;931;645;376;184;11669
"260190 BEZERROS";5540;5565;5753;6188;10032;7559;5634;4923;4035;2635;1090;58954
"260200 BODOCO";4341;4010;4223;3911;5315;3712;2687;2055;1437;860;374;32925
"260210 BOM CONSELHO";5438;4847;5004;4938;6924;4920;3712;3281;2410;1538;746;43758
"260220 BOM JARDIM";4148;4205;4303;4576;6351;4497;3389;2833;2249;1473;624;38648
"260230 BONITO";4493;4517;4479;4218;6245;4622;3415;2638;2088;1266;546;38527
"260240 BREJAO";1153;1084;1031;987;1511;1025;761;634;504;297;143;9130
"260250 BREJINHO";767;809;924;877;1150;916;608;572;461;262;117;7463
"260260 BREJO DA MADRE DE DEUS";4926;4745;4621;4331;6692;4972;3334;2613;1845;1252;558;39889
"260270 BUENOS AIRES";1295;1229;1355;1558;2279;1533;1171;878;591;339;141;12369
"260280 BUIQUE";6262;5887;5869;5308;7032;5042;3552;3034;2256;1376;585;46203
"260290 CABO DE SANTO AGOSTINHO";17274;16733;17231;18580;32230;23995;16948;10617;6304;3287;1221;164420
"260300 CABROBO";3477;3261;3224;3139;4956;3586;2370;1657;1151;711;361;27893
"260310 CACHOEIRINHA";1759;1788;1924;1954;2722;2290;1625;1338;1209;767;300;17676
"260320 CAETES";3119;3055;3194;3000;3626;2670;1950;1781;1343;909;378;25025
"260330 CALCADO";1407;1368;1397;1330;1828;1388;972;839;727;400;193;11849
"260340 CALUMBI";600;658;716;680;949;688;493;427;325;196;88;5820
"260345 CAMARAGIBE";12719;12816;12884;13608;26532;20975;14659;9696;5962;2827;1085;133763
"260350 CAMOCIM DE SAO FELIX";1654;1694;1668;1700;2592;2042;1428;1136;944;633;234;15725
"260360 CAMUTANGA";897;850;880;923;1326;1043;720;571;485;275;118;8088
"260370 CANHOTINHO";2850;2812;2891;2936;4118;2956;2272;1889;1434;925;412;25495
"260380 CAPOEIRAS";2372;2356;2561;2347;2975;2305;1679;1433;1025;696;299;20048
"260390 CARNAIBA";1919;2077;2219;2066;2943;2230;1626;1311;977;619;253;18240
"260392 CARNAUBEIRA DA PENHA";1561;1458;1447;1218;1667;1073;784;658;456;322;182;10826
"260400 CARPINA";6625;6373;6649;7095;12733;9606;7186;4685;3200;1786;762;66700
"260410 CARUARU";26958;26505;27427;27530;48508;40116;26876;19062;13354;7967;3278;267581
"260415 CASINHAS";1504;1667;1707;1688;2069;1446;1178;913;777;524;254;13727
"260420 CATENDE";3862;3607;3845;3714;5366;4015;2992;2203;1761;1015;427;32807
"260430 CEDRO";1223;1213;1339;1098;1555;1231;771;640;457;280;126;9933
"260440 CHA DE ALEGRIA";1309;1342;1383;1416;2062;1367;973;745;479;287;126;11489
"260450 CHA GRANDE";2090;2008;2061;2156;3556;2240;1784;1371;985;580;238;19069
"260460 CONDADO";2646;2445;2300;2508;4073;2918;2105;1551;1168;634;284;22632
"260470 CORRENTES";1905;1936;2036;2019;2641;1793;1526;1179;861;626;311;16833
"260480 CORTES";1532;1572;1580;1636;2306;1581;1091;754;513;269;136;12970
"260490 CUMARU";2572;2775;2926;3132;4901;3402;2489;1894;1595;899;378;26963
"260500 CUPIRA";2476;2400;2380;2498;3680;2571;2054;1771;1414;1001;395;22640
"260510 CUSTODIA";3075;3157;3611;3579;5049;3968;2967;2316;1749;1187;515;31173
"260515 DORMENTES";1793;1728;1874;1692;2480;1894;1329;982;646;449;197;15064
"260520 ESCADA";6495;6526;6742;6822;10636;8084;5511;3773;2765;1516;600;59470
"260530 EXU";4110;3970;4303;3811;5211;3820;2700;2152;1643;965;453;33138
"260540 FEIRA NOVA";2073;2093;2228;2216;3275;2439;1826;1398;1040;674;266;19528
"260545 FERNANDO DE NORONHA";202;194;215;216;412;486;284;75;53;30;4;2171
"260550 FERREIROS";1190;1145;1164;1287;1969;1371;1018;814;614;345;148;11065
"260560 FLORES";2300;2364;2671;2558;3520;2707;2028;1806;1400;957;457;22768
"260570 FLORESTA";3250;3075;3030;2876;4443;3169;2073;1669;1147;766;383;25881
"260580 FREI MIGUELINHO";1159;1279;1424;1471;1956;1567;1253;1201;1031;672;443;13456
"260590 GAMELEIRA";2976;3013;2994;3048;4410;3043;2129;1577;1123;548;200;25061
"260600 GARANHUNS";13301;12487;13199;13358;21603;16189;11915;8686;6057;3608;1651;122054
"260610 GLORIA DO GOITA";3094;3279;3457;3438;4760;3331;2418;1960;1423;936;360;28456
"260620 GOIANA";7403;7681;7713;8014;13719;10369;7245;4831;3355;1966;779;73075
"260630 GRANITO";757;724;824;709;1037;736;515;446;327;182;93;6350
"260640 GRAVATA";6926;7069;7265;7515;12282;9544;6870;5103;3933;2481;1041;70029
"260650 IATI";2395;2235;2286;2076;2851;2021;1461;1217;854;496;319;18211
"260660 IBIMIRIM";3079;3337;3427;2988;3659;2901;2023;1664;1091;706;379;25254
"260670 IBIRAJUBA";815;812;890;825;1116;827;650;624;537;372;167;7635
"260680 IGARASSU";9058;8954;9072;9224;16635;13285;8777;5569;3492;1872;710;86648
"260690 IGUARACY";1193;1171;1403;1348;1804;1452;1142;881;700;508;205;11807
"260700 INAJA";1957;1846;1878;1685;2194;1606;1140;862;574;373;178;14293
"260710 INGAZEIRA";502;512;536;503;717;599;460;382;264;132;66;4673
"260720 IPOJUCA";7478;7341;7127;7523;12338;8562;5414;3524;2399;1164;398;63268
"260730 IPUBI";3227;2746;2934;2686;3835;2637;1783;1401;1140;618;325;23332
"260740 ITACURUBA";481;407;437;451;692;513;321;239;157;87;58;3843
"260750 ITAIBA";3535;3403;3394;3021;4108;3120;2328;1921;1263;776;394;27263
"260760 ILHA DE ITAMARACA";1675;1613;1635;1661;3536;2843;1796;1113;625;334;130;16961
"260765 ITAMBE";4224;4041;4101;4309;6283;4201;3084;2334;1865;1017;444;35903
"260770 ITAPETIM";1346;1347;1791;1756;2292;1750;1504;1261;987;721;275;15030
"260775 ITAPISSUMA";2474;2336;2345;2368;3950;2859;1975;1275;782;484;199;21047
"260780 ITAQUITINGA";1830;1772;1815;1886;2838;2029;1411;1027;717;343;143;15811
"260790 JABOATAO DOS GUARARAPES";59362;57892;59022;62162;114595;96007;68998;41638;23639;11923;4361;599599
"260795 JAQUEIRA";1522;1504;1567;1493;1908;1367;958;701;538;266;102;11926
"260800 JATAUBA";1919;1857;1780;1580;2195;1831;1362;1165;822;603;269;15383
"260805 JATOBA";1464;1423;1625;1604;2353;1736;1406;916;570;334;141;13572
"260810 JOAO ALFREDO";2811;2944;3103;3243;4363;3145;2444;2121;1719;1150;474;27517
"260820 JOAQUIM NABUCO";2010;1992;2060;1999;2810;1952;1289;963;706;369;154;16304
"260825 JUCATI";1221;1130;1190;1124;1572;1178;801;749;563;366;150;10044
"260830 JUPI";1460;1533;1531;1444;1936;1503;1103;918;738;486;229;12881
"260840 JUREMA";1766;1660;1610;1572;2079;1433;1213;1047;915;602;281;14178
"260845 LAGOA DO CARRO";1472;1473;1468;1564;2755;1886;1332;918;607;353;173;14001
"260850 LAGOA DE ITAENGA";2384;2395;2433;2513;3765;2481;1809;1313;877;546;216;20732
"260860 LAGOA DO OURO";1391;1273;1322;1308;1845;1247;999;880;550;396;175;11386
"260870 LAGOA DOS GATOS";1879;1867;1874;1661;2283;1682;1319;1199;983;614;302;15663
"260875 LAGOA GRANDE";2740;2483;2524;2275;3346;2484;1657;1182;753;410;185;20039
"260880 LAJEDO";3575;3340;3629;3763;5527;4032;3144;2599;2051;1299;572;33531
"260890 LIMOEIRO";5470;5550;5838;6193;10158;7863;5835;4470;3143;1994;884;57398
"260900 MACAPARANA";2513;2678;2764;2725;3789;2552;2142;1548;1254;808;450;23223
"260910 MACHADOS";1263;1182;1290;1314;1794;1166;924;773;591;381;176;10854
"260915 MANARI";2106;1979;1888;1575;1877;1359;1017;860;588;353;145;13747
"260920 MARAIAL";2020;1790;1734;1686;2388;1555;1178;787;574;309;136;14157
"260930 MIRANDIBA";1711;1596;1751;1591;2129;1531;1103;866;651;460;200;13589
"260940 MORENO";5049;5024;5367;5564;9677;7464;5388;3510;2410;1351;507;51311
"260950 NAZARE DA MATA";2851;2697;2903;3400;5699;4295;3367;2326;1466;786;375;30165
"260960 OLINDA";33706;33194;34773;38003;70579;59317;44104;30328;19494;10882;3854;378234
