"Municipio";"0 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"211120 SAO JOSE DE RIBAMAR";13112;15138;15711;17539;34565;29037;21293;12669;6668;3559;1593;170884
"211125 SAO JOSE DOS BASILIOS";674;768;758;800;1332;1022;781;630;464;285;132;7646
"211130 SAO LUIS";68725;84210;87680;99266;210047;189277;138254;94113;54331;27109;12915;1065927
"211140 SAO LUIS GONZAGA DO MARANHAO";1792;2032;2051;2022;3308;2813;1956;1513;1124;622;279;19512
"211150 SAO MATEUS DO MARANHAO";3721;4194;4050;4264;7061;5385;4149;3308;2330;1367;692;40521
"211153 SAO PEDRO DA AGUA BRANCA";1254;1363;1307;1346;2253;1777;1161;883;615;365;140;12464
"211157 SAO PEDRO DOS CRENTES";395;450;469;505;872;619;499;346;252;133;45;4585
"211160 SAO RAIMUNDO DAS MANGABEIRAS";1554;1812;1863;2004;3380;2374;1906;1462;1008;613;326;18302
"211163 SAO RAIMUNDO DO DOCA BEZERRA";556;612;628;643;1090;798;550;418;285;140;54;5774
"211167 SAO ROBERTO";664;694;616;697;1224;1033;614;380;253;144;49;6368
"211170 SAO VICENTE FERRER";1880;2144;2134;2283;4198;3039;2256;1660;1062;708;361;21725
"211172 SATUBINHA";1367;1531;1560;1480;2372;1865;1159;771;468;297;124;12994
"211174 SENADOR ALEXANDRE COSTA";1071;1178;1151;1188;1961;1337;995;778;602;329;182;10772
"211176 SENADOR LA ROCQUE";1306;1487;1519;1506;2410;1984;1431;1096;868;617;258;14482
"211178 SERRANO DO MARANHAO";1056;1139;1131;1086;1643;1332;944;762;509;287;133;10022
"211180 SITIO NOVO";1605;1772;1725;1914;3168;2542;1996;1358;877;515;210;17682
"211190 SUCUPIRA DO NORTE";945;1070;1060;1084;1859;1344;1122;965;612;391;197;10649
"211195 SUCUPIRA DO RIACHAO";465;544;540;589;912;702;609;515;358;243;105;5582
"211200 TASSO FRAGOSO";878;936;897;949;1500;1034;709;617;393;210;88;8211
"211210 TIMBIRAS";2745;3068;3061;3188;5146;3715;2731;2298;1504;908;460;28824
"211220 TIMON";12845;15048;15973;16699;29697;26377;18608;13057;8261;4613;2273;163451
"211223 TRIZIDELA DO VALE";1797;2076;1946;2010;3778;3330;2364;1729;1213;778;405;21426
"211227 TUFILANDIA";659;704;700;599;872;779;499;374;306;187;91;5770
"211230 TUNTUM";3640;4119;4115;4147;7160;5915;4121;3193;2371;1367;636;40784
"211240 TURIACU";3902;4159;4021;3968;6296;4711;3084;2184;1519;848;381;35073
"211245 TURILANDIA";2776;3159;2870;2631;4309;3205;2164;1522;985;534;202;24357
"211250 TUTOIA";5651;6186;6304;6467;10696;7557;5148;3520;2422;1436;740;56127
"211260 URBANO SANTOS";3651;3875;3664;3778;5866;3959;2472;1823;1234;742;342;31406
"211270 VARGEM GRANDE";5351;5840;6002;6186;10191;7351;4650;3343;2339;1352;571;53176
"211280 VIANA";4681;5300;5390;5484;9271;7389;4980;3777;2678;1601;836;51387
"211285 VILA NOVA DOS MARTIRIOS";1199;1324;1440;1360;2361;1820;1137;796;516;288;108;12349
"211290 VITORIA DO MEARIM";2967;3361;3386;3441;5794;4405;3126;2495;1754;1012;529;32270
"211300 VITORINO FREIRE";2563;3015;3235;3298;5292;4463;3408;2595;1882;1195;584;31530
"211400 ZE DOCA";4611;5248;5216;5374;9157;7599;4799;3690;2582;1525;695;50496
"220005 ACAUA";538;578;679;697;1207;1013;875;613;439;247;102;6988
"220010 AGRICOLANDIA";381;414;435;481;804;728;601;481;440;287;131;5183
"220020 AGUA BRANCA";1348;1458;1653;1671;2726;2639;1922;1491;1122;734;335;17099
"220025 ALAGOINHA DO PIAUI";490;553;611;638;1281;1171;987;820;577;317;132;7577
"220027 ALEGRETE DO PIAUI";366;412;431;466;870;692;619;462;291;213;77;4899
"220030 ALTO LONGA";982;1084;1186;1245;2297;2045;1706;1524;1099;630;323;14121
"220040 ALTOS";3147;3407;3558;3804;7018;6000;4653;3714;2496;1540;760;40097
"220045 ALVORADA DO GURGUEIA";518;544;572;545;893;759;528;440;284;144;55;5282
"220050 AMARANTE";1502;1583;1498;1585;2790;2454;1898;1741;1284;834;399;17568
"220060 ANGICAL DO PIAUI";427;502;613;644;1003;855;860;794;576;365;172;6811
"220070 ANISIO DE ABREU";807;850;912;915;1708;1524;1124;725;531;333;140;9569
"220080 ANTONIO ALMEIDA";222;250;290;302;557;440;331;358;238;98;49;3135
"220090 AROAZES";430;478;497;493;873;846;721;621;499;262;160;5880
"220095 AROEIRAS DO ITAIM";166;183;218;242;394;381;352;240;200;129;45;2550
"220100 ARRAIAL";350;390;488;515;806;597;579;443;318;192;89;4767
"220105 ASSUNCAO DO PIAUI";801;843;881;804;1209;1104;765;602;418;243;86;7756
"220110 AVELINO LOPES";897;998;1092;1056;1761;1546;1346;1015;737;444;204;11096
"220115 BAIXA GRANDE DO RIBEIRO";1156;1162;1297;1306;2175;1560;1004;762;412;214;88;11136
"220117 BARRA D'ALCANTARA";292;313;366;352;617;612;428;389;290;196;92;3947
"220120 BARRAS";3918;4277;4721;4516;8393;6813;4811;3792;2777;1614;803;46435
"220130 BARREIRAS DO PIAUI";271;299;365;336;551;475;366;303;196;117;49;3328
"220140 BARRO DURO";552;617;671;654;1182;1013;774;689;452;315;142;7061
"220150 BATALHA";1983;2209;2646;2705;4708;3828;3012;2336;1632;1067;473;26599
"220155 BELA VISTA DO PIAUI";305;329;387;381;644;621;540;336;215;130;46;3934
"220157 BELEM DO PIAUI";246;269;294;317;568;563;471;318;216;133;59;3454
"220160 BENEDITINOS";753;835;944;957;1779;1561;1087;1024;811;481;205;10437
"220170 BERTOLINIA";415;451;520;535;923;825;602;502;345;242;111;5471
"220173 BETANIA DO PIAUI";577;595;648;660;1075;858;685;469;347;173;92;6179
"220177 BOA HORA";610;654;664;640;1154;968;682;507;387;232;99;6597
"220180 BOCAINA";254;297;353;388;644;648;648;481;413;252;99;4477
"220190 BOM JESUS";2083;2290;2538;2464;4735;4029;2385;1689;1058;551;251;24073
"220191 BOM PRINCIPIO DO PIAUI";441;467;551;559;950;829;632;468;332;200;91;5520
"220192 BONFIM DO PIAUI";434;471;503;542;952;822;666;497;370;229;102;5588
"220194 BOQUEIRAO DO PIAUI";513;547;578;541;1047;953;602;586;473;315;153;6308
"220196 BRASILEIRA";588;646;740;797;1412;1276;948;766;564;346;151;8234
"220198 BREJO DO PIAUI";310;341;389;397;623;629;478;368;264;160;54;4013
"220200 BURITI DOS LOPES";1686;1790;1885;1942;3574;2846;2057;1624;1236;684;318;19642
"220202 BURITI DOS MONTES";616;663;840;881;1413;1090;966;702;450;340;178;8139
"220205 CABECEIRAS DO PIAUI";734;825;958;944;1874;1520;1151;1014;719;411;204;10354
"220207 CAJAZEIRAS DO PIAUI";275;297;353;334;625;489;378;285;240;147;61;3484
"220208 CAJUEIRO DA PRAIA";580;608;721;774;1312;1218;872;562;443;278;105;7473
"220209 CALDEIRAO GRANDE DO PIAUI";435;480;599;616;926;826;702;480;341;231;112;5748
"220210 CAMPINAS DO PIAUI";452;485;510;521;897;740;650;576;419;224;98;5572
"220211 CAMPO ALEGRE DO FIDALGO";413;448;467;483;910;749;559;404;242;161;77;4913
"220213 CAMPO GRANDE DO PIAUI";407;456;542;584;1057;817;744;541;377;224;74;5823
"220217 CAMPO LARGO DO PIAUI";759;789;790;743;1321;957;620;505;328;197;97;7106
"220220 CAMPO MAIOR";2930;3371;3848;4092;7791;7440;6039;4691;3328;1977;1007;46514
"220225 CANAVIEIRA";323;354;394;378;612;580;446;361;279;168;90;3985
"220230 CANTO DO BURITI";1437;1690;2060;1940;3351;3160;2478;1983;1450;846;412;20807
"220240 CAPITAO DE CAMPOS";848;957;1102;1033;1969;1687;1219;1070;750;440;197;11272
"220245 CAPITAO GERVASIO OLIVEIRA";340;359;394;343;660;628;522;324;237;151;71;4029
"220250 CARACOL";968;1019;1070;1094;1942;1597;1124;833;542;328;145;10662
"220253 CARAUBAS DO PIAUI";501;527;599;608;1016;830;591;483;323;184;90;5752
"220255 CARIDADE DO PIAUI";411;456;520;510;923;736;536;376;260;174;71;4973
"220260 CASTELO DO PIAUI";1526;1679;1847;1910;3195;2640;2261;1870;1458;890;442;19718
"220265 CAXINGO";495;505;590;581;984;737;537;392;261;140;56;5278
"220270 COCAL";2418;2592;2868;2941;4880;3758;2997;2087;1563;937;435;27476
"220271 COCAL DE TELHA";346;387;447;436;770;741;561;485;360;219;92;4844
"220272 COCAL DOS ALVES";450;501;628;658;1112;836;719;555;349;186;89;6083
"220273 COIVARAS";322;343;350;367;657;600;444;378;267;159;68;3955
"220275 COLONIA DO GURGUEIA";576;616;593;611;1088;930;649;518;364;253;119;6317
"220277 COLONIA DO PIAUI";552;605;707;771;1345;1115;885;726;496;296;133;7631
"220280 CONCEICAO DO CANINDE";338;377;457;495;738;669;578;443;360;225;100;4780
"220285 CORONEL JOSE DIAS";308;348;431;440;755;735;593;430;355;195;74;4664
"220290 CORRENTE";2212;2453;2817;2777;4642;3969;2706;2138;1392;794;396;26296
"220300 CRISTALANDIA DO PIAUI";784;824;848;776;1321;1130;854;724;504;248;129;8142
"220310 CRISTINO CASTRO";880;946;1044;1088;1867;1424;1064;868;594;360;176;10311
"220320 CURIMATA";947;1030;1187;1162;1918;1612;1198;932;650;361;190;11187
"220323 CURRAIS";491;520;503;475;794;678;469;419;305;151;73;4878
"220325 CURRALINHOS";393;405;427;448;768;609;438;373;264;154;76;4355
"220327 CURRAL NOVO DO PIAUI";520;533;563;567;923;715;549;365;263;140;73;5211
"220330 DEMERVAL LOBAO";1064;1140;1212;1275;2321;2189;1519;1216;932;587;240;13695
"220335 DIRCEU ARCOVERDE";478;534;621;664;1159;983;886;659;494;303;133;6914
"220340 DOM EXPEDITO LOPES";448;504;560;622;1138;1037;910;742;478;252;114;6805
"220342 DOMINGOS MOURAO";373;393;448;473;738;550;469;375;284;186;72;4361
"220345 DOM INOCENCIO";679;757;841;853;1531;1415;1234;950;652;411;183;9506
"220350 ELESBAO VELOSO";950;1101;1229;1195;2394;2207;1815;1498;1167;789;398;14743
"220360 ELISEU MARTINS";359;401;408;404;773;746;554;462;376;230;126;4839
"220370 ESPERANTINA";3104;3343;3618;3716;7388;5944;4213;3364;2370;1412;677;39149
"220375 FARTURA DO PIAUI";415;460;510;536;895;679;603;477;353;226;91;5245
"220380 FLORES DO PIAUI";373;397;414;401;702;645;497;447;322;185;84;4467
"220385 FLORESTA DO PIAUI";151;178;217;225;392;367;331;281;229;122;56;2549
"220390 FLORIANO";3959;4592;5246;5481;10919;9591;7299;5483;3660;2116;1110;59456
"220400 FRANCINOPOLIS";362;417;504;502;846;743;585;588;408;265;135;5355
"220410 FRANCISCO AYRES";329;376;383;367;702;574;498;492;399;223;135;4478
"220415 FRANCISCO MACEDO";245;259;283;298;557;464;380;271;179;102;57;3095
"220420 FRANCISCO SANTOS";661;735;778;813;1512;1422;1137;875;628;333;138;9032
"220430 FRONTEIRAS";834;921;1059;1107;1990;1628;1463;1073;733;422;219;11449
"220435 GEMINIANO";410;450;507;511;891;761;679;519;345;196;79;5348
"220440 GILBUES";981;1029;1121;1200;1923;1377;1032;885;603;358;159;10668
"220450 GUADALUPE";800;879;975;997;1888;1579;1203;965;648;397;175;10506
"220455 GUARIBAS";419;438;525;564;874;646;418;309;202;108;28;4531
"220460 HUGO NAPOLEAO";283;306;345;384;629;566;463;380;274;171;67;3868
"220465 ILHA GRANDE";780;822;941;934;1565;1444;995;726;536;351;167;9261
"220470 INHUMA";1108;1232;1352;1456;2439;2256;1901;1490;1020;683;311;15248
"220480 IPIRANGA DO PIAUI";690;767;900;896;1607;1426;1216;924;626;437;178;9667
"220490 ISAIAS COELHO";691;736;791;884;1529;1143;973;740;516;325;133;8461
"220500 ITAINOPOLIS";653;751;916;991;1725;1658;1616;1314;961;580;250;11415
"220510 ITAUEIRA";808;894;943;952;1794;1659;1340;1081;793;503;204;10971
"220515 JACOBINA DO PIAUI";390;435;508;528;1047;847;749;605;394;199;101;5803
"220520 JAICOS";1491;1634;1858;1824;3135;2750;2157;1620;1180;743;361;18753
"220525 JARDIM DO MULATO";351;381;389;427;730;599;550;454;305;198;69;4453
"220527 JATOBA DO PIAUI";339;378;396;408;723;731;597;481;425;240;93;4811
"220530 JERUMENHA";327;356;412;448;752;592;548;433;302;213;93;4476
"220535 JOAO COSTA";220;246;260;257;541;489;386;284;184;110;43;3020
"220540 JOAQUIM PIRES";1146;1275;1533;1470;2657;2014;1514;1172;817;456;186;14240
"220545 JOCA MARQUES";524;536;522;510;1064;779;512;383;279;160;52;5321
"220550 JOSE DE FREITAS";3066;3297;3517;3642;7028;6017;4236;3288;2315;1435;685;38526
"220551 JUAZEIRO DO PIAUI";469;497;532;569;914;737;643;472;325;202;84;5444
"220552 JULIO BORGES";478;513;550;565;949;752;602;491;341;218;99;5558
"220553 JUREMA";364;410;461;431;829;721;546;385;297;170;73;4687
"220554 LAGOINHA DO PIAUI";208;235;271;277;435;392;318;280;213;100;47;2776
"220555 LAGOA ALEGRE";702;753;865;899;1502;1165;873;617;504;336;137;8353
"220556 LAGOA DO BARRO DO PIAUI";344;389;447;445;837;665;548;385;313;195;77;4645
"220557 LAGOA DE SAO FRANCISCO";551;586;709;747;1084;934;762;522;399;256;107;6657
"220558 LAGOA DO PIAUI";329;344;358;381;723;600;441;345;270;153;60;4004
"220559 LAGOA DO SITIO";409;443;445;451;739;737;636;542;362;209;88;5061
"220560 LANDRI SALES";428;464;475;452;786;721;642;592;417;275;105;5357
"220570 LUIS CORREIA";2397;2584;2830;2942;5452;4631;3426;2356;1682;930;406;29636
"220580 LUZILANDIA";2136;2331;2363;2328;4708;3578;2633;2244;1629;988;451;25389
"220585 MADEIRO";777;810;876;867;1609;1105;773;599;365;248;112;8141
"220590 MANOEL EMIDIO";371;415;511;545;943;806;595;506;336;226;89;5343
"220595 MARCOLANDIA";779;823;849;876;1441;1094;957;648;390;266;101;8224
"220600 MARCOS PARENTE";383;399;387;399;710;635;542;446;344;209;102;4556
"220605 MASSAPE DO PIAUI";470;524;619;591;1008;1011;722;573;459;285;140;6402
"220610 MATIAS OLIMPIO";1057;1110;1085;1084;1973;1473;1057;820;650;354;155;10818
"220620 MIGUEL ALVES";3260;3352;3675;3753;6023;4191;3007;2603;1874;1144;492;33374
"220630 MIGUEL LEAO";111;117;129;129;213;184;130;115;72;44;22;1266
"220635 MILTON BRANDAO";484;543;683;726;1149;851;777;664;404;252;104;6637
"220640 MONSENHOR GIL";740;818;942;982;1845;1577;1173;961;782;513;234;10567
"220650 MONSENHOR HIPOLITO";519;597;685;649;1293;1114;910;819;564;342;157;7649
"220660 MONTE ALEGRE DO PIAUI";993;1048;1108;1159;1933;1414;1014;890;569;317;156;10601
"220665 MORRO CABECA NO TEMPO";415;433;488;473;744;616;523;385;240;148;78;4543
"220667 MORRO DO CHAPEU DO PIAUI";559;614;725;704;1237;922;694;551;399;231;82;6718
"220669 MURICI DOS PORTELAS";904;901;946;926;1552;1253;850;693;489;273;101;8888
"220670 NAZARE DO PIAUI";545;604;661;699;1199;994;864;732;578;359;190;7425
"220672 NAZARIA";743;779;808;809;1417;1201;837;777;557;328;143;8399
"220675 NOSSA SENHORA DE NAZARE";320;354;391;394;755;726;574;474;405;259;105;4757
"220680 NOSSA SENHORA DOS REMEDIOS";827;877;928;882;1548;1164;812;650;469;257;118;8532
"220690 NOVO ORIENTE DO PIAUI";413;479;597;595;1042;988;782;691;517;348;162;6614
"220695 NOVO SANTO ANTONIO";190;213;250;255;438;461;354;320;277;123;47;2928
"220700 OEIRAS";2769;3103;3440;3525;6226;5566;4354;3281;2318;1482;668;36732
"220710 OLHO D'AGUA DO PIAUI";225;226;250;238;332;363;268;203;171;98;36;2410
"220720 PADRE MARCOS";446;494;565;660;1086;971;988;693;475;323;138;6839
"220730 PAES LANDIM";288;346;422;409;700;563;459;422;288;172;75;4144
"220735 PAJEU DO PIAUI";227;256;301;268;437;452;451;389;278;183;75;3317
"220740 PALMEIRA DO PIAUI";450;470;484;535;858;708;571;451;289;187;78;5081
"220750 PALMEIRAIS";1326;1381;1439;1374;2379;1884;1468;1281;882;603;265;14282
"220755 PAQUETA";272;293;344;382;596;603;570;407;274;182;63;3986
"220760 PARNAGUA";1015;1060;1167;1179;1960;1381;1044;854;545;279;159;10643
"220770 PARNAIBA";10766;11990;13347;14184;27227;23995;19078;13527;9018;5208;2591;150931
"220775 PASSAGEM FRANCA DO PIAUI";379;392;405;418;812;638;429;344;242;136;68;4263
"220777 PATOS DO PIAUI";448;491;559;556;1010;888;786;653;478;295;153;6317
"220779 PAU D'ARCO DO PIAUI";338;361;384;381;608;566;393;389;293;158;64;3935
"220780 PAULISTANA";1662;1837;2056;1947;3481;2995;2389;1686;1254;722;329;20358
"220785 PAVUSSU";234;261;331;390;617;541;452;370;266;167;88;3717
"220790 PEDRO II";2911;3274;3817;3845;6319;5160;4268;3770;2698;1689;800;38551
"220793 PEDRO LAURENTINO";262;252;228;225;408;375;293;211;139;77;27;2497
"220795 NOVA SANTA RITA";360;415;489;398;702;641;494;382;254;139;52;4326
"220800 PICOS";5105;5758;6603;7247;14116;12710;10343;7277;4390;2533;1032;77114
"220810 PIMENTEIRAS";939;991;1141;1213;1912;1764;1457;1114;844;479;210;12064
"220820 PIO IX";1395;1515;1718;1846;3285;2654;2318;1579;1007;624;301;18242
"220830 PIRACURUCA";2044;2210;2555;2982;5179;4110;3403;2534;1799;1070;464;28350
"220840 PIRIPIRI";4434;4969;5621;6075;10971;9400;7547;6242;4380;2639;1225;63503
"220850 PORTO";1283;1300;1396;1452;2307;1514;1110;890;590;337;176;12355
"220855 PORTO ALEGRE DO PIAUI";238;240;261;261;483;361;291;244;150;89;43;2661
"220860 PRATA DO PIAUI";226;258;301;291;526;383;331;341;228;187;87;3159
"220865 QUEIMADA NOVA";620;680;841;902;1609;1253;1093;819;528;354;160;8859
"220870 REDENCAO DO GURGUEIA";830;880;945;914;1546;1205;762;719;518;254;107;8680
"220880 REGENERACAO";1471;1596;1635;1684;3081;2546;1969;1708;1167;761;358;17976
"220885 RIACHO FRIO";433;445;435;434;774;620;444;367;222;105;50;4329
"220887 RIBEIRA DO PIAUI";380;393;405;433;733;644;520;420;277;155;55;4415
"220890 RIBEIRO GONCALVES";693;726;753;754;1329;994;713;546;338;219;93;7158
"220900 RIO GRANDE DO PIAUI";489;530;557;576;1018;894;769;622;495;316;160;6426
"220910 SANTA CRUZ DO PIAUI";429;486;550;503;951;940;790;660;478;279;136;6202
"220915 SANTA CRUZ DOS MILAGRES";318;345;363;361;640;577;478;356;276;157;74;3945
"220920 SANTA FILOMENA";614;644;694;718;1118;809;600;495;305;181;68;6246
"220930 SANTA LUZ";522;554;596;517;958;910;561;478;355;205;85;5741
"220935 SANTANA DO PIAUI";312;344;393;397;746;700;607;457;331;219;82;4588
"220937 SANTA ROSA DO PIAUI";387;440;508;478;838;754;650;522;376;233;79;5265
"220940 SANTO ANTONIO DE LISBOA";422;491;579;588;1027;850;797;674;472;273;103;6276
"220945 SANTO ANTONIO DOS MILAGRES";206;212;219;206;339;328;218;176;122;76;30;2132
"220950 SANTO INACIO DO PIAUI";244;285;344;311;578;573;479;422;286;154;90;3766
"220955 SAO BRAZ DO PIAUI";314;340;368;420;772;619;579;425;280;217;96;4430
"220960 SAO FELIX DO PIAUI";187;211;222;221;459;427;334;360;279;200;97;2997
"220965 SAO FRANCISCO DE ASSIS DO PIAUI";487;521;566;600;938;834;662;503;287;164;70;5632
"220970 SAO FRANCISCO DO PIAUI";425;496;663;635;1011;878;734;664;487;294;150;6437
"220975 SAO GONCALO DO GURGUEIA";262;273;329;310;511;405;323;264;158;92;32;2959
"220980 SAO GONCALO DO PIAUI";417;443;473;500;818;709;552;438;312;201;70;4933
"220985 SAO JOAO DA CANABRAVA";306;349;414;429;661;638;553;513;372;242;100;4577
"220987 SAO JOAO DA FRONTEIRA";490;524;639;695;988;825;662;454;344;218;85;5924
"220990 SAO JOAO DA SERRA";441;494;551;530;905;800;728;700;607;327;147;6230
"220995 SAO JOAO DA VARJOTA";426;446;446;457;804;735;515;384;293;203;88;4797
"220997 SAO JOAO DO ARRAIAL";733;790;827;743;1380;1070;725;623;468;258;109;7726
"221000 SAO JOAO DO PIAUI";1617;1841;2053;1897;3565;3079;2254;1784;1173;678;337;20278
"221005 SAO JOSE DO DIVINO";370;413;496;517;1050;805;609;495;308;177;65;5305
"221010 SAO JOSE DO PEIXE";303;345;373;347;523;511;437;421;274;153;82;3769
"221020 SAO JOSE DO PIAUI";463;528;608;599;1031;965;880;691;470;360;134;6729
"221030 SAO JULIAO";420;470;537;607;1003;887;816;657;488;299;132;6316
"221035 SAO LOURENCO DO PIAUI";281;322;368;385;743;677;594;491;356;230;103;4550
"221037 SAO LUIS DO PIAUI";192;216;259;241;392;357;353;280;170;128;46;2634
"221038 SAO MIGUEL DA BAIXA GRANDE";166;194;217;187;404;357;257;278;206;117;57;2440
"221039 SAO MIGUEL DO FIDALGO";285;294;319;294;453;461;342;256;190;110;39;3043
"221040 SAO MIGUEL DO TAPUIO";1317;1515;1753;1674;2963;2524;2013;1713;1247;716;347;17782
"221050 SAO PEDRO DO PIAUI";1147;1264;1420;1434;2331;2043;1510;1235;884;575;268;14111
"221060 SAO RAIMUNDO NONATO";2692;2941;3144;3321;6014;5433;4041;2844;1819;1049;525;33823
"221062 SEBASTIAO BARROS";357;377;354;366;570;503;383;313;196;99;48;3566
"221063 SEBASTIAO LEAL";372;385;389;385;698;665;497;356;280;152;71;4250
"221065 SIGEFREDO PACHECO";729;801;897;918;1605;1433;1213;990;766;424;176;9952
"221070 SIMOES";1324;1415;1531;1531;2418;2030;1650;1093;788;533;233;14546
"221080 SIMPLICIO MENDES";919;1024;1118;1200;2128;1796;1568;1244;806;476;248;12527
"221090 SOCORRO DO PIAUI";373;397;427;449;744;648;513;463;339;171;79;4603
"221093 SUSSUAPARA";406;464;537;576;1052;1030;905;645;490;314;117;6536
"221095 TAMBORIL DO PIAUI";232;253;280;294;482;401;359;272;154;92;45;2864
"221097 TANQUE DO PIAUI";210;229;248;251;443;424;318;258;176;119;43;2719
"221100 TERESINA";56368;64113;71806;77819;159479;146251;108959;81483;48094;22817;10481;847670
"221110 UNIAO";3690;3970;4346;4427;7741;6351;4600;3643;2771;1681;817;44037
"221120 URUCUI";1824;1942;2052;2092;3944;3146;2311;1713;1123;613;287;21047
"221130 VALENCA DO PIAUI";1333;1564;1759;1724;3215;3124;2754;2216;1538;1057;575;20859
"221135 VARZEA BRANCA";403;449;532;522;868;690;581;438;265;161;84;4993
"221140 VARZEA GRANDE";289;332;404;386;694;601;524;497;353;213;125;4418
"221150 VERA MENDES";211;244;278;282;478;411;395;336;224;150;57;3066
"221160 VILA NOVA DO PIAUI";182;189;226;293;489;490;468;339;241;116;36;3069
"221170 WALL FERRAZ";341;388;442;372;686;652;569;453;299;157;59;4418
"230010 ABAIARA";951;971;990;1099;1968;1599;1185;899;735;490;250;11137
"230015 ACARAPE";1216;1247;1253;1477;2679;2022;1733;1231;762;488;264;14372
"230020 ACARAU";4925;5097;5541;6389;11666;9175;6670;4579;3306;1975;907;60230
"230030 ACOPIARA";3746;4038;4165;4620;8796;7824;6509;5271;4098;2767;1335;53169
"230040 AIUABA";1375;1407;1515;1729;2953;2302;1942;1479;1148;707;355;16912
"230050 ALCANTARAS";843;898;1010;1198;2202;1598;1261;942;660;465;290;11367
"230060 ALTANEIRA";528;568;653;731;1163;1036;861;571;558;401;184;7254
"230070 ALTO SANTO";1092;1201;1363;1410;2836;2284;1900;1630;1115;590;326;15747
"230075 AMONTADA";3970;3979;4046;4514;7898;5571;4186;2856;2205;1470;800;41495
"230080 ANTONINA DO NORTE";588;602;594;712;1155;968;801;656;597;379;174;7226
"230090 APUIARES";1052;1107;1228;1420;2521;2003;1748;1302;890;621;336;14228
"230100 AQUIRAZ";5748;5983;6460;7747;14586;12501;9818;6394;4081;2420;1083;76821
"230110 ARACATI";5113;5450;5722;6812;13355;11666;9337;6594;4549;2450;1271;72319
"230120 ARACOIABA";1885;2024;2255;2641;4700;3783;3095;2330;1639;1120;650;26122
"230125 ARARENDA";820;876;947;955;1740;1432;1270;1100;809;553;309;10811
"230130 ARARIPE";1932;1995;2075;2316;3787;2855;2278;1668;1237;835;340;21318
"230140 ARATUBA";948;982;1103;1320;2279;1687;1290;1039;710;473;247;12078
"230150 ARNEIROZ";581;605;657;753;1361;1080;940;707;591;371;174;7820
"230160 ASSARE";1699;1843;2129;2353;3917;2949;2679;2120;1678;1168;566;23101
"230170 AURORA";1690;1841;2074;2334;4241;3619;3049;2371;1809;1238;618;24884
"230180 BAIXIO";426;474;516;514;1061;937;777;601;444;311;148;6209
"230185 BANABUIU";1538;1589;1725;1955;3159;2220;2036;1603;1043;665;360;17893
"230190 BARBALHA";4684;4875;5166;5599;10823;9202;6738;4746;3355;2149;1125;58462
"230195 BARREIRA";1658;1742;1873;2264;3970;3239;2629;1827;1324;731;409;21666
"230200 BARRO";1512;1619;1749;2025;3910;3266;2715;2062;1643;1171;602;22274
"230205 BARROQUINHA";1126;1189;1471;1639;2665;2167;1629;1187;971;577;257;14878
"230210 BATURITE";2767;2913;3094;3535;6133;5145;4175;2927;1945;1375;746;34755
"230220 BEBERIBE";3603;3859;4336;4905;8993;8323;6440;4572;3511;2017;1058;51617
"230230 BELA CRUZ";2496;2608;2873;3355;5945;4610;3596;2644;1991;1213;574;31905
"230240 BOA VIAGEM";4064;4378;4923;5401;9132;6833;6257;5021;3970;2570;1367;53916
"230250 BREJO SANTO";3454;3732;4050;4587;9239;7356;5573;4017;2789;1852;934;47583
"230260 CAMOCIM";4795;5078;5784;6673;11836;9563;7493;4909;3366;1944;938;62379
"230270 CAMPOS SALES";2159;2278;2436;2662;4725;3617;3086;2404;1846;1303;678;27194
"230280 CANINDE";6008;6346;6947;7817;13810;10108;8531;6602;4781;3106;1659;75715
"230290 CAPISTRANO";1408;1469;1497;1766;3216;2563;1919;1548;1022;671;417;17496
"230300 CARIDADE";1733;1748;1979;2287;3955;3115;2430;1740;1251;719;362;21319
"230310 CARIRE";1223;1334;1608;1956;3186;2375;2187;1740;1338;928;520;18395
"230320 CARIRIACU";2219;2311;2478;2780;4384;3634;3046;2296;1884;1226;597;26855
"230330 CARIUS";1221;1326;1472;1727;3144;2479;2320;1920;1539;1034;512;18694
"230340 CARNAUBAL";1414;1515;1632;1711;2885;2308;1953;1609;1061;740;367;17195
"230350 CASCAVEL";4821;5148;5773;6792;12420;11001;8925;6127;4201;2578;1427;69213
"230360 CATARINA";1392;1393;1360;1646;3778;3259;2509;2194;1275;682;304;19792
"230365 CATUNDA";801;874;930;938;1627;1316;1168;1030;763;431;288;10166
"230370 CAUCAIA";26162;27478;30478;35867;65942;52551;43886;30161;16456;8780;3830;341591
"230380 CEDRO";1760;1933;2111;2285;4085;3465;3037;2625;1997;1373;739;25410
"230390 CHAVAL";1017;1066;1157;1361;2380;1869;1542;1047;778;531;210;12958
"230393 CHORO";1119;1145;1256;1469;2448;1655;1365;1223;807;512;293;13292
"230395 CHOROZINHO";1489;1586;1729;2099;3918;3074;2520;1719;1054;669;345;20202
"230400 COREAU";1730;1853;2179;2447;4189;3047;2621;1875;1414;820;424;22599
"230410 CRATEUS";5248;5719;6056;6656;12331;10790;9498;7571;5344;3496;1927;74636
"230420 CRATO";9421;10156;10970;12130;23480;19935;15426;11219;7688;4662;2316;127403
